ssn,role,birth_date,hire_date,termination_date,gross_compensation,plan_year_compensation,capped_compensation,pre_tax_deferral_percentage,pre_tax_contributions,employer_non_elective_contribution,employer_match_contribution
DUMMY_EX_308091_002892,Manager,1974-01-23,2014-12-11 05:09:15.026517,,103561.33,103561.33,103561.33,0,0.0,0.0,0.0
DUMMY_EX_855170_002893,Staff,1990-09-25,2021-12-10 09:42:50.304689,,58604.86,58604.86,58604.86,3,1758.15,0.0,879.08
DUMMY_EX_785102_002894,Manager,1986-10-22,2015-09-24 07:35:43.114460,,101677.47,101677.47,101677.47,5,5083.87,0.0,2541.94
DUMMY_EX_881752_002895,Staff,1972-07-06,2010-01-11 02:42:10.233429,,62533.08,62533.08,62533.08,2,1250.66,0.0,625.33
DUMMY_EX_137737_002896,Staff,1974-03-23,2016-12-25 03:05:26.768500,,64010.52,64010.52,64010.52,6,3840.63,0.0,1920.32
DUMMY_EX_636168_002897,Staff,1976-08-23,2004-11-14 12:43:27.373775,,53997.43,53997.43,53997.43,3,1619.92,0.0,809.96
DUMMY_EX_625863_002898,Executive,1984-05-22,2018-06-20 23:23:21.717150,,169902.79,169902.79,169902.79,5,8495.14,0.0,4247.57
DUMMY_EX_761437_002899,Staff,1984-01-27,2012-06-19 16:08:57.035690,,70119.0,70119.0,70119.0,4,2804.76,0.0,1402.38
DUMMY_EX_318510_002900,Manager,1970-10-25,2013-06-13 11:32:14.094512,,140226.49,140226.49,140226.49,5,7011.32,0.0,3505.66
DUMMY_EX_672083_002901,Staff,1986-09-19,2015-09-01 17:56:21.344596,,30000.0,30000.0,30000.0,3,900.0,0.0,450.0
DUMMY_EX_173465_002902,Staff,1984-07-10,2018-02-10 15:43:32.216607,,43585.53,43585.53,43585.53,0,0.0,0.0,0.0
DUMMY_EX_294937_002903,Executive,1973-08-10,2010-07-06 04:01:20.227022,,992593.17,992593.17,305000.0,7,20500.0,0.0,10250.0
DUMMY_EX_873119_002904,Staff,1991-09-18,2018-10-26 01:58:25.548771,,39454.67,39454.67,39454.67,3,1183.64,0.0,591.82
DUMMY_EX_448016_002905,Manager,1981-01-14,2007-09-17 17:53:46.706766,,134687.19,134687.19,134687.19,1,1346.87,0.0,673.44
DUMMY_EX_841262_002906,Staff,1975-10-26,2015-11-26 07:13:16.477456,,55019.04,55019.04,55019.04,4,2200.76,0.0,1100.38
DUMMY_EX_883166_002907,Manager,1985-01-02,2014-06-28 16:05:29.326605,,100753.26,100753.26,100753.26,3,3022.6,0.0,1511.3
DUMMY_EX_980709_002908,Executive,1983-11-18,2017-06-13 08:55:00.144743,,336365.79,336365.79,305000.0,5,16818.29,0.0,8409.14
DUMMY_EX_246272_002909,Staff,1973-09-22,2020-06-02 20:02:36.049346,,59021.62,59021.62,59021.62,3,1770.65,0.0,885.32
DUMMY_EX_828203_002910,Manager,1985-10-05,2018-08-24 13:53:42.420824,,97711.52,97711.52,97711.52,4,3908.46,0.0,1954.23
DUMMY_EX_368753_002911,Staff,1978-10-28,2013-01-22 22:37:36.730787,,71431.34,71431.34,71431.34,4,2857.25,0.0,1428.62
DUMMY_EX_786937_002912,Staff,1990-05-14,2016-01-25 18:54:48.153404,,50096.73,50096.73,50096.73,10,5009.67,0.0,1502.9
DUMMY_EX_576657_002913,Staff,1973-05-10,2013-11-12 10:19:41.456461,,40149.27,40149.27,40149.27,3,1204.48,0.0,602.24
DUMMY_EX_624234_002914,Staff,1979-11-14,2021-04-01 21:17:20.649837,2022-01-06,50246.63,825.97,825.97,0,0.0,0.0,0.0
DUMMY_EX_514144_002915,Staff,1991-10-16,2013-12-03 22:27:24.711658,,51348.32,51348.32,51348.32,3,1540.45,0.0,770.22
DUMMY_EX_831905_002916,Staff,1991-10-16,2013-05-18 00:53:56.309225,,60365.5,60365.5,60365.5,3,1810.96,0.0,905.48
DUMMY_EX_270692_002917,Staff,1984-02-26,2014-04-26 06:26:09.137778,,48236.45,48236.45,48236.45,7,3376.55,0.0,1447.1
DUMMY_EX_702745_002918,Staff,1974-09-19,2013-07-11 16:22:12.032160,,57349.72,57349.72,57349.72,3,1720.49,0.0,860.24
DUMMY_EX_842026_002919,Manager,1975-01-28,2014-11-17 22:49:54.350691,,150275.7,150275.7,150275.7,10,15027.57,0.0,4508.27
DUMMY_EX_715728_002920,Staff,1992-03-08,2018-06-19 17:37:05.075643,,39522.8,39522.8,39522.8,10,3952.28,0.0,1185.68
DUMMY_EX_519359_002921,Manager,1988-11-20,2016-06-11 06:18:30.657291,,94317.24,94317.24,94317.24,3,2829.52,0.0,1414.76
DUMMY_EX_749514_002922,Staff,1982-05-07,2018-09-24 19:59:35.791834,,42353.89,42353.89,42353.89,4,1694.16,0.0,847.08
DUMMY_EX_917820_002923,Manager,1975-04-21,2016-04-19 13:53:57.921134,,144639.01,144639.01,144639.01,4,5785.56,0.0,2892.78
DUMMY_EX_455129_002924,Staff,1964-05-19,2013-09-21 14:09:36.171585,,50319.79,50319.79,50319.79,10,5031.98,0.0,1509.6
DUMMY_EX_599605_002925,Staff,1988-10-03,2014-01-09 06:45:30.957242,,60441.39,60441.39,60441.39,0,0.0,0.0,0.0
DUMMY_EX_618541_002926,Manager,1981-11-02,2017-08-19 13:30:05.626212,,98978.47,98978.47,98978.47,6,5938.71,0.0,2969.36
DUMMY_EX_661503_002927,Staff,1961-08-09,2017-01-24 09:59:30.557137,,66265.03,66265.03,66265.03,3,1987.95,0.0,993.98
DUMMY_EX_449202_002928,Staff,1979-07-19,2021-01-01 15:15:06.091386,,54591.61,54591.61,54591.61,3,1637.75,0.0,818.88
DUMMY_EX_200552_002929,Staff,1981-08-20,2014-09-10 12:12:20.340221,,50378.76,50378.76,50378.76,5,2518.94,0.0,1259.47
DUMMY_EX_957389_002930,Staff,1971-07-28,2010-08-25 04:32:37.075285,,66349.05,66349.05,66349.05,3,1990.47,0.0,995.24
DUMMY_EX_276072_002931,Staff,1980-04-05,2011-06-03 02:32:11.205019,,47431.49,47431.49,47431.49,7,3320.2,0.0,1422.94
DUMMY_EX_494068_002932,Manager,1988-01-09,2019-04-23 13:37:38.130103,,82465.01,82465.01,82465.01,3,2473.95,0.0,1236.97
DUMMY_EX_546429_002933,Manager,1970-03-15,2019-10-20 05:00:11.459387,,115213.28,115213.28,115213.28,5,5760.66,0.0,2880.33
DUMMY_EX_901175_002934,Manager,1981-02-16,2018-02-06 12:36:50.935209,,108813.32,108813.32,108813.32,1,1088.13,0.0,544.07
DUMMY_EX_102316_002935,Staff,1963-01-12,2014-04-02 14:48:02.270495,,51250.36,51250.36,51250.36,3,1537.51,0.0,768.76
DUMMY_EX_309817_002936,Staff,1977-09-03,2016-08-18 13:36:56.558076,,46789.26,46789.26,46789.26,0,0.0,0.0,0.0
DUMMY_EX_657239_002937,Manager,1986-06-05,2017-09-01 02:31:29.780000,,97958.94,97958.94,97958.94,3,2938.77,0.0,1469.38
DUMMY_EX_918718_002938,Staff,1976-03-14,2018-02-16 23:16:57.131669,,48163.42,48163.42,48163.42,5,2408.17,0.0,1204.08
DUMMY_EX_536625_002939,Staff,1962-09-28,2005-09-08 10:58:35.590021,,55266.56,55266.56,55266.56,3,1658.0,0.0,829.0
DUMMY_EX_418378_002940,Staff,1983-11-15,2017-04-23 11:59:02.995137,,45000.51,45000.51,45000.51,2,900.01,0.0,450.0
DUMMY_EX_816818_002941,Staff,1978-04-01,2001-07-24 20:36:57.238373,,59916.48,59916.48,59916.48,3,1797.49,0.0,898.74
DUMMY_EX_972172_002942,Staff,1969-03-27,2017-01-06 22:43:50.233394,,74784.92,74784.92,74784.92,3,2243.55,0.0,1121.78
DUMMY_EX_230650_002943,Manager,1982-10-13,2018-04-09 03:05:59.445478,,94211.31,94211.31,94211.31,4,3768.45,0.0,1884.22
DUMMY_EX_472923_002944,Staff,1991-11-05,2021-11-16 07:26:57.781236,,52133.58,52133.58,52133.58,5,2606.68,0.0,1303.34
DUMMY_EX_339519_002945,Manager,1984-10-25,2007-02-14 01:35:57.907580,,95210.65,95210.65,95210.65,3,2856.32,0.0,1428.16
DUMMY_EX_667693_002946,Manager,1977-06-02,2013-06-22 21:57:42.373485,,110933.29,110933.29,110933.29,6,6656.0,0.0,3328.0
DUMMY_EX_329679_002947,Staff,1967-06-16,2022-06-02 17:04:49.920196,2022-09-16,56696.29,16620.56,16620.56,3,498.62,0.0,249.31
DUMMY_EX_348201_002948,Staff,1979-05-18,2015-03-03 10:27:10.027326,,40658.68,40658.68,40658.68,1,406.59,0.0,203.3
DUMMY_EX_306344_002949,Manager,1986-09-05,2019-01-14 06:39:57.642035,,128882.63,128882.63,128882.63,3,3866.48,0.0,1933.24
DUMMY_EX_308922_002950,Staff,1993-05-07,2019-12-21 22:24:49.848133,,55307.42,55307.42,55307.42,3,1659.22,0.0,829.61
DUMMY_EX_709344_002951,Staff,1971-07-13,2015-08-30 13:19:24.692391,,46469.43,46469.43,46469.43,10,4646.94,0.0,1394.08
DUMMY_EX_383509_002952,Staff,1987-10-24,2014-04-20 09:34:57.500898,,58614.54,58614.54,58614.54,3,1758.44,0.0,879.22
DUMMY_EX_628849_002953,Staff,1981-03-12,2008-11-17 05:02:20.929746,,59734.44,59734.44,59734.44,3,1792.03,0.0,896.02
DUMMY_EX_182084_002954,Staff,1988-06-28,2021-05-26 22:07:12.631606,,41034.93,41034.93,41034.93,3,1231.05,0.0,615.52
DUMMY_EX_418096_002955,Staff,1964-02-16,2017-09-17 12:35:20.140180,,63215.27,63215.27,63215.27,6,3792.92,0.0,1896.46
DUMMY_EX_391839_002956,Staff,1987-09-10,2019-02-23 15:13:05.043251,,53613.86,53613.86,53613.86,3,1608.42,0.0,804.21
DUMMY_EX_871993_002957,Manager,1979-08-17,2014-03-30 14:30:24.418166,,140044.26,140044.26,140044.26,6,8402.66,0.0,4201.33
DUMMY_EX_893372_002958,Executive,1982-03-25,2010-10-08 11:25:13.092756,,189518.23,189518.23,189518.23,2,3790.36,0.0,1895.18
DUMMY_EX_487897_002959,Staff,1972-07-24,2021-09-15 08:49:09.496820,2022-05-14,60072.09,22053.86,22053.86,10,2205.39,0.0,661.62
DUMMY_EX_763010_002960,Manager,1976-12-09,2011-06-09 03:21:43.828616,,114737.21,114737.21,114737.21,1,1147.37,0.0,573.68
DUMMY_EX_411182_002961,Staff,1996-02-04,2022-05-26 09:01:21.624626,2022-06-22,41426.5,3177.92,3177.92,3,95.34,0.0,47.67
DUMMY_EX_903695_002962,Staff,2001-02-19,2022-12-31 00:00:00.000000,2022-12-31,46413.46,127.16,127.16,1,1.27,0.0,0.64
DUMMY_EX_276571_002963,Staff,1981-08-27,2015-03-31 21:04:11.037696,,49605.11,49605.11,49605.11,3,1488.15,0.0,744.08
DUMMY_EX_690432_002964,Staff,1971-09-22,2018-01-31 03:24:02.061953,,36322.58,36322.58,36322.58,6,2179.35,0.0,1089.68
DUMMY_EX_302224_002965,Staff,1995-05-05,2019-02-16 06:13:42.200751,,43900.22,43900.22,43900.22,1,439.0,0.0,219.5
DUMMY_EX_870787_002966,Staff,1977-08-12,2013-02-15 03:42:12.628443,,41458.0,41458.0,41458.0,3,1243.74,0.0,621.87
DUMMY_EX_469051_002967,Staff,1973-12-21,2013-11-06 18:23:19.201176,,58640.23,58640.23,58640.23,3,1759.21,0.0,879.6
DUMMY_EX_912276_002968,Executive,1978-08-10,2011-11-06 15:15:52.247646,,209713.37,209713.37,209713.37,4,8388.53,0.0,4194.27
DUMMY_EX_215697_002969,Staff,1990-02-04,2012-02-02 18:30:58.713142,,47436.37,47436.37,47436.37,1,474.36,0.0,237.18
DUMMY_EX_340108_002970,Staff,1981-02-23,2022-10-11 02:22:54.957142,2022-12-05,51614.84,7918.99,7918.99,6,475.14,0.0,237.57
DUMMY_EX_424692_002971,Staff,1981-12-22,2020-04-01 16:08:16.068370,,44620.76,44620.76,44620.76,1,446.21,0.0,223.1
DUMMY_EX_487111_002972,Staff,1978-11-07,2010-10-19 05:16:48.789354,,50719.14,50719.14,50719.14,2,1014.38,0.0,507.19
DUMMY_EX_329354_002973,Staff,1986-03-19,2016-02-17 19:27:01.735658,,53738.88,53738.88,53738.88,5,2686.94,0.0,1343.47
DUMMY_EX_645978_002974,Staff,1988-06-07,2011-06-24 11:05:53.699134,,44043.78,44043.78,44043.78,5,2202.19,0.0,1101.1
DUMMY_EX_979681_002975,Staff,1960-05-05,2019-07-22 21:22:29.952311,,53537.58,53537.58,53537.58,4,2141.5,0.0,1070.75
DUMMY_EX_535731_002976,Staff,1989-02-17,2015-08-16 02:35:02.967099,,52145.54,52145.54,52145.54,6,3128.73,0.0,1564.36
DUMMY_EX_192953_002977,Executive,1964-11-15,2010-04-02 23:37:49.257125,,298710.68,298710.68,298710.68,1,2987.11,0.0,1493.56
DUMMY_EX_468938_002978,Executive,1966-06-09,2020-01-04 13:55:17.546775,,309534.8,309534.8,305000.0,7,21667.44,0.0,9286.04
DUMMY_EX_965022_002979,Staff,1984-04-13,2019-06-14 06:18:04.471273,,56037.53,56037.53,56037.53,1,560.38,0.0,280.19
DUMMY_EX_246893_002980,Staff,1976-09-26,2006-12-31 10:22:33.240615,,61975.54,61975.54,61975.54,3,1859.27,0.0,929.64
DUMMY_EX_436532_002981,Staff,1992-10-17,2022-06-18 15:50:54.321215,2022-08-06,39338.59,5388.85,5388.85,4,215.55,0.0,107.78
DUMMY_EX_590449_002982,Staff,1974-09-21,2007-03-28 22:44:34.204672,,50169.49,50169.49,50169.49,3,1505.08,0.0,752.54
DUMMY_EX_349858_002983,Executive,1973-03-04,2022-09-25 02:49:54.626209,,325804.44,86583.65,86583.65,10,8658.36,0.0,2597.51
DUMMY_EX_151511_002984,Staff,1966-10-27,2019-06-19 18:44:14.298084,,53327.41,53327.41,53327.41,2,1066.55,0.0,533.28
DUMMY_EX_852469_002985,Staff,1980-03-11,2019-02-16 09:41:11.330244,,53753.86,53753.86,53753.86,3,1612.62,0.0,806.31
DUMMY_EX_903953_002986,Staff,1975-07-13,2022-11-06 22:06:04.631747,2022-12-06,45105.58,3830.88,3830.88,1,38.31,0.0,19.16
DUMMY_EX_350594_002987,Executive,1966-02-01,2009-04-05 15:08:41.534206,,265047.08,265047.08,265047.08,6,15902.82,0.0,7951.41
DUMMY_EX_741742_002988,Manager,1981-09-24,2013-12-28 05:56:14.350798,,91751.16,91751.16,91751.16,3,2752.53,0.0,1376.26
DUMMY_EX_138782_002989,Staff,1989-10-25,2017-03-09 15:27:30.712862,,61644.44,61644.44,61644.44,6,3698.67,0.0,1849.34
DUMMY_EX_466453_002990,Staff,1984-02-14,2012-08-20 16:38:57.495514,,75460.86,75460.86,75460.86,3,2263.83,0.0,1131.92
DUMMY_EX_730456_002991,Staff,1965-05-28,2011-05-04 06:51:36.491623,,58269.19,58269.19,58269.19,0,0.0,0.0,0.0
DUMMY_EX_573882_002992,Staff,1986-07-12,2018-12-10 00:38:14.069991,,70131.84,70131.84,70131.84,3,2103.96,0.0,1051.98
DUMMY_EX_150954_002993,Staff,1958-03-11,2014-11-13 00:55:17.435615,,75970.27,75970.27,75970.27,5,3798.51,0.0,1899.26
DUMMY_EX_407756_002994,Staff,1985-12-28,2014-03-23 04:31:33.886205,,64808.31,64808.31,64808.31,1,648.08,0.0,324.04
DUMMY_EX_881933_002995,Staff,1980-05-06,2021-10-02 05:51:10.101377,,45155.01,45155.01,45155.01,10,4515.5,0.0,1354.65
DUMMY_EX_815473_002996,Staff,1996-09-28,2020-08-02 23:21:53.401477,,45411.94,45411.94,45411.94,10,4541.19,0.0,1362.36
DUMMY_EX_937159_002997,Manager,1962-02-03,2018-01-07 01:58:23.371001,,162939.49,162939.49,162939.49,10,16293.95,0.0,4888.19
DUMMY_EX_682508_002998,Staff,1991-12-21,2019-05-10 19:40:23.822128,,35881.51,35881.51,35881.51,6,2152.89,0.0,1076.44
DUMMY_EX_529587_002999,Manager,1986-08-16,2012-07-27 04:27:50.206552,,78883.16,78883.16,78883.16,0,0.0,0.0,0.0
DUMMY_EX_494614_003000,Staff,1981-06-03,2014-06-25 13:55:48.979199,,87229.2,87229.2,87229.2,3,2616.88,0.0,1308.44
DUMMY_EX_746159_003001,Staff,1985-03-17,2014-06-22 03:35:01.003459,,60997.65,60997.65,60997.65,0,0.0,0.0,0.0
DUMMY_EX_582764_003002,Executive,1976-06-21,2017-04-06 14:39:44.035896,,263284.73,263284.73,263284.73,5,13164.24,0.0,6582.12
DUMMY_EX_879841_003003,Manager,1978-04-12,2013-01-12 09:30:43.903751,,112153.2,112153.2,112153.2,4,4486.13,0.0,2243.06
DUMMY_EX_102016_003004,Manager,1971-11-24,2012-04-20 19:13:21.154781,,75316.78,75316.78,75316.78,4,3012.67,0.0,1506.34
DUMMY_EX_181966_003005,Staff,1981-04-14,2011-04-09 07:19:24.347942,,56018.53,56018.53,56018.53,10,5601.85,0.0,1680.56
DUMMY_EX_500318_003006,Staff,1982-08-28,2016-04-27 15:53:11.254575,,65308.69,65308.69,65308.69,3,1959.26,0.0,979.63
DUMMY_EX_396947_003007,Staff,1988-04-06,2012-03-18 17:05:48.762204,,51754.26,51754.26,51754.26,10,5175.43,0.0,1552.63
DUMMY_EX_548861_003008,Staff,1991-07-22,2015-02-22 15:07:09.089141,,49892.06,49892.06,49892.06,5,2494.6,0.0,1247.3
DUMMY_EX_425402_003009,Manager,1974-05-15,2011-12-17 03:34:19.230696,,171312.2,171312.2,171312.2,3,5139.37,0.0,2569.68
DUMMY_EX_377096_003010,Executive,1999-03-06,2021-10-11 07:24:05.002512,,292371.47,292371.47,292371.47,5,14618.57,0.0,7309.28
DUMMY_EX_808682_003011,Staff,1988-12-22,2017-01-09 05:12:13.580374,,56009.07,56009.07,56009.07,1,560.09,0.0,280.04
DUMMY_EX_807242_003012,Staff,1974-01-23,2015-06-23 05:00:32.716717,,55571.54,55571.54,55571.54,10,5557.15,0.0,1667.14
DUMMY_EX_821129_003013,Staff,1972-11-20,2021-01-08 11:48:44.155391,,59654.48,59654.48,59654.48,0,0.0,0.0,0.0
DUMMY_EX_382074_003014,Staff,1991-07-20,2022-03-05 12:01:46.020191,,39256.61,32373.26,32373.26,4,1294.93,0.0,647.46
DUMMY_EX_595820_003015,Staff,1966-08-14,2020-02-11 10:50:00.652944,,54367.75,54367.75,54367.75,3,1631.03,0.0,815.52
DUMMY_EX_778803_003016,Staff,1975-07-01,2009-07-12 07:13:15.909493,,58428.73,58428.73,58428.73,7,4090.01,0.0,1752.86
DUMMY_EX_508291_003017,Staff,1988-11-26,2018-03-12 11:03:35.099731,,48205.23,48205.23,48205.23,10,4820.52,0.0,1446.16
DUMMY_EX_613799_003018,Manager,1986-11-24,2016-03-25 15:19:49.791549,,170720.34,170720.34,170720.34,0,0.0,0.0,0.0
DUMMY_EX_504028_003019,Staff,1969-09-16,2007-06-19 18:58:18.328756,,63886.34,63886.34,63886.34,10,6388.63,0.0,1916.59
DUMMY_EX_620183_003020,Staff,1971-01-09,2013-07-07 05:33:33.763987,,72567.79,72567.79,72567.79,5,3628.39,0.0,1814.2
DUMMY_EX_592903_003021,Manager,1968-06-01,2014-08-01 06:38:19.414156,,112787.08,112787.08,112787.08,4,4511.48,0.0,2255.74
DUMMY_EX_103618_003022,Executive,1984-06-21,2020-01-04 11:51:50.927721,,266471.56,266471.56,266471.56,2,5329.43,0.0,2664.72
DUMMY_EX_952668_003023,Manager,1975-10-19,2016-02-27 02:57:26.747716,,116722.46,116722.46,116722.46,5,5836.12,0.0,2918.06
DUMMY_EX_658833_003024,Staff,1993-01-20,2017-06-25 19:36:58.910346,,47541.26,47541.26,47541.26,3,1426.24,0.0,713.12
DUMMY_EX_775791_003025,Staff,1983-11-11,2009-04-07 11:24:49.605174,,58577.09,58577.09,58577.09,2,1171.54,0.0,585.77
DUMMY_EX_146609_003026,Staff,1988-02-19,2010-03-17 07:51:11.338645,,48835.59,48835.59,48835.59,3,1465.07,0.0,732.54
DUMMY_EX_907925_003027,Staff,1978-11-03,2015-02-27 22:20:16.731475,,69248.76,69248.76,69248.76,10,6924.88,0.0,2077.46
DUMMY_EX_876711_003028,Manager,1971-02-23,2017-01-06 15:15:58.609467,,155895.01,155895.01,155895.01,4,6235.8,0.0,3117.9
DUMMY_EX_637998_003029,Manager,1986-12-04,2009-10-21 06:41:28.089281,,91604.27,91604.27,91604.27,4,3664.17,0.0,1832.08
DUMMY_EX_401913_003030,Staff,1985-04-01,2021-11-15 06:03:53.570074,,54967.12,54967.12,54967.12,10,5496.71,0.0,1649.02
DUMMY_EX_204974_003031,Staff,1985-09-20,2007-06-15 23:39:29.154731,,57263.64,57263.64,57263.64,3,1717.91,0.0,858.96
DUMMY_EX_367136_003032,Staff,1974-01-02,2010-12-28 07:39:29.250886,,71174.55,71174.55,71174.55,10,7117.46,0.0,2135.24
DUMMY_EX_460889_003033,Staff,1997-07-16,2021-05-11 08:31:19.176077,,40545.05,40545.05,40545.05,4,1621.8,0.0,810.9
DUMMY_EX_101960_003034,Staff,1975-07-19,2006-04-12 13:23:00.475403,,55148.8,55148.8,55148.8,3,1654.46,0.0,827.23
DUMMY_EX_226864_003035,Staff,1993-11-06,2016-03-17 09:09:38.635839,,59472.92,59472.92,59472.92,0,0.0,0.0,0.0
DUMMY_EX_498003_003036,Staff,1970-08-22,1996-06-04 01:28:23.430684,,64140.77,64140.77,64140.77,10,6414.08,0.0,1924.22
DUMMY_EX_395068_003037,Staff,1988-05-06,2017-10-12 14:00:54.821037,,40842.24,40842.24,40842.24,3,1225.27,0.0,612.64
DUMMY_EX_176216_003038,Staff,1981-07-06,2009-05-09 17:57:57.889594,,80099.89,80099.89,80099.89,10,8009.99,0.0,2403.0
DUMMY_EX_790138_003039,Staff,1972-02-21,2014-04-24 19:00:31.308134,,49867.33,49867.33,49867.33,3,1496.02,0.0,748.01
DUMMY_EX_370059_003040,Staff,1982-08-28,2019-03-29 11:18:31.286893,,67071.71,67071.71,67071.71,3,2012.15,0.0,1006.08
DUMMY_EX_475242_003041,Staff,1971-09-09,2012-11-27 11:27:25.176990,,66264.92,66264.92,66264.92,4,2650.6,0.0,1325.3
DUMMY_EX_310678_003042,Staff,1980-08-03,2010-03-27 03:51:17.444713,,61315.17,61315.17,61315.17,3,1839.46,0.0,919.73
DUMMY_EX_737305_003043,Executive,1974-09-15,2017-09-26 05:59:50.260803,2022-03-05,190895.85,33472.15,33472.15,0,0.0,0.0,0.0
DUMMY_EX_772516_003044,Manager,1980-07-05,2014-10-20 07:36:41.133017,,173171.56,173171.56,173171.56,1,1731.72,0.0,865.86
DUMMY_EX_253848_003045,Staff,1970-08-13,2007-10-04 04:10:20.232870,,79342.73,79342.73,79342.73,3,2380.28,0.0,1190.14
DUMMY_EX_663154_003046,Staff,1994-09-24,2021-06-18 00:41:52.945908,,51603.42,51603.42,51603.42,7,3612.24,0.0,1548.1
DUMMY_EX_310155_003047,Staff,1983-08-26,2013-07-01 04:41:18.146018,,33789.57,33789.57,33789.57,4,1351.58,0.0,675.79
DUMMY_EX_169502_003048,Staff,1991-09-02,2018-09-11 08:01:00.379696,,42589.95,42589.95,42589.95,1,425.9,0.0,212.95
DUMMY_EX_367410_003049,Staff,1995-09-07,2021-12-04 12:33:15.970239,,43244.8,43244.8,43244.8,3,1297.34,0.0,648.67
DUMMY_EX_322264_003050,Manager,1969-04-10,2013-08-01 09:28:17.066359,,93405.0,93405.0,93405.0,4,3736.2,0.0,1868.1
DUMMY_EX_413762_003051,Staff,1970-05-19,2018-11-02 21:46:22.159754,,36850.92,36850.92,36850.92,4,1474.04,0.0,737.02
DUMMY_EX_843966_003052,Staff,1991-10-20,2021-11-03 21:36:51.992901,,48124.65,48124.65,48124.65,3,1443.74,0.0,721.87
DUMMY_EX_215501_003053,Staff,1973-11-11,2021-03-12 21:08:23.979399,,55475.38,55475.38,55475.38,5,2773.77,0.0,1386.88
DUMMY_EX_652111_003054,Executive,1999-07-09,2022-11-02 01:55:26.703578,2022-12-15,254603.51,30691.93,30691.93,5,1534.6,0.0,767.3
DUMMY_EX_744164_003055,Staff,1985-02-17,2021-05-03 23:23:40.215808,,38232.12,38232.12,38232.12,3,1146.96,0.0,573.48
DUMMY_EX_331110_003056,Manager,1972-02-28,2020-11-26 06:06:55.622534,,131271.2,131271.2,131271.2,3,3938.14,0.0,1969.07
DUMMY_EX_328560_003057,Staff,1981-01-27,2012-04-19 11:52:54.065935,,68408.39,68408.39,68408.39,7,4788.59,0.0,2052.25
DUMMY_EX_708414_003058,Manager,1983-11-22,2012-08-19 02:25:29.467828,,144832.12,144832.12,144832.12,0,0.0,0.0,0.0
DUMMY_EX_698620_003059,Staff,1976-06-26,2006-09-07 13:10:16.706725,,63327.61,63327.61,63327.61,1,633.28,0.0,316.64
DUMMY_EX_844078_003060,Staff,1973-02-05,2017-02-26 10:08:31.564626,,52177.03,52177.03,52177.03,3,1565.31,0.0,782.66
DUMMY_EX_770797_003061,Manager,1994-01-28,2022-04-13 03:57:37.576360,2022-12-12,79216.28,52955.54,52955.54,0,0.0,0.0,0.0
DUMMY_EX_179825_003062,Staff,1976-02-21,2008-06-07 16:46:46.934027,,72977.52,72977.52,72977.52,3,2189.33,0.0,1094.66
DUMMY_EX_619367_003063,Staff,1991-11-11,2017-11-04 20:28:13.845487,,38433.19,38433.19,38433.19,5,1921.66,0.0,960.83
DUMMY_EX_366695_003064,Manager,1978-11-20,2018-03-05 16:42:57.224112,,95690.04,95690.04,95690.04,4,3827.6,0.0,1913.8
DUMMY_EX_631361_003065,Executive,1977-01-09,2011-07-20 23:48:01.348583,,130000.0,130000.0,130000.0,3,3900.0,0.0,1950.0
DUMMY_EX_352109_003066,Staff,1997-04-06,2019-04-20 19:07:59.746209,,37392.64,37392.64,37392.64,3,1121.78,0.0,560.89
DUMMY_EX_332934_003067,Staff,1992-01-28,2022-05-20 20:40:57.497261,,32884.18,20271.07,20271.07,4,810.84,0.0,405.42
DUMMY_EX_477739_003068,Staff,1987-05-01,2012-06-08 20:43:15.794062,,43292.64,43292.64,43292.64,3,1298.78,0.0,649.39
DUMMY_EX_141921_003069,Manager,1989-04-13,2018-08-22 22:55:34.740640,,94145.98,94145.98,94145.98,5,4707.3,0.0,2353.65
DUMMY_EX_296418_003070,Staff,1989-06-04,2015-02-27 16:32:25.984923,,42008.53,42008.53,42008.53,3,1260.26,0.0,630.13
DUMMY_EX_393849_003071,Staff,1968-08-13,2012-05-05 11:31:20.803794,,64839.29,64839.29,64839.29,0,0.0,0.0,0.0
DUMMY_EX_405784_003072,Staff,1986-04-27,2014-01-18 22:20:29.901629,,59924.45,59924.45,59924.45,5,2996.22,0.0,1498.11
DUMMY_EX_789190_003073,Executive,1978-09-13,2022-07-29 14:46:07.002443,2022-12-22,513252.48,206707.16,206707.16,2,4134.14,0.0,2067.07
DUMMY_EX_830802_003074,Manager,1989-04-26,2018-07-02 02:52:00.003466,,88528.92,88528.92,88528.92,1,885.29,0.0,442.64
DUMMY_EX_692656_003075,Staff,1981-09-26,2020-08-11 12:03:38.685944,,45431.1,45431.1,45431.1,3,1362.93,0.0,681.46
DUMMY_EX_697899_003076,Executive,1984-10-04,2020-02-28 16:38:30.497045,,232882.86,232882.86,232882.86,3,6986.49,0.0,3493.24
DUMMY_EX_173312_003077,Staff,1988-01-04,2012-05-11 18:56:43.590380,,37490.0,37490.0,37490.0,4,1499.6,0.0,749.8
DUMMY_EX_442966_003078,Manager,1981-04-01,2008-01-27 00:33:52.302559,,80404.91,80404.91,80404.91,3,2412.15,0.0,1206.08
DUMMY_EX_281786_003079,Staff,1981-12-22,2007-09-28 21:43:28.303289,,58203.77,58203.77,58203.77,6,3492.23,0.0,1746.12
