ssn,role,birth_date,hire_date,termination_date,gross_compensation,plan_year_compensation,capped_compensation,pre_tax_deferral_percentage,pre_tax_contributions,employer_non_elective_contribution,employer_match_contribution
DUMMY_EX_814680_002723,Staff,1980-06-04,2021-04-17 00:03:16.699247,,40465.23,40465.23,40465.23,3,1213.96,0.0,606.98
DUMMY_EX_186672_002724,Staff,1977-12-07,2017-02-18 19:03:17.822080,,43437.63,43437.63,43437.63,5,2171.88,0.0,1085.94
DUMMY_EX_849534_002725,Staff,1972-09-12,2010-09-08 00:55:40.222761,,55862.3,55862.3,55862.3,0,0.0,0.0,0.0
DUMMY_EX_111765_002726,Manager,1990-05-22,2015-11-26 16:51:58.749130,,120102.71,120102.71,120102.71,3,3603.08,0.0,1801.54
DUMMY_EX_714238_002727,Staff,1982-12-24,2018-01-19 18:10:25.643237,,63911.94,63911.94,63911.94,3,1917.36,0.0,958.68
DUMMY_EX_257679_002728,Manager,1994-05-06,2022-11-09 10:34:19.430019,,111663.97,111663.97,111663.97,3,3349.92,0.0,1674.96
DUMMY_EX_971011_002729,Staff,1991-03-21,2023-07-08 21:56:33.930470,,46068.28,22213.75,22213.75,3,666.41,0.0,333.2
DUMMY_EX_936394_002730,Manager,1967-07-09,2015-02-18 13:32:39.015434,,161984.35,161984.35,161984.35,6,9719.06,0.0,4859.53
DUMMY_EX_683306_002731,Staff,1981-09-08,2012-03-30 20:21:22.977229,,54958.23,54958.23,54958.23,3,1648.75,0.0,824.38
DUMMY_EX_732954_002732,Staff,1998-09-08,2020-08-25 07:54:55.694879,,37515.8,37515.8,37515.8,5,1875.79,0.0,937.9
DUMMY_EX_759459_002733,Staff,1977-10-25,2010-02-01 20:51:12.478206,,65654.03,65654.03,65654.03,10,6565.4,0.0,1969.62
DUMMY_EX_783630_002734,Staff,1979-08-11,2021-09-14 20:46:43.284792,,57848.28,57848.28,57848.28,3,1735.45,0.0,867.72
DUMMY_EX_387642_002735,Manager,1994-05-18,2021-08-14 12:54:27.212922,,85107.24,85107.24,85107.24,3,2553.22,0.0,1276.61
DUMMY_EX_645317_002736,Staff,1971-03-24,2016-08-19 01:59:13.093669,,68603.52,68603.52,68603.52,3,2058.11,0.0,1029.06
DUMMY_EX_938547_002737,Manager,1991-01-13,2022-05-29 04:32:10.261455,,79060.5,79060.5,79060.5,3,2371.82,0.0,1185.91
DUMMY_EX_831098_002738,Manager,1973-03-07,2016-11-15 10:40:54.781137,,114886.4,114886.4,114886.4,6,6893.18,0.0,3446.59
DUMMY_EX_366659_002739,Staff,1970-12-03,2016-04-04 05:29:57.978706,,57435.49,57435.49,57435.49,7,4020.48,0.0,1723.06
DUMMY_EX_137118_002740,Staff,1987-03-05,2021-05-06 23:25:22.736133,,63513.91,63513.91,63513.91,3,1905.42,0.0,952.71
DUMMY_EX_428708_002741,Staff,1984-08-27,2018-11-08 03:55:17.911540,,55969.45,55969.45,55969.45,10,5596.94,0.0,1679.08
DUMMY_EX_698890_002742,Staff,1993-01-27,2016-12-24 07:40:44.295850,,36929.36,36929.36,36929.36,5,1846.47,0.0,923.24
DUMMY_EX_899965_002743,Staff,1966-07-08,2020-07-06 08:16:29.858946,,50466.79,50466.79,50466.79,5,2523.34,0.0,1261.67
DUMMY_EX_924472_002744,Staff,1967-11-22,2015-07-14 09:53:40.751498,,47735.69,47735.69,47735.69,0,0.0,0.0,0.0
DUMMY_EX_445994_002745,Staff,1985-02-16,2007-02-22 11:50:31.501567,,56072.42,56072.42,56072.42,3,1682.17,0.0,841.08
DUMMY_EX_722821_002746,Staff,1976-03-18,2018-06-07 06:47:45.928779,,55333.05,55333.05,55333.05,3,1659.99,0.0,830.0
DUMMY_EX_626221_002747,Staff,1999-05-05,2022-09-08 16:19:36.646987,,43451.64,43451.64,43451.64,1,434.52,0.0,217.26
DUMMY_EX_938851_002748,Staff,1985-07-07,2021-09-20 12:00:22.361380,,66929.81,66929.81,66929.81,3,2007.89,0.0,1003.94
DUMMY_EX_489088_002749,Manager,1986-12-03,2011-08-17 16:40:26.878866,,137947.02,137947.02,137947.02,3,4138.41,0.0,2069.2
DUMMY_EX_974816_002750,Staff,1980-05-15,2014-03-31 18:25:54.711598,,63889.25,63889.25,63889.25,2,1277.79,0.0,638.9
DUMMY_EX_810599_002751,Manager,1982-08-19,2016-06-26 21:55:34.536500,,100256.63,100256.63,100256.63,3,3007.7,0.0,1503.85
DUMMY_EX_209891_002752,Staff,1997-04-16,2020-07-23 03:17:20.611601,,53096.15,53096.15,53096.15,4,2123.85,0.0,1061.92
DUMMY_EX_610585_002753,Executive,1997-09-03,2019-10-20 13:55:32.820831,,213066.83,213066.83,213066.83,3,6392.0,0.0,3196.0
DUMMY_EX_223271_002754,Manager,1979-03-25,2007-08-31 20:05:36.811444,,113669.33,113669.33,113669.33,3,3410.08,0.0,1705.04
DUMMY_EX_681009_002755,Staff,1986-11-18,2014-08-10 18:45:55.897548,,45253.11,45253.11,45253.11,3,1357.59,0.0,678.8
DUMMY_EX_482978_002756,Manager,1979-01-04,2010-09-11 05:12:25.370663,,152266.29,152266.29,152266.29,10,15226.63,0.0,4567.99
DUMMY_EX_574405_002757,Staff,1982-05-28,2016-02-14 20:26:22.303075,,54837.56,54837.56,54837.56,0,0.0,0.0,0.0
DUMMY_EX_736070_002758,Staff,1975-11-21,2012-09-28 12:31:55.288142,,57183.2,57183.2,57183.2,10,5718.32,0.0,1715.5
DUMMY_EX_119155_002759,Executive,1972-02-28,2015-12-19 16:29:40.245666,,266440.14,266440.14,266440.14,10,26644.01,0.0,7993.2
DUMMY_EX_954694_002760,Staff,1984-04-24,2012-07-30 03:25:25.328461,,42528.54,42528.54,42528.54,4,1701.14,0.0,850.57
DUMMY_EX_577798_002761,Staff,1986-04-23,2014-12-10 07:38:58.881864,,55243.13,55243.13,55243.13,3,1657.29,0.0,828.64
DUMMY_EX_686564_002762,Staff,1997-04-20,2023-09-23 00:01:44.623707,2023-11-26,52308.91,9315.29,9315.29,6,558.92,0.0,279.46
DUMMY_EX_201988_002763,Staff,1983-07-08,2011-09-13 15:12:34.042896,,41275.88,41275.88,41275.88,6,2476.55,0.0,1238.28
DUMMY_EX_148434_002764,Staff,1992-12-07,2015-04-22 01:00:03.262438,,43078.08,43078.08,43078.08,1,430.78,0.0,215.39
DUMMY_EX_351733_002765,Staff,1969-09-22,2019-12-01 21:59:34.593123,,60422.57,60422.57,60422.57,3,1812.68,0.0,906.34
DUMMY_EX_581461_002766,Staff,1995-09-08,2019-03-23 23:08:55.265804,,51379.88,51379.88,51379.88,4,2055.2,0.0,1027.6
DUMMY_EX_804101_002767,Manager,1979-02-08,2018-04-21 14:06:48.847134,,105406.98,105406.98,105406.98,0,0.0,0.0,0.0
DUMMY_EX_513111_002768,Staff,1979-01-14,2013-12-28 08:12:54.211378,,63883.02,63883.02,63883.02,6,3832.98,0.0,1916.49
DUMMY_EX_176933_002769,Staff,1987-09-20,2010-05-11 20:59:50.291877,,70058.37,70058.37,70058.37,6,4203.5,0.0,2101.75
DUMMY_EX_691889_002770,Staff,1976-01-27,2013-09-23 09:34:21.651563,,47838.61,47838.61,47838.61,3,1435.16,0.0,717.58
DUMMY_EX_722252_002771,Staff,1986-03-14,2018-06-18 13:08:04.750836,,58378.31,58378.31,58378.31,0,0.0,0.0,0.0
DUMMY_EX_902906_002772,Staff,1995-11-12,2022-05-07 23:24:17.680325,,42383.93,42383.93,42383.93,3,1271.52,0.0,635.76
DUMMY_EX_903670_002773,Executive,1983-02-07,2018-11-17 12:45:08.216005,,420892.59,420892.59,330000.0,10,22500.0,0.0,11250.0
DUMMY_EX_945526_002774,Staff,1995-01-24,2022-03-13 14:15:50.524525,,44118.77,44118.77,44118.77,0,0.0,0.0,0.0
DUMMY_EX_326204_002775,Staff,1987-10-27,2019-06-24 10:13:04.660804,,40545.31,40545.31,40545.31,3,1216.36,0.0,608.18
DUMMY_EX_976460_002776,Staff,1976-10-17,2012-09-12 12:09:08.283565,,49275.37,49275.37,49275.37,1,492.75,0.0,246.38
DUMMY_EX_731132_002777,Staff,1966-10-17,2012-04-15 14:55:59.506337,,48386.9,48386.9,48386.9,3,1451.61,0.0,725.8
DUMMY_EX_396906_002778,Staff,1980-03-24,2007-03-28 22:25:06.983869,,54772.48,54772.48,54772.48,3,1643.17,0.0,821.58
DUMMY_EX_234064_002779,Staff,1973-02-05,2007-08-19 01:29:37.783577,,62368.17,62368.17,62368.17,3,1871.05,0.0,935.52
DUMMY_EX_125442_002780,Staff,1967-10-05,2022-07-06 15:35:01.742381,,37609.96,37609.96,37609.96,0,0.0,0.0,0.0
DUMMY_EX_110170_002781,Staff,1969-08-01,2017-10-19 15:31:20.851493,,56828.06,56828.06,56828.06,3,1704.84,0.0,852.42
DUMMY_EX_825681_002782,Staff,1993-01-22,2019-04-03 22:04:21.299305,,62997.97,62997.97,62997.97,4,2519.92,0.0,1259.96
DUMMY_EX_429661_002783,Executive,1982-12-08,2022-02-19 20:29:15.450408,,244314.7,244314.7,244314.7,10,22500.0,0.0,7329.44
DUMMY_EX_529287_002784,Staff,1980-09-28,2020-07-19 02:21:55.933402,,50576.24,50576.24,50576.24,7,3540.34,0.0,1517.28
DUMMY_EX_735179_002785,Staff,1979-03-02,2018-05-23 17:45:42.454422,,68226.46,68226.46,68226.46,6,4093.59,0.0,2046.8
DUMMY_EX_732887_002786,Executive,1975-04-10,2003-04-20 05:54:13.981435,,359908.91,359908.91,330000.0,5,17995.45,0.0,8997.72
DUMMY_EX_473811_002787,Staff,1981-08-14,2012-06-04 16:36:56.217480,,46962.92,46962.92,46962.92,1,469.63,0.0,234.82
DUMMY_EX_991530_002788,Manager,1994-01-19,2021-11-13 13:51:02.233958,,92641.43,92641.43,92641.43,7,6484.9,0.0,2779.24
DUMMY_EX_845008_002789,Staff,1976-06-16,2014-10-18 09:02:54.773986,,65410.35,65410.35,65410.35,3,1962.31,0.0,981.16
DUMMY_EX_623694_002790,Executive,1981-01-10,2017-07-03 17:02:50.104749,,373524.74,373524.74,330000.0,3,11205.74,0.0,5602.87
DUMMY_EX_255605_002791,Staff,1980-05-14,2016-09-07 10:48:56.708662,,50380.53,50380.53,50380.53,3,1511.42,0.0,755.71
DUMMY_EX_351114_002792,Staff,2000-04-12,2023-04-26 11:47:19.333390,2023-09-25,39958.39,16749.68,16749.68,0,0.0,0.0,0.0
DUMMY_EX_447371_002793,Staff,1987-08-18,2019-11-06 23:56:39.260805,,60630.12,60630.12,60630.12,4,2425.2,0.0,1212.6
DUMMY_EX_575347_002794,Manager,1964-10-07,2010-01-12 23:51:32.580689,,141609.29,141609.29,141609.29,3,4248.28,0.0,2124.14
DUMMY_EX_863207_002795,Staff,1996-12-18,2020-08-28 03:08:33.642373,,47605.09,47605.09,47605.09,10,4760.51,0.0,1428.16
DUMMY_EX_441340_002796,Staff,1989-04-23,2019-05-18 11:14:58.069474,,56437.83,56437.83,56437.83,2,1128.76,0.0,564.38
DUMMY_EX_671158_002797,Staff,1980-12-05,2015-10-17 14:27:52.790515,,60570.46,60570.46,60570.46,3,1817.11,0.0,908.56
DUMMY_EX_363949_002798,Manager,1992-07-20,2023-12-14 20:33:34.538607,2023-12-14,65000.0,178.08,178.08,5,8.9,0.0,4.45
DUMMY_EX_367578_002799,Manager,1962-02-13,2012-11-13 14:12:42.760558,,129452.41,129452.41,129452.41,3,3883.57,0.0,1941.78
DUMMY_EX_802242_002800,Executive,1970-01-28,2014-02-24 16:23:15.902068,,358056.5,358056.5,330000.0,6,21483.39,0.0,10741.7
DUMMY_EX_553319_002801,Staff,1968-03-06,2004-08-16 17:19:05.790927,,64076.06,64076.06,64076.06,4,2563.04,0.0,1281.52
DUMMY_EX_599110_002802,Staff,1996-05-21,2021-07-28 08:38:04.268857,,67931.86,67931.86,67931.86,1,679.32,0.0,339.66
DUMMY_EX_916803_002803,Staff,1987-12-08,2013-11-12 22:08:43.787552,,34304.63,34304.63,34304.63,5,1715.23,0.0,857.62
DUMMY_EX_234338_002804,Staff,1984-07-19,2022-12-16 23:19:15.634922,,59227.27,59227.27,59227.27,5,2961.36,0.0,1480.68
DUMMY_EX_745982_002805,Staff,1976-01-12,2023-06-16 16:13:39.918966,,43629.29,23667.4,23667.4,0,0.0,0.0,0.0
DUMMY_EX_872264_002806,Staff,2001-12-11,2023-02-16 19:01:26.087660,,47957.3,41781.98,41781.98,10,4178.2,0.0,1253.46
DUMMY_EX_158359_002807,Executive,1990-10-04,2015-07-01 18:43:49.873356,,325995.54,325995.54,325995.54,3,9779.87,0.0,4889.94
DUMMY_EX_927631_002808,Staff,1968-06-07,2011-03-26 20:34:01.146555,,83668.52,83668.52,83668.52,3,2510.06,0.0,1255.03
DUMMY_EX_426586_002809,Staff,1982-09-26,2018-04-03 16:56:23.202579,,55746.63,55746.63,55746.63,3,1672.4,0.0,836.2
DUMMY_EX_913590_002810,Staff,1973-04-15,2016-08-13 11:36:33.215048,,61086.97,61086.97,61086.97,0,0.0,0.0,0.0
DUMMY_EX_824219_002811,Manager,1986-03-18,2023-09-24 20:32:40.344309,2023-11-02,105333.74,11543.42,11543.42,5,577.17,0.0,288.58
DUMMY_EX_413770_002812,Staff,1988-07-06,2014-12-26 17:55:17.790321,,56814.46,56814.46,56814.46,1,568.14,0.0,284.07
DUMMY_EX_515531_002813,Staff,1984-02-15,2019-08-28 05:50:25.401361,,47853.28,47853.28,47853.28,8,3828.26,0.0,1435.6
DUMMY_EX_344239_002814,Staff,1966-05-14,2013-02-08 09:48:33.838597,,75298.56,75298.56,75298.56,7,5270.9,0.0,2258.96
DUMMY_EX_396339_002815,Staff,1993-02-17,2021-09-15 11:08:11.835261,,40355.94,40355.94,40355.94,3,1210.68,0.0,605.34
DUMMY_EX_925723_002816,Staff,1980-07-27,2019-09-04 16:36:00.303043,,50839.31,50839.31,50839.31,3,1525.18,0.0,762.59
DUMMY_EX_348264_002817,Staff,1979-04-11,2014-03-16 01:26:52.892020,,72048.09,72048.09,72048.09,10,7204.81,0.0,2161.45
DUMMY_EX_344122_002818,Staff,1983-01-14,2022-03-13 00:45:41.214578,,55273.21,55273.21,55273.21,10,5527.32,0.0,1658.2
DUMMY_EX_437078_002819,Staff,1986-06-15,2013-10-02 17:49:44.484269,,43554.5,43554.5,43554.5,3,1306.64,0.0,653.32
DUMMY_EX_496290_002820,Staff,1979-01-14,2022-01-03 10:10:57.238163,,40113.59,40113.59,40113.59,3,1203.41,0.0,601.71
DUMMY_EX_166140_002821,Staff,1977-11-11,2019-12-22 10:40:26.461266,,59293.08,59293.08,59293.08,4,2371.72,0.0,1185.86
DUMMY_EX_173624_002822,Staff,1980-12-06,2016-12-05 18:23:04.528911,,49112.62,49112.62,49112.62,5,2455.63,0.0,1227.82
DUMMY_EX_206386_002823,Manager,1969-01-14,2017-04-13 01:25:32.091841,,136222.16,136222.16,136222.16,3,4086.66,0.0,2043.33
DUMMY_EX_923502_002824,Manager,1989-03-17,2019-02-28 10:32:49.683809,,91760.63,91760.63,91760.63,3,2752.82,0.0,1376.41
DUMMY_EX_338356_002825,Staff,1991-01-12,2017-08-11 04:24:52.164711,,45878.49,45878.49,45878.49,1,458.78,0.0,229.39
DUMMY_EX_166173_002826,Staff,1980-07-28,2019-08-30 08:05:59.391634,,57828.02,57828.02,57828.02,3,1734.84,0.0,867.42
DUMMY_EX_735922_002827,Staff,1973-03-28,2018-02-04 08:27:13.004508,,62305.68,62305.68,62305.68,3,1869.17,0.0,934.58
DUMMY_EX_236329_002828,Staff,1999-08-03,2022-09-28 08:32:20.265646,2023-05-15,40865.77,15114.74,15114.74,3,453.44,0.0,226.72
DUMMY_EX_322945_002829,Manager,1992-12-15,2021-12-10 11:17:12.432135,,82482.12,82482.12,82482.12,3,2474.46,0.0,1237.23
DUMMY_EX_140973_002830,Staff,1979-09-16,2011-04-11 00:25:26.962597,,58046.01,58046.01,58046.01,0,0.0,0.0,0.0
DUMMY_EX_373759_002831,Staff,1981-07-15,2013-06-09 05:38:49.873083,,61449.37,61449.37,61449.37,3,1843.48,0.0,921.74
DUMMY_EX_526963_002832,Staff,1986-11-05,2011-08-13 20:01:47.864540,,64770.89,64770.89,64770.89,3,1943.13,0.0,971.56
DUMMY_EX_686595_002833,Staff,1967-03-18,2012-07-06 12:08:17.247668,,64769.44,64769.44,64769.44,2,1295.39,0.0,647.7
DUMMY_EX_160944_002834,Staff,1997-04-01,2019-04-07 21:00:09.950384,,41001.87,41001.87,41001.87,3,1230.06,0.0,615.03
DUMMY_EX_752538_002835,Staff,2001-02-16,2023-05-07 07:14:48.142324,,36729.94,23949.93,23949.93,9,2155.49,0.0,718.5
DUMMY_EX_208959_002836,Staff,1972-01-24,2018-03-07 04:44:14.728527,,44968.77,44968.77,44968.77,3,1349.06,0.0,674.53
DUMMY_EX_859409_002837,Staff,1978-11-21,2012-09-18 16:04:37.394120,,49595.33,49595.33,49595.33,3,1487.86,0.0,743.93
DUMMY_EX_737414_002838,Staff,1987-02-17,2017-02-18 22:02:24.062743,,36112.34,36112.34,36112.34,4,1444.49,0.0,722.24
DUMMY_EX_833539_002839,Staff,1987-06-06,2017-11-13 07:54:10.363170,,47523.85,47523.85,47523.85,0,0.0,0.0,0.0
DUMMY_EX_822833_002840,Staff,1983-08-19,2019-10-28 11:43:46.725896,,42483.86,42483.86,42483.86,4,1699.35,0.0,849.68
DUMMY_EX_505443_002841,Manager,1984-12-17,2017-01-11 10:32:35.222092,,113458.86,113458.86,113458.86,3,3403.77,0.0,1701.88
DUMMY_EX_899714_002842,Staff,1992-04-17,2019-11-24 05:49:02.943339,,50291.69,50291.69,50291.69,10,5029.17,0.0,1508.75
DUMMY_EX_915741_002843,Staff,1991-11-12,2016-03-18 12:58:04.584337,,48719.26,48719.26,48719.26,3,1461.58,0.0,730.79
DUMMY_EX_341918_002844,Staff,1994-08-21,2018-01-26 10:59:14.502581,,39184.33,39184.33,39184.33,2,783.69,0.0,391.84
DUMMY_EX_881629_002845,Staff,1979-02-16,2019-01-16 02:58:53.323771,,59580.51,59580.51,59580.51,10,5958.05,0.0,1787.42
DUMMY_EX_573769_002846,Staff,1984-09-19,2006-01-20 12:03:27.778169,,43973.69,43973.69,43973.69,10,4397.37,0.0,1319.21
DUMMY_EX_186677_002847,Staff,1992-11-26,2017-09-18 13:05:58.354750,,46478.29,46478.29,46478.29,10,4647.83,0.0,1394.35
DUMMY_EX_227306_002848,Staff,1988-04-12,2011-10-18 04:04:30.618931,,55292.69,55292.69,55292.69,5,2764.63,0.0,1382.32
DUMMY_EX_244428_002849,Staff,1977-12-18,2018-07-16 15:12:23.097513,,55311.77,55311.77,55311.77,5,2765.59,0.0,1382.8
DUMMY_EX_403607_002850,Staff,1974-01-13,2014-05-19 22:50:40.782912,,73753.04,73753.04,73753.04,2,1475.06,0.0,737.53
DUMMY_EX_611897_002851,Manager,1968-12-21,2016-04-17 11:12:56.441621,,101434.57,101434.57,101434.57,0,0.0,0.0,0.0
DUMMY_EX_765404_002852,Staff,1987-09-21,2008-12-30 20:55:36.657751,,54672.35,54672.35,54672.35,4,2186.89,0.0,1093.44
DUMMY_EX_505204_002853,Staff,1982-03-02,2017-11-02 05:29:57.608480,,77112.24,77112.24,77112.24,3,2313.37,0.0,1156.68
DUMMY_EX_789257_002854,Manager,1982-02-11,2019-08-20 11:26:15.113691,,105061.44,105061.44,105061.44,8,8404.92,0.0,3151.84
DUMMY_EX_669639_002855,Staff,1991-04-07,2016-05-11 11:25:33.230723,,50235.76,50235.76,50235.76,5,2511.79,0.0,1255.9
DUMMY_EX_141040_002856,Staff,1983-01-05,2018-01-04 12:34:39.423855,,61273.21,61273.21,61273.21,3,1838.2,0.0,919.1
DUMMY_EX_544161_002857,Manager,1984-12-19,2012-07-26 19:05:58.996779,,113238.12,113238.12,113238.12,3,3397.14,0.0,1698.57
DUMMY_EX_915768_002858,Staff,1995-06-02,2018-07-28 14:15:25.057483,,56768.69,56768.69,56768.69,3,1703.06,0.0,851.53
DUMMY_EX_955591_002859,Staff,1976-06-24,2023-08-28 01:27:43.962970,2023-10-16,63528.39,8702.52,8702.52,2,174.05,0.0,87.02
DUMMY_EX_936087_002860,Staff,1990-03-10,2014-11-25 01:56:36.635926,,55721.13,55721.13,55721.13,3,1671.63,0.0,835.82
DUMMY_EX_550154_002861,Staff,1977-03-23,2017-01-26 23:12:50.474504,,60187.58,60187.58,60187.58,3,1805.63,0.0,902.82
DUMMY_EX_101608_002862,Staff,1990-06-15,2018-12-19 03:11:39.744131,,56807.4,56807.4,56807.4,3,1704.22,0.0,852.11
DUMMY_EX_224217_002863,Staff,1993-01-02,2016-11-18 19:21:39.251805,,39480.58,39480.58,39480.58,3,1184.42,0.0,592.21
DUMMY_EX_613591_002864,Staff,1976-03-01,2011-01-20 03:50:33.344774,,77848.15,77848.15,77848.15,2,1556.96,0.0,778.48
DUMMY_EX_334949_002865,Staff,1999-06-11,2021-06-13 04:21:28.794595,,42355.44,42355.44,42355.44,3,1270.66,0.0,635.33
DUMMY_EX_602466_002866,Staff,1983-05-25,2014-05-30 11:07:56.941873,,56232.7,56232.7,56232.7,3,1686.98,0.0,843.49
DUMMY_EX_776442_002867,Manager,1984-07-14,2012-06-01 18:08:47.618832,,91110.71,91110.71,91110.71,10,9111.07,0.0,2733.32
DUMMY_EX_459410_002868,Staff,1989-09-19,2013-05-05 04:22:15.241723,,70932.33,70932.33,70932.33,5,3546.62,0.0,1773.31
DUMMY_EX_639349_002869,Staff,1982-10-03,2009-09-02 18:19:58.026650,,63124.7,63124.7,63124.7,1,631.25,0.0,315.62
DUMMY_EX_111362_002870,Executive,1987-09-23,2019-11-15 00:12:34.008246,,216956.86,216956.86,216956.86,0,0.0,0.0,0.0
DUMMY_EX_419537_002871,Staff,1974-05-08,2017-05-02 09:14:52.287489,,46452.09,46452.09,46452.09,5,2322.6,0.0,1161.3
DUMMY_EX_669387_002872,Staff,1981-03-25,2016-02-17 16:31:05.116655,,42333.52,42333.52,42333.52,1,423.34,0.0,211.67
DUMMY_EX_724546_002873,Staff,1972-03-26,2012-12-12 18:18:04.145452,,55637.74,55637.74,55637.74,4,2225.51,0.0,1112.76
DUMMY_EX_638788_002874,Staff,1976-06-09,2009-07-23 13:28:30.143747,,43806.34,43806.34,43806.34,3,1314.19,0.0,657.1
DUMMY_EX_135651_002875,Staff,1988-11-05,2017-10-20 12:37:13.605958,,48984.67,48984.67,48984.67,3,1469.54,0.0,734.77
DUMMY_EX_172599_002876,Staff,1990-11-25,2016-04-06 12:16:48.926788,,51862.49,51862.49,51862.49,10,5186.25,0.0,1555.88
DUMMY_EX_223033_002877,Manager,2001-08-16,2023-12-23 04:23:15.930027,2023-12-24,79069.1,433.26,433.26,3,13.0,0.0,6.5
DUMMY_EX_440232_002878,Executive,1977-04-25,2012-05-18 16:14:12.524457,,390438.7,390438.7,330000.0,3,11713.16,0.0,5856.58
DUMMY_EX_818052_002879,Manager,1969-12-20,2015-01-28 00:54:48.541455,,107708.69,107708.69,107708.69,5,5385.43,0.0,2692.72
DUMMY_EX_629064_002880,Staff,1984-07-02,2021-09-07 16:15:43.793457,,51292.46,51292.46,51292.46,3,1538.77,0.0,769.38
DUMMY_EX_628313_002881,Manager,1980-06-14,2023-05-09 06:25:01.149360,,65000.0,42027.4,42027.4,8,3362.19,0.0,1260.82
DUMMY_EX_546268_002882,Staff,1995-12-07,2021-11-06 08:36:16.459622,,30590.0,30590.0,30590.0,3,917.7,0.0,458.85
DUMMY_EX_204945_002883,Manager,1965-08-27,2023-10-28 04:43:27.576955,,110650.44,19401.72,19401.72,6,1164.1,0.0,582.05
DUMMY_EX_389674_002884,Staff,1976-10-04,2015-10-10 12:42:49.316746,,52280.49,52280.49,52280.49,3,1568.41,0.0,784.2
DUMMY_EX_658477_002885,Manager,1999-07-25,2021-11-04 12:19:16.908987,,104604.88,104604.88,104604.88,3,3138.15,0.0,1569.08
DUMMY_EX_879179_002886,Staff,1989-05-16,2014-08-19 08:15:28.689259,,39252.98,39252.98,39252.98,4,1570.12,0.0,785.06
DUMMY_EX_623675_002887,Staff,1989-08-23,2021-11-12 11:37:13.634115,,55240.43,55240.43,55240.43,1,552.4,0.0,276.2
DUMMY_EX_490333_002888,Manager,1983-12-20,2010-05-26 20:54:27.550133,,102862.06,102862.06,102862.06,3,3085.86,0.0,1542.93
DUMMY_EX_381267_002889,Staff,1989-11-24,2020-05-13 05:14:13.788035,,55682.76,55682.76,55682.76,9,5011.45,0.0,1670.48
DUMMY_EX_867232_002890,Staff,1974-12-27,2016-03-20 07:31:15.940080,,51182.41,51182.41,51182.41,3,1535.47,0.0,767.74
DUMMY_EX_366514_002891,Manager,2001-11-08,2023-09-20 06:30:20.340630,,101215.21,28284.8,28284.8,3,848.54,0.0,424.27
DUMMY_EX_611704_002892,Staff,1997-08-14,2020-06-05 15:08:43.685157,,45184.26,45184.26,45184.26,3,1355.53,0.0,677.76
DUMMY_EX_628713_002893,Manager,1982-10-12,2016-06-16 09:38:37.610114,,90396.27,90396.27,90396.27,2,1807.93,0.0,903.96
DUMMY_EX_419319_002894,Staff,1986-08-23,2012-09-29 03:41:31.467165,,59738.74,59738.74,59738.74,3,1792.16,0.0,896.08
DUMMY_EX_687535_002895,Staff,1976-06-13,2018-08-26 23:32:18.974189,,44206.1,44206.1,44206.1,7,3094.43,0.0,1326.18
DUMMY_EX_849813_002896,Staff,1984-10-15,2013-12-14 00:19:55.290739,,54224.4,54224.4,54224.4,3,1626.73,0.0,813.36
DUMMY_EX_441518_002897,Manager,1994-07-14,2020-09-18 07:27:48.657373,,108661.18,108661.18,108661.18,5,5433.06,0.0,2716.53
DUMMY_EX_444110_002898,Staff,1966-12-17,2022-07-26 13:43:44.264949,,48378.06,48378.06,48378.06,5,2418.9,0.0,1209.45
DUMMY_EX_201023_002899,Manager,1981-07-19,2012-05-26 14:01:10.542986,,112862.57,112862.57,112862.57,4,4514.5,0.0,2257.25
DUMMY_EX_238472_002900,Staff,1980-06-27,2016-06-17 00:57:18.547551,,61060.99,61060.99,61060.99,10,6106.1,0.0,1831.83
DUMMY_EX_462795_002901,Executive,1983-11-07,2019-04-05 01:40:40.449520,,284567.14,284567.14,284567.14,3,8537.01,0.0,4268.5
DUMMY_EX_832963_002902,Manager,1989-04-03,2013-09-02 18:45:49.097437,,107391.36,107391.36,107391.36,6,6443.48,0.0,3221.74
DUMMY_EX_764213_002903,Staff,1976-11-02,2010-04-05 06:51:36.153165,,58706.32,58706.32,58706.32,3,1761.19,0.0,880.6
DUMMY_EX_104239_002904,Manager,1990-01-26,2017-05-07 08:51:45.822164,,100808.44,100808.44,100808.44,6,6048.51,0.0,3024.26
DUMMY_EX_766015_002905,Staff,1981-06-26,2020-09-29 08:38:48.692199,,72716.3,72716.3,72716.3,3,2181.49,0.0,1090.74
DUMMY_EX_695938_002906,Manager,1981-01-28,2019-10-07 13:22:18.009729,,83105.87,83105.87,83105.87,6,4986.35,0.0,2493.18
DUMMY_EX_881234_002907,Manager,1990-11-24,2015-03-20 18:28:43.748782,,110026.05,110026.05,110026.05,4,4401.04,0.0,2200.52
DUMMY_EX_509723_002908,Staff,1979-06-22,2019-07-28 12:26:28.760937,,53216.81,53216.81,53216.81,10,5321.68,0.0,1596.5
DUMMY_EX_670639_002909,Staff,1983-03-09,2020-11-10 19:55:04.420629,,47871.15,47871.15,47871.15,10,4787.12,0.0,1436.14
DUMMY_EX_136587_002910,Staff,1964-03-05,2015-07-27 07:39:43.062933,,64765.35,64765.35,64765.35,4,2590.61,0.0,1295.3
DUMMY_EX_777050_002911,Manager,1980-12-02,2020-08-09 17:57:26.718775,,94293.51,94293.51,94293.51,3,2828.81,0.0,1414.4
