ssn,role,birth_date,hire_date,termination_date,gross_compensation,plan_year_compensation,capped_compensation,pre_tax_deferral_percentage,pre_tax_contributions,employer_non_elective_contribution,employer_match_contribution
DUMMY_EX_861592_000881,Manager,1964-12-10,2014-05-05,,175878.07,175878.07,175878.07,0,0.0,5276.34,0.0
DUMMY_EX_575048_000883,Manager,1984-10-02,2012-07-01,,86405.67,86405.67,86405.67,0,0.0,2592.17,0.0
DUMMY_EX_238144_000884,Analyst,1985-05-05,2016-04-04,,52658.74,52658.74,52658.74,5,2632.94,1579.76,1316.47
DUMMY_EX_130811_000886,Manager,1973-06-17,2017-02-19,,125867.2,125867.2,125867.2,3,3776.02,3776.02,1888.01
DUMMY_EX_184741_000887,Analyst,1986-07-05,2015-10-09,,61529.18,61529.18,61529.18,7,4307.04,1845.88,1845.88
DUMMY_EX_490322_000889,Director,1982-01-18,2009-11-18,,299889.18,299889.18,290000.0,9,19500.0,8996.68,8996.67
DUMMY_EX_700499_000890,Analyst,1969-07-04,2014-04-27,,66888.51,66888.51,66888.51,12,8026.62,2006.66,2006.66
DUMMY_EX_897423_000891,Analyst,1989-07-19,2012-10-31,,84091.11,84091.11,84091.11,3,2522.73,2522.73,1261.36
DUMMY_EX_564773_000892,Director,1984-12-24,2009-09-19,,252150.58,252150.58,252150.58,10,19500.0,7564.52,7564.52
DUMMY_EX_307828_000893,Analyst,1993-02-21,2016-10-06,,70995.6,70995.6,70995.6,4,2839.82,2129.87,1419.91
DUMMY_EX_996197_000894,Analyst,1988-10-02,2015-03-12,,55023.67,55023.67,55023.67,10,5502.37,1650.71,1650.71
DUMMY_EX_114254_000895,Analyst,1979-02-26,2009-01-10,,68067.36,68067.36,68067.36,12,8168.08,2042.02,2042.02
DUMMY_EX_159078_000897,Analyst,1979-12-27,2018-12-28,,51186.22,51186.22,51186.22,1,511.86,1535.59,255.93
DUMMY_EX_531790_000898,Analyst,1983-01-17,2015-04-21,,66162.89,66162.89,66162.89,15,9924.43,1984.89,1984.88
DUMMY_EX_798158_000900,Manager,1975-05-20,2020-02-06,,200768.12,200768.12,200768.12,5,10038.41,6023.04,5019.2
DUMMY_EX_768579_000901,Manager,1990-09-26,2020-04-26,,152910.99,152910.99,152910.99,10,15291.1,4587.33,4587.33
DUMMY_EX_547854_000902,Analyst,1974-04-25,2004-09-30,,80348.75,80348.75,80348.75,3,2410.46,2410.46,1205.23
DUMMY_EX_213320_000903,Analyst,1969-09-03,2014-07-21,,82322.24,82322.24,82322.24,6,4939.33,2469.67,2469.66
DUMMY_EX_324815_000904,Analyst,1978-12-19,2015-03-20,,79968.15,79968.15,79968.15,12,9596.18,2399.04,2399.04
DUMMY_EX_866999_000905,Analyst,1985-01-07,2016-12-24,,55795.77,55795.77,55795.77,5,2789.79,1673.87,1394.9
DUMMY_EX_844636_000906,Analyst,1962-06-17,2005-12-13,,74827.73,74827.73,74827.73,8,5986.22,2244.83,2244.83
DUMMY_EX_528221_000907,Analyst,1972-04-10,2017-12-03,,58711.44,58711.44,58711.44,4,2348.46,1761.34,1174.23
DUMMY_EX_197372_000908,Analyst,1982-05-11,2014-02-15,,60464.71,60464.71,60464.71,6,3627.88,1813.94,1813.94
DUMMY_EX_747404_000909,Director,1968-08-22,2016-08-19,,243600.03,243600.03,243600.03,3,7308.0,7308.0,3654.0
DUMMY_EX_703070_000910,Analyst,1973-10-22,2011-02-28,,74523.05,74523.05,74523.05,1,745.23,2235.69,372.62
DUMMY_EX_241814_000911,Analyst,1976-07-02,2020-07-01,,88851.59,88851.59,88851.59,6,5331.1,2665.55,2665.55
DUMMY_EX_410578_000912,Manager,1991-12-22,2018-04-20,,136749.95,136749.95,136749.95,0,0.0,4102.5,0.0
DUMMY_EX_237998_000913,Analyst,1966-12-23,2019-10-04,,70820.69,70820.69,70820.69,0,0.0,2124.62,0.0
DUMMY_EX_850453_000914,Analyst,1989-03-18,2013-08-19,,83242.13,83242.13,83242.13,12,9989.06,2497.26,2497.26
DUMMY_EX_371460_000915,Manager,1972-02-23,2013-07-16,,175191.53,175191.53,175191.53,2,3503.83,5255.75,1751.92
DUMMY_EX_410154_000916,Analyst,1984-04-14,2010-09-02,,72440.93,72440.93,72440.93,10,7244.09,2173.23,2173.23
DUMMY_EX_143292_000917,Analyst,1993-12-05,2017-03-22,,53506.09,53506.09,53506.09,4,2140.24,1605.18,1070.12
DUMMY_EX_491685_000918,Analyst,1975-05-15,2020-06-14,,58409.6,58409.6,58409.6,3,1752.29,1752.29,876.14
DUMMY_EX_389358_000919,Analyst,1982-03-24,2011-07-31,,63073.83,63073.83,63073.83,0,0.0,1892.21,0.0
DUMMY_EX_118234_000920,Analyst,1971-01-19,2015-06-11,,78370.72,78370.72,78370.72,7,5485.95,2351.12,2351.12
DUMMY_EX_692045_000921,Analyst,1982-01-15,2009-05-29,,111594.25,111594.25,111594.25,6,6695.66,3347.83,3347.83
DUMMY_EX_697245_000922,Director,1998-12-25,2020-12-31,,295738.8,295738.8,290000.0,8,19500.0,8872.16,8872.17
DUMMY_EX_619768_000924,Analyst,1993-04-27,2016-01-11,,54378.69,54378.69,54378.69,4,2175.15,1631.36,1087.58
DUMMY_EX_864211_000925,Manager,1979-08-05,2008-04-24,,101280.85,101280.85,101280.85,5,5064.04,3038.43,2532.02
DUMMY_EX_962229_000926,Analyst,1987-07-22,2014-08-04,,85489.92,85489.92,85489.92,3,2564.7,2564.7,1282.35
DUMMY_EX_956392_000927,Analyst,1986-12-08,2017-12-19,,57099.02,57099.02,57099.02,6,3425.94,1712.97,1712.97
DUMMY_EX_902886_000928,Analyst,1978-08-02,2020-07-06,,73901.74,73901.74,73901.74,3,2217.05,2217.05,1108.53
DUMMY_EX_444340_000929,Analyst,1980-03-19,2014-03-25,,54676.94,54676.94,54676.94,3,1640.31,1640.31,820.16
DUMMY_EX_909898_000930,Analyst,1989-06-03,2019-03-20,,73059.46,73059.46,73059.46,5,3652.97,2191.78,1826.48
DUMMY_EX_832517_000931,Director,1978-11-08,2013-05-10,,314454.68,314454.68,290000.0,4,12578.19,9433.64,6289.1
DUMMY_EX_316522_000932,Analyst,1983-03-15,2011-04-19,,76659.1,76659.1,76659.1,5,3832.96,2299.77,1916.48
DUMMY_EX_730690_000933,Analyst,1977-04-14,2010-09-14,,72151.05,72151.05,72151.05,6,4329.06,2164.53,2164.53
DUMMY_EX_461737_000934,Director,1982-12-13,2017-10-17,,244440.19,244440.19,244440.19,5,12222.01,7333.21,6111.0
DUMMY_EX_798626_000935,Analyst,1984-02-09,2015-03-27,,82303.05,82303.05,82303.05,3,2469.09,2469.09,1234.54
DUMMY_EX_912354_000936,Analyst,1975-11-05,2012-02-24,,75234.54,75234.54,75234.54,4,3009.38,2257.04,1504.69
DUMMY_EX_408635_000937,Director,1982-06-20,2018-08-28,,353866.28,353866.28,290000.0,4,14154.65,10615.99,7077.32
DUMMY_EX_297654_000938,Manager,1985-08-12,2008-06-26,,124564.95,124564.95,124564.95,4,4982.6,3736.95,2491.3
DUMMY_EX_854409_000939,Analyst,1990-08-18,2014-03-12,,75419.08,75419.08,75419.08,1,754.19,2262.57,377.1
DUMMY_EX_578909_000940,Director,1984-05-09,2014-08-16,,233524.06,233524.06,233524.06,10,19500.0,7005.72,7005.72
DUMMY_EX_640513_000941,Analyst,1982-05-05,2018-05-24,,56812.45,56812.45,56812.45,0,0.0,1704.37,0.0
DUMMY_EX_543838_000942,Manager,1981-02-15,2010-03-29,,110863.43,110863.43,110863.43,7,7760.44,3325.9,3325.9
DUMMY_EX_222926_000943,Analyst,1969-01-19,2019-04-27,,78949.34,78949.34,78949.34,1,789.49,2368.48,394.74
DUMMY_EX_195953_000944,Manager,1972-09-21,2015-01-16,,131910.05,131910.05,131910.05,1,1319.1,3957.3,659.55
DUMMY_EX_610433_000945,Analyst,1975-11-01,2012-11-02,,78823.12,78823.12,78823.12,6,4729.39,2364.69,2364.7
DUMMY_EX_847001_000946,Analyst,1976-08-21,2013-02-09,,100561.07,100561.07,100561.07,3,3016.83,3016.83,1508.42
DUMMY_EX_188174_000947,Analyst,1968-06-17,2013-01-28,,49463.18,49463.18,49463.18,2,989.26,1483.9,494.63
DUMMY_EX_724508_000948,Manager,1981-06-09,2009-09-08,,162334.77,162334.77,162334.77,5,8116.74,4870.04,4058.37
DUMMY_EX_789745_000949,Director,1974-04-12,2019-10-09,,279444.94,279444.94,279444.94,4,11177.8,8383.35,5588.9
DUMMY_EX_113750_000950,Analyst,1980-08-16,2019-03-01,,91983.0,91983.0,91983.0,6,5518.98,2759.49,2759.49
DUMMY_EX_557487_000953,Analyst,1970-04-03,2009-08-12,,89941.85,89941.85,89941.85,0,0.0,2698.26,0.0
DUMMY_EX_342567_000954,Analyst,1965-04-03,2012-10-24,,73497.6,73497.6,73497.6,7,5144.83,2204.93,2204.93
DUMMY_EX_255583_000955,Analyst,1986-04-13,2011-11-29,,72419.37,72419.37,72419.37,6,4345.16,2172.58,2172.58
DUMMY_EX_882126_000956,Manager,1994-12-14,2017-08-01,,79124.22,79124.22,79124.22,7,5538.7,2373.73,2373.72
DUMMY_EX_422750_000957,Analyst,1991-04-18,2014-09-12,,74053.82,74053.82,74053.82,8,5924.31,2221.61,2221.61
DUMMY_EX_766629_000958,Analyst,1970-04-27,2014-02-16,,62372.64,62372.64,62372.64,0,0.0,1871.18,0.0
DUMMY_EX_401076_000959,Manager,1972-07-11,2017-10-23,,100325.23,100325.23,100325.23,10,10032.52,3009.76,3009.76
DUMMY_EX_333116_000960,Analyst,1974-07-23,2019-05-31,,80932.49,80932.49,80932.49,7,5665.27,2427.97,2427.98
DUMMY_EX_721475_000961,Manager,1985-11-17,2013-08-16,,111017.39,111017.39,111017.39,8,8881.39,3330.52,3330.52
DUMMY_EX_865039_000962,Analyst,1973-02-06,2011-05-18,,70734.27,70734.27,70734.27,5,3536.71,2122.03,1768.36
DUMMY_EX_104660_000963,Analyst,1990-12-18,2016-12-02,,57396.02,57396.02,57396.02,5,2869.8,1721.88,1434.9
DUMMY_EX_916465_000964,Manager,1996-10-01,2019-09-28,,166310.53,166310.53,166310.53,3,4989.32,4989.32,2494.66
DUMMY_EX_800666_000966,Manager,1987-10-05,2016-05-10,,127638.89,127638.89,127638.89,2,2552.78,3829.17,1276.39
DUMMY_EX_303312_000967,Analyst,1993-07-25,2020-03-29,,73391.7,73391.7,73391.7,2,1467.83,2201.75,733.92
DUMMY_EX_788449_000968,Analyst,1989-10-11,2018-11-28,,62724.38,62724.38,62724.38,8,5017.95,1881.73,1881.73
DUMMY_EX_776572_000969,Analyst,1987-12-13,2016-12-16,,62866.46,62866.46,62866.46,9,5657.98,1885.99,1886.0
DUMMY_EX_995295_000970,Manager,1963-07-22,2008-07-24,,160982.61,160982.61,160982.61,2,3219.65,4829.48,1609.82
DUMMY_EX_719126_000971,Analyst,1975-03-22,2013-03-24,,89018.11,89018.11,89018.11,4,3560.72,2670.54,1780.36
DUMMY_EX_753148_000972,Analyst,1987-05-18,2011-09-19,,75818.49,75818.49,75818.49,2,1516.37,2274.55,758.18
DUMMY_EX_366423_000974,Analyst,1987-11-17,2014-10-01,,48578.49,48578.49,48578.49,2,971.57,1457.35,485.78
DUMMY_EX_939246_000975,Analyst,1967-03-01,2015-12-31,,68806.03,68806.03,68806.03,6,4128.36,2064.18,2064.18
DUMMY_EX_826477_000976,Analyst,1983-10-21,2015-02-08,,53885.05,53885.05,53885.05,7,3771.95,1616.55,1616.55
DUMMY_EX_871717_000977,Analyst,1981-01-09,2014-07-18,,63965.47,63965.47,63965.47,0,0.0,1918.96,0.0
DUMMY_EX_356114_000978,Director,1991-08-06,2016-12-02,,268372.04,268372.04,268372.04,10,19500.0,8051.16,8051.16
DUMMY_EX_275971_000979,Manager,1972-10-11,2014-11-18,,158288.43,158288.43,158288.43,3,4748.65,4748.65,2374.32
DUMMY_EX_992048_000980,Analyst,1983-12-20,2017-09-07,,82582.08,82582.08,82582.08,0,0.0,2477.46,0.0
DUMMY_EX_516223_000981,Manager,1983-07-24,2012-06-19,,95348.83,95348.83,95348.83,4,3813.95,2860.46,1906.98
DUMMY_EX_642148_000982,Analyst,1973-06-20,2019-01-19,,71520.54,71520.54,71520.54,12,8582.46,2145.62,2145.61
DUMMY_EX_335316_000983,Analyst,1967-05-05,2018-05-07,,80352.74,80352.74,80352.74,5,4017.64,2410.58,2008.82
DUMMY_EX_270108_000984,Analyst,1979-08-09,2013-01-10,,67204.25,67204.25,67204.25,3,2016.13,2016.13,1008.06
DUMMY_EX_513554_000985,Analyst,1989-11-11,2020-09-20,,70521.86,70521.86,70521.86,3,2115.66,2115.66,1057.83
DUMMY_EX_649204_000986,Analyst,1971-05-02,2016-09-06,,59702.69,59702.69,59702.69,4,2388.11,1791.08,1194.06
DUMMY_EX_763358_000987,Analyst,1992-04-21,2015-07-30,,47922.11,47922.11,47922.11,0,0.0,1437.66,0.0
DUMMY_EX_130122_000988,Analyst,1992-06-19,2015-09-20,,66951.83,66951.83,66951.83,2,1339.04,2008.55,669.52
DUMMY_EX_780051_000990,Manager,1972-11-25,2018-07-16,,117327.98,117327.98,117327.98,4,4693.12,3519.84,2346.56
DUMMY_EX_992810_000991,Analyst,1975-08-07,2017-08-24,,66859.66,66859.66,66859.66,5,3342.98,2005.79,1671.49
DUMMY_EX_977017_000992,Analyst,1990-11-19,2015-11-02,,101255.65,101255.65,101255.65,7,7087.9,3037.67,3037.67
DUMMY_EX_929602_000994,Analyst,1964-10-04,2010-02-08,,80399.39,80399.39,80399.39,12,9647.93,2411.98,2411.98
DUMMY_EX_742179_000995,Analyst,1980-03-23,2016-11-10,,84832.66,84832.66,84832.66,6,5089.96,2544.98,2544.98
DUMMY_EX_869934_000997,Analyst,1975-08-16,2004-03-31,,103235.57,103235.57,103235.57,10,10323.56,3097.07,3097.06
DUMMY_EX_242564_000998,Analyst,1983-08-28,2014-07-22,,74404.01,74404.01,74404.01,10,7440.4,2232.12,2232.12
DUMMY_EX_923420_000999,Analyst,1987-10-17,2011-01-04,,77606.24,77606.24,77606.24,7,5432.44,2328.19,2328.18
DUMMY_EX_911661_001001,Analyst,1986-07-06,2012-12-23,,69076.32,69076.32,69076.32,12,8289.16,2072.29,2072.29
DUMMY_EX_938630_001002,Analyst,1957-02-12,2019-06-28,,62417.35,62417.35,62417.35,5,3120.87,1872.52,1560.44
DUMMY_EX_895868_001003,Analyst,1964-04-16,2019-06-27,,109502.09,109502.09,109502.09,10,10950.21,3285.06,3285.06
DUMMY_EX_492444_001004,Director,1996-11-13,2020-03-09,,246512.43,246512.43,246512.43,3,7395.37,7395.37,3697.68
DUMMY_EX_140663_001005,Analyst,1993-06-18,2016-12-03,,58894.52,58894.52,58894.52,10,5889.45,1766.84,1766.84
DUMMY_EX_101359_001006,Manager,1981-09-02,2018-09-10,,128747.53,128747.53,128747.53,0,0.0,3862.43,0.0
DUMMY_EX_649361_001007,Manager,1975-03-11,2015-06-09,,144777.7,144777.7,144777.7,5,7238.89,4343.33,3619.44
DUMMY_EX_453132_001008,Analyst,1981-06-25,2019-01-21,,63768.85,63768.85,63768.85,6,3826.13,1913.07,1913.06
DUMMY_EX_208016_001009,Director,1986-12-10,2014-10-10,,172462.61,172462.61,172462.61,1,1724.63,5173.88,862.32
DUMMY_EX_408051_001010,Manager,1962-07-19,2012-01-22,,131606.59,131606.59,131606.59,2,2632.13,3948.2,1316.06
DUMMY_EX_393963_001011,Manager,1984-08-17,2014-12-18,,148029.49,148029.49,148029.49,0,0.0,4440.88,0.0
DUMMY_EX_775525_001012,Manager,1972-09-02,2017-07-09,,118910.92,118910.92,118910.92,5,5945.55,3567.33,2972.78
DUMMY_EX_719560_001013,Analyst,1990-03-06,2016-10-24,,78381.2,78381.2,78381.2,7,5486.68,2351.44,2351.44
DUMMY_EX_438521_001014,Director,1973-03-22,2015-10-03,,358040.46,358040.46,290000.0,5,17902.02,10741.21,8951.01
DUMMY_EX_763876_001015,Manager,1988-02-22,2014-05-02,,98505.88,98505.88,98505.88,8,7880.47,2955.18,2955.18
DUMMY_EX_498214_001016,Manager,1986-03-07,2011-02-04,,92280.07,92280.07,92280.07,1,922.8,2768.4,461.4
DUMMY_EX_734153_001018,Manager,1972-02-19,2009-12-11,,126042.95,126042.95,126042.95,10,12604.3,3781.29,3781.29
DUMMY_EX_828594_001019,Analyst,1984-12-15,2010-08-31,,73162.39,73162.39,73162.39,0,0.0,2194.87,0.0
DUMMY_EX_156800_001020,Manager,1979-06-05,2017-05-05,,209019.43,209019.43,209019.43,12,19500.0,6270.58,6270.58
DUMMY_EX_520123_001021,Analyst,1987-09-13,2012-12-13,,65419.8,65419.8,65419.8,1,654.2,1962.59,327.1
DUMMY_EX_287162_001022,Manager,1975-12-24,2020-09-11,,141693.59,141693.59,141693.59,4,5667.74,4250.81,2833.87
DUMMY_EX_858670_001023,Analyst,1959-01-07,2012-01-11,,64525.84,64525.84,64525.84,3,1935.78,1935.78,967.89
DUMMY_EX_172743_001025,Manager,1978-07-10,2012-01-01,,124737.09,124737.09,124737.09,5,6236.85,3742.11,3118.42
DUMMY_EX_295389_001026,Manager,1981-02-18,2010-07-01,,148281.26,148281.26,148281.26,6,8896.88,4448.44,4448.44
DUMMY_EX_341312_001027,Analyst,1995-11-07,2018-11-29,,56926.77,56926.77,56926.77,0,0.0,1707.8,0.0
DUMMY_EX_368611_001028,Director,1982-09-12,2017-06-04,,228768.45,228768.45,228768.45,4,9150.74,6863.05,4575.37
DUMMY_EX_860300_001029,Manager,1993-02-21,2016-01-28,,121324.06,121324.06,121324.06,6,7279.44,3639.72,3639.72
DUMMY_EX_571326_001030,Analyst,1970-09-04,2010-06-28,,63137.91,63137.91,63137.91,7,4419.65,1894.14,1894.14
DUMMY_EX_322751_001031,Manager,1969-06-22,2012-12-13,,77710.27,77710.27,77710.27,2,1554.21,2331.31,777.1
DUMMY_EX_996106_001032,Analyst,1979-08-28,2018-03-06,,55774.34,55774.34,55774.34,1,557.74,1673.23,278.87
DUMMY_EX_696033_001033,Director,1980-06-03,2017-10-16,,166033.54,166033.54,166033.54,15,19500.0,4981.01,4981.0
DUMMY_EX_276060_001034,Analyst,1969-04-17,2018-06-07,,57848.28,57848.28,57848.28,5,2892.41,1735.45,1446.2
DUMMY_EX_763783_001035,Analyst,1970-05-07,2011-06-10,,96044.4,96044.4,96044.4,5,4802.22,2881.33,2401.11
DUMMY_EX_552388_001036,Analyst,1968-11-15,2017-07-20,,63003.83,63003.83,63003.83,3,1890.11,1890.11,945.06
DUMMY_EX_208271_001037,Analyst,1987-12-01,2015-12-20,,90643.25,90643.25,90643.25,0,0.0,2719.3,0.0
DUMMY_EX_372946_001038,Manager,1985-11-21,2009-12-07,,136972.81,136972.81,136972.81,3,4109.18,4109.18,2054.59
DUMMY_EX_334987_001039,Analyst,1979-07-22,2013-06-13,,83202.28,83202.28,83202.28,8,6656.18,2496.07,2496.07
DUMMY_EX_415590_001040,Analyst,1981-01-26,2013-08-22,,50103.35,50103.35,50103.35,8,4008.27,1503.1,1503.1
DUMMY_EX_761974_001041,Analyst,1975-10-07,2018-11-12,,66391.43,66391.43,66391.43,0,0.0,1991.74,0.0
DUMMY_EX_906794_001042,Analyst,1979-10-10,2015-05-08,,86770.84,86770.84,86770.84,0,0.0,2603.13,0.0
DUMMY_EX_928053_001043,Manager,1985-08-18,2014-09-17,,98619.69,98619.69,98619.69,4,3944.79,2958.59,1972.4
DUMMY_EX_572919_001044,Analyst,1980-05-24,2014-11-04,,90888.18,90888.18,90888.18,0,0.0,2726.65,0.0
DUMMY_EX_599339_001045,Analyst,1980-06-22,2013-08-06,,81486.36,81486.36,81486.36,0,0.0,2444.59,0.0
DUMMY_EX_257322_001046,Manager,1979-09-01,2016-06-12,,175361.83,175361.83,175361.83,8,14028.95,5260.85,5260.86
DUMMY_EX_260581_001047,Analyst,1971-04-02,2013-08-25,,66208.39,66208.39,66208.39,2,1324.17,1986.25,662.08
DUMMY_EX_226462_001048,Analyst,1986-05-24,2011-05-19,,56828.92,56828.92,56828.92,9,5114.6,1704.87,1704.87
DUMMY_EX_574142_001049,Analyst,1980-07-06,2016-09-10,,66901.89,66901.89,66901.89,10,6690.19,2007.06,2007.06
DUMMY_EX_419928_001050,Manager,1974-08-24,2019-10-04,,162984.53,162984.53,162984.53,3,4889.54,4889.54,2444.77
DUMMY_EX_713717_001051,Analyst,1982-05-22,2015-08-04,,85503.89,85503.89,85503.89,5,4275.19,2565.12,2137.59
DUMMY_EX_499840_001052,Analyst,1966-04-19,2014-04-20,,77016.86,77016.86,77016.86,7,5391.18,2310.51,2310.5
DUMMY_EX_977831_001053,Director,1985-12-16,2015-04-29,,333739.47,333739.47,290000.0,0,0.0,10012.18,0.0
DUMMY_EX_524443_001054,Analyst,1987-05-06,2014-08-12,,66155.62,66155.62,66155.62,0,0.0,1984.67,0.0
DUMMY_EX_362687_001055,Director,1990-07-08,2020-10-11,,280562.47,280562.47,280562.47,0,0.0,8416.87,0.0
DUMMY_EX_419467_001056,Analyst,1979-04-06,2020-03-10,,89286.33,89286.33,89286.33,3,2678.59,2678.59,1339.3
DUMMY_EX_992822_001057,Analyst,1969-01-27,2017-10-12,,77575.65,77575.65,77575.65,8,6206.05,2327.27,2327.27
DUMMY_EX_571733_001058,Analyst,1964-03-27,2018-03-11,,64852.88,64852.88,64852.88,0,0.0,1945.59,0.0
DUMMY_EX_240606_001059,Manager,1978-01-22,2013-03-09,,126898.98,126898.98,126898.98,10,12689.9,3806.97,3806.97
DUMMY_EX_471710_001060,Analyst,1966-02-14,2019-08-03,,85602.06,85602.06,85602.06,5,4280.1,2568.06,2140.05
DUMMY_EX_376768_001061,Analyst,1978-05-01,2008-11-12,,78093.9,78093.9,78093.9,1,780.94,2342.82,390.47
DUMMY_EX_650374_001062,Analyst,1990-02-15,2017-10-19,,64835.44,64835.44,64835.44,1,648.35,1945.06,324.18
DUMMY_EX_467250_001063,Analyst,1978-05-13,2018-08-15,,69149.0,69149.0,69149.0,5,3457.45,2074.47,1728.72
DUMMY_EX_749372_001066,Analyst,1997-07-22,2020-02-27,,61694.92,61694.92,61694.92,6,3701.7,1850.85,1850.85
DUMMY_EX_926538_001067,Manager,1988-08-06,2014-05-20,,134491.39,134491.39,134491.39,10,13449.14,4034.74,4034.74
DUMMY_EX_930341_001068,Analyst,1977-11-24,2018-10-01,,80168.52,80168.52,80168.52,9,7215.17,2405.06,2405.05
DUMMY_EX_952480_001069,Analyst,1973-06-19,2013-10-01,,67522.3,67522.3,67522.3,3,2025.67,2025.67,1012.84
DUMMY_EX_703556_001071,Manager,1991-07-09,2016-11-01,,109562.85,109562.85,109562.85,1,1095.63,3286.89,547.82
DUMMY_EX_642707_001072,Analyst,1979-08-22,2009-05-23,,66737.97,66737.97,66737.97,5,3336.9,2002.14,1668.45
DUMMY_EX_993750_001073,Director,1987-08-07,2013-02-19,,249921.26,249921.26,249921.26,5,12496.06,7497.64,6248.03
DUMMY_EX_666967_001075,Analyst,1961-09-25,2003-09-08,,108632.34,108632.34,108632.34,12,13035.88,3258.97,3258.97
DUMMY_EX_389213_001076,Analyst,1986-01-26,2019-03-05,,54976.3,54976.3,54976.3,8,4398.1,1649.29,1649.29
DUMMY_EX_166881_001077,Manager,1979-05-27,2016-12-08,,145236.34,145236.34,145236.34,5,7261.82,4357.09,3630.91
DUMMY_EX_316411_001079,Analyst,1981-07-26,2011-10-08,,66575.81,66575.81,66575.81,8,5326.06,1997.27,1997.28
DUMMY_EX_106784_001080,Analyst,1979-08-25,2014-06-29,,69612.96,69612.96,69612.96,1,696.13,2088.39,348.06
DUMMY_EX_820962_001081,Manager,1983-12-23,2018-12-31,,114429.46,114429.46,114429.46,10,11442.95,3432.88,3432.88
DUMMY_EX_320139_001082,Analyst,1980-03-04,2010-03-06,,83633.58,83633.58,83633.58,6,5018.01,2509.01,2509.0
DUMMY_EX_910249_001084,Analyst,1982-02-25,2014-08-14,,66566.49,66566.49,66566.49,7,4659.65,1996.99,1997.0
DUMMY_EX_513049_001085,Analyst,1987-01-02,2020-04-23,,63231.98,63231.98,63231.98,2,1264.64,1896.96,632.32
DUMMY_EX_625922_001086,Analyst,1994-02-27,2020-04-18,,99167.93,99167.93,99167.93,4,3966.72,2975.04,1983.36
DUMMY_EX_540981_001087,Analyst,1963-09-03,2017-12-06,,76263.72,76263.72,76263.72,2,1525.27,2287.91,762.64
DUMMY_EX_159457_001088,Analyst,1981-03-21,2016-10-14,,55025.93,55025.93,55025.93,5,2751.3,1650.78,1375.65
DUMMY_EX_543416_001090,Manager,1954-08-25,2012-10-02,,126297.22,126297.22,126297.22,0,0.0,3788.92,0.0
DUMMY_EX_622294_001091,Analyst,1992-08-01,2015-10-01,,64045.91,64045.91,64045.91,12,7685.51,1921.38,1921.38
DUMMY_EX_576737_001092,Analyst,1975-04-05,2013-02-11,,80768.59,80768.59,80768.59,8,6461.49,2423.06,2423.06
DUMMY_EX_972101_001093,Analyst,1992-11-23,2016-09-23,,51885.77,51885.77,51885.77,9,4669.72,1556.57,1556.58
DUMMY_EX_729348_001094,Analyst,1993-09-22,2017-04-14,,81182.6,81182.6,81182.6,7,5682.78,2435.48,2435.48
DUMMY_EX_637039_001095,Analyst,1988-11-25,2014-01-05,,57979.19,57979.19,57979.19,5,2898.96,1739.38,1449.48
DUMMY_EX_354510_001098,Analyst,1955-02-17,2014-10-30,,78663.58,78663.58,78663.58,6,4719.81,2359.91,2359.91
DUMMY_EX_462799_001099,Analyst,1968-06-23,2015-11-02,,54014.24,54014.24,54014.24,1,540.14,1620.43,270.07
DUMMY_EX_557855_001100,Analyst,1984-06-09,2015-12-22,,71813.27,71813.27,71813.27,0,0.0,2154.4,0.0
DUMMY_EX_499981_001101,Analyst,1976-09-14,2016-04-22,,78624.25,78624.25,78624.25,0,0.0,2358.73,0.0
DUMMY_EX_210920_001102,Analyst,1979-10-28,2019-01-18,,79437.96,79437.96,79437.96,12,9532.56,2383.14,2383.14
DUMMY_EX_267027_001104,Analyst,1972-08-26,2016-01-07,,86642.22,86642.22,86642.22,3,2599.27,2599.27,1299.64
DUMMY_EX_220402_001105,Analyst,1969-09-02,2020-12-13,,75417.56,75417.56,75417.56,0,0.0,2262.53,0.0
DUMMY_EX_356231_001107,Analyst,1983-07-07,2015-04-14,,67594.54,67594.54,67594.54,4,2703.78,2027.84,1351.89
DUMMY_EX_497105_001108,Analyst,1975-05-19,2013-08-04,,106627.72,106627.72,106627.72,10,10662.77,3198.83,3198.83
DUMMY_EX_174572_001109,Analyst,1980-04-26,2008-07-10,,71219.32,71219.32,71219.32,6,4273.16,2136.58,2136.58
DUMMY_EX_684784_001110,Analyst,1989-07-25,2018-09-19,,67914.23,67914.23,67914.23,10,6791.42,2037.43,2037.42
DUMMY_EX_964788_001111,Analyst,1988-11-09,2015-07-12,,56764.81,56764.81,56764.81,0,0.0,1702.94,0.0
DUMMY_EX_898619_001112,Analyst,1958-01-15,2015-04-05,,100612.42,100612.42,100612.42,10,10061.24,3018.37,3018.38
DUMMY_EX_371710_001113,Analyst,1968-01-19,2011-01-05,,66769.78,66769.78,66769.78,2,1335.4,2003.09,667.7
DUMMY_EX_278520_001114,Analyst,1982-06-24,2014-03-28,,84053.46,84053.46,84053.46,0,0.0,2521.6,0.0
DUMMY_EX_952346_001115,Analyst,1989-09-02,2020-09-14,,73508.88,73508.88,73508.88,5,3675.44,2205.27,1837.72
DUMMY_EX_518290_001116,Analyst,1975-01-11,2016-09-29,,94059.22,94059.22,94059.22,4,3762.37,2821.78,1881.18
DUMMY_EX_653736_001117,Manager,1981-10-05,2013-12-29,,142259.75,142259.75,142259.75,0,0.0,4267.79,0.0
