ssn,role,birth_date,hire_date,termination_date,gross_compensation,plan_year_compensation,capped_compensation,pre_tax_deferral_percentage,pre_tax_contributions,employer_non_elective_contribution,employer_match_contribution
DUMMY_EX_684682_001850,Analyst,1971-06-18,2010-10-13,,84547.14,84547.14,84547.14,7,5918.3,2536.41,2536.42
DUMMY_EX_145666_001851,Director,1973-04-17,2018-01-22,,210515.99,210515.99,210515.99,5,10525.8,6315.48,5262.9
DUMMY_EX_530600_001852,Analyst,1970-06-08,2012-12-17,,82451.58,82451.58,82451.58,0,0.0,2473.55,0.0
DUMMY_EX_497052_001853,Manager,1981-02-28,2011-11-18,,155185.44,155185.44,155185.44,5,7759.27,4655.56,3879.64
DUMMY_EX_251985_001854,Manager,1967-08-22,2015-03-18,,127403.78,127403.78,127403.78,5,6370.19,3822.11,3185.1
DUMMY_EX_117783_001856,Manager,1973-07-25,2008-12-04,,98932.37,98932.37,98932.37,6,5935.94,2967.97,2967.97
DUMMY_EX_264195_001857,Analyst,1960-12-12,2017-07-29,,73261.99,73261.99,73261.99,10,7326.2,2197.86,2197.86
DUMMY_EX_705838_001859,Director,1980-12-21,2015-04-26,,907325.47,907325.47,330000.0,0,0.0,27219.76,0.0
DUMMY_EX_217059_001860,Analyst,1970-12-28,2015-12-16,,73414.42,73414.42,73414.42,9,6607.3,2202.43,2202.44
DUMMY_EX_479017_001862,Manager,1991-07-23,2017-09-21,,136872.51,136872.51,136872.51,10,13687.25,4106.18,4106.18
DUMMY_EX_677541_001863,Manager,1981-10-03,2014-10-06,,114506.1,114506.1,114506.1,5,5725.3,3435.18,2862.65
DUMMY_EX_207046_001864,Analyst,1983-10-04,2017-03-06,,69907.3,69907.3,69907.3,9,6291.66,2097.22,2097.22
DUMMY_EX_813775_001865,Analyst,1977-06-09,2010-08-10,,84187.88,84187.88,84187.88,10,8418.79,2525.64,2525.64
DUMMY_EX_275569_001866,Analyst,1986-05-07,2012-03-19,,103793.12,103793.12,103793.12,2,2075.86,3113.79,1037.93
DUMMY_EX_388903_001867,Analyst,1959-07-28,2016-01-26,,95814.66,95814.66,95814.66,0,0.0,2874.44,0.0
DUMMY_EX_598761_001868,Director,1972-08-09,2010-03-31,,250626.98,250626.98,250626.98,8,20050.16,7518.81,7518.81
DUMMY_EX_512994_001869,Manager,1974-02-14,2010-08-16,,164124.22,164124.22,164124.22,6,9847.45,4923.73,4923.73
DUMMY_EX_182460_001870,Manager,1987-10-11,2013-07-08,,230986.66,230986.66,230986.66,0,0.0,6929.6,0.0
DUMMY_EX_783916_001871,Manager,1975-07-14,2013-06-20,,170447.83,170447.83,170447.83,7,11931.35,5113.43,5113.44
DUMMY_EX_127125_001872,Analyst,1988-05-07,2015-01-19,,82880.87,82880.87,82880.87,5,4144.04,2486.43,2072.02
DUMMY_EX_520465_001874,Manager,1980-05-28,2020-11-23,,198425.42,198425.42,198425.42,10,19842.54,5952.76,5952.76
DUMMY_EX_547712_001875,Analyst,1975-02-28,2012-08-20,,67344.31,67344.31,67344.31,9,6060.99,2020.33,2020.33
DUMMY_EX_190998_001876,Analyst,1971-11-14,2015-04-17,,73546.96,73546.96,73546.96,4,2941.88,2206.41,1470.94
DUMMY_EX_380744_001877,Analyst,1983-06-18,2013-06-13,,95176.61,95176.61,95176.61,6,5710.6,2855.3,2855.3
DUMMY_EX_912890_001879,Analyst,1979-02-26,2018-02-13,,74899.14,74899.14,74899.14,3,2246.97,2246.97,1123.48
DUMMY_EX_428906_001882,Analyst,1983-02-21,2015-09-17,,61710.15,61710.15,61710.15,12,7405.22,1851.3,1851.3
DUMMY_EX_238361_001883,Analyst,1991-08-16,2015-06-23,,63216.65,63216.65,63216.65,7,4425.17,1896.5,1896.5
DUMMY_EX_493795_001884,Analyst,1968-02-15,2015-07-26,,80071.73,80071.73,80071.73,0,0.0,2402.15,0.0
DUMMY_EX_306435_001885,Analyst,1989-02-15,2018-04-22,,61363.69,61363.69,61363.69,4,2454.55,1840.91,1227.28
DUMMY_EX_313515_001886,Analyst,1980-12-22,2011-10-19,,68241.62,68241.62,68241.62,0,0.0,2047.25,0.0
DUMMY_EX_902311_001889,Analyst,1967-05-09,2013-06-08,,77338.11,77338.11,77338.11,9,6960.43,2320.14,2320.14
DUMMY_EX_760425_001890,Analyst,1979-09-01,2012-06-20,,87708.69,87708.69,87708.69,10,8770.87,2631.26,2631.26
DUMMY_EX_740524_001891,Manager,1970-09-18,2016-01-19,,129433.84,129433.84,129433.84,3,3883.02,3883.02,1941.51
DUMMY_EX_358346_001892,Analyst,1981-03-21,2011-04-06,,91933.55,91933.55,91933.55,3,2758.01,2758.01,1379.0
DUMMY_EX_801618_001894,Manager,1983-06-08,2007-10-07,,178351.66,178351.66,178351.66,5,8917.58,5350.55,4458.79
DUMMY_EX_946989_001895,Manager,1995-11-27,2018-04-12,,117441.44,117441.44,117441.44,10,11744.14,3523.24,3523.24
DUMMY_EX_375504_001896,Manager,1994-06-17,2019-02-14,,121749.78,121749.78,121749.78,3,3652.49,3652.49,1826.24
DUMMY_EX_523655_001897,Analyst,1980-08-23,2016-06-13,,70284.02,70284.02,70284.02,5,3514.2,2108.52,1757.1
DUMMY_EX_866445_001898,Analyst,1974-02-21,2013-04-03,,93109.08,93109.08,93109.08,6,5586.54,2793.27,2793.27
DUMMY_EX_613025_001901,Analyst,1978-12-23,2018-02-14,,88613.7,88613.7,88613.7,6,5316.82,2658.41,2658.41
DUMMY_EX_574800_001902,Analyst,1978-08-26,2018-09-16,,73213.76,73213.76,73213.76,5,3660.69,2196.41,1830.34
DUMMY_EX_904756_001903,Manager,1985-03-17,2017-05-14,,124807.56,124807.56,124807.56,4,4992.3,3744.23,2496.15
DUMMY_EX_824267_001905,Manager,1995-11-19,2020-08-07,,132608.8,132608.8,132608.8,5,6630.44,3978.26,3315.22
DUMMY_EX_106298_001907,Analyst,1982-03-03,2018-09-29,,55667.57,55667.57,55667.57,5,2783.38,1670.03,1391.69
DUMMY_EX_888055_001908,Manager,1971-08-18,2019-07-26,,151401.97,151401.97,151401.97,8,12112.16,4542.06,4542.06
DUMMY_EX_302483_001911,Director,1973-01-14,2013-02-15,,367656.87,367656.87,330000.0,1,3676.57,11029.71,1838.28
DUMMY_EX_586278_001912,Analyst,1981-09-18,2013-12-04,,72559.56,72559.56,72559.56,4,2902.38,2176.79,1451.19
DUMMY_EX_456901_001913,Analyst,1980-07-13,2017-10-18,,87980.52,87980.52,87980.52,6,5278.83,2639.42,2639.42
DUMMY_EX_113629_001914,Analyst,1975-05-27,2016-11-21,,66899.33,66899.33,66899.33,2,1337.99,2006.98,669.0
DUMMY_EX_226970_001915,Analyst,1980-02-14,2018-07-31,,58408.17,58408.17,58408.17,4,2336.33,1752.25,1168.16
DUMMY_EX_181078_001917,Analyst,1977-02-02,2011-01-10,,66189.1,66189.1,66189.1,9,5957.02,1985.67,1985.68
DUMMY_EX_305366_001919,Analyst,1980-09-07,2015-09-03,,55973.23,55973.23,55973.23,4,2238.93,1679.2,1119.46
DUMMY_EX_312651_001922,Manager,1975-11-01,2014-12-01,,157020.88,157020.88,157020.88,2,3140.42,4710.63,1570.21
DUMMY_EX_173208_001924,Analyst,1964-11-20,2016-08-29,,78613.44,78613.44,78613.44,0,0.0,2358.4,0.0
DUMMY_EX_637894_001925,Manager,1984-11-28,2018-12-19,,122983.3,122983.3,122983.3,5,6149.17,3689.5,3074.58
DUMMY_EX_679412_001926,Director,1988-05-13,2013-11-12,,398892.97,398892.97,330000.0,12,22500.0,11966.79,11250.0
DUMMY_EX_346498_001927,Analyst,1973-10-15,2018-06-14,,82405.73,82405.73,82405.73,6,4944.34,2472.17,2472.17
DUMMY_EX_184889_001928,Director,1984-07-28,2016-11-08,,182293.4,182293.4,182293.4,5,9114.67,5468.8,4557.34
DUMMY_EX_617752_001929,Analyst,1986-03-12,2008-12-31,,95296.57,95296.57,95296.57,8,7623.73,2858.9,2858.9
DUMMY_EX_554418_001930,Analyst,1974-09-04,2019-02-18,,98159.63,98159.63,98159.63,5,4907.98,2944.79,2453.99
DUMMY_EX_165552_001931,Analyst,1975-10-10,2015-11-04,,91005.85,91005.85,91005.85,3,2730.18,2730.18,1365.09
DUMMY_EX_723909_001935,Analyst,1988-07-15,2013-03-23,,65678.97,65678.97,65678.97,9,5911.11,1970.37,1970.37
DUMMY_EX_509612_001938,Director,1963-11-12,2010-07-08,,409574.34,409574.34,330000.0,0,0.0,12287.23,0.0
DUMMY_EX_117409_001940,Analyst,1988-08-23,2015-07-19,,67797.37,67797.37,67797.37,4,2711.89,2033.92,1355.94
DUMMY_EX_149514_001941,Manager,1966-09-28,2019-03-25,,123314.76,123314.76,123314.76,4,4932.59,3699.44,2466.3
DUMMY_EX_175489_001942,Analyst,1996-05-19,2020-06-23,,72695.85,72695.85,72695.85,4,2907.83,2180.88,1453.92
DUMMY_EX_739215_001944,Director,1969-02-03,2013-02-14,,554563.74,554563.74,330000.0,4,22182.55,16636.91,11091.28
DUMMY_EX_718724_001945,Analyst,1988-06-28,2017-10-26,,73811.97,73811.97,73811.97,3,2214.36,2214.36,1107.18
DUMMY_EX_650719_001946,Analyst,1991-06-24,2015-05-30,,87368.48,87368.48,87368.48,4,3494.74,2621.05,1747.37
DUMMY_EX_464745_001947,Analyst,1985-05-03,2012-08-21,,79986.77,79986.77,79986.77,5,3999.34,2399.6,1999.67
DUMMY_EX_233423_001948,Manager,1973-01-02,2015-05-12,,136106.62,136106.62,136106.62,6,8166.4,4083.2,4083.2
DUMMY_EX_318787_001949,Manager,1972-12-14,2013-09-23,,108922.96,108922.96,108922.96,6,6535.38,3267.69,3267.69
DUMMY_EX_456403_001950,Director,1987-12-17,2010-11-22,,181881.98,181881.98,181881.98,0,0.0,5456.46,0.0
DUMMY_EX_472851_001951,Analyst,1977-11-04,2018-07-24,,105589.75,105589.75,105589.75,0,0.0,3167.69,0.0
DUMMY_EX_513713_001952,Manager,1979-02-09,2015-01-21,,164147.14,164147.14,164147.14,12,19697.66,4924.41,4924.42
DUMMY_EX_435421_001953,Manager,1980-05-07,2018-10-25,,124995.02,124995.02,124995.02,3,3749.85,3749.85,1874.92
DUMMY_EX_844656_001954,Analyst,1971-03-10,2005-12-20,,121733.84,121733.84,121733.84,6,7304.03,3652.02,3652.02
DUMMY_EX_749111_001955,Manager,1977-06-12,2015-05-05,,102621.87,102621.87,102621.87,0,0.0,3078.66,0.0
DUMMY_EX_686759_001956,Analyst,1967-05-22,2017-11-11,,97588.44,97588.44,97588.44,9,8782.96,2927.65,2927.66
DUMMY_EX_594924_001958,Director,1981-06-22,2015-07-16,,278386.86,278386.86,278386.86,6,16703.21,8351.61,8351.6
DUMMY_EX_821925_001959,Analyst,1980-11-06,2013-03-09,,78605.14,78605.14,78605.14,0,0.0,2358.15,0.0
DUMMY_EX_453152_001960,Manager,1993-07-01,2018-02-23,,130918.67,130918.67,130918.67,12,15710.24,3927.56,3927.56
DUMMY_EX_192954_001962,Analyst,1965-03-16,2014-05-26,,65515.68,65515.68,65515.68,1,655.16,1965.47,327.58
DUMMY_EX_930280_001963,Analyst,1968-03-04,2011-12-07,,61531.7,61531.7,61531.7,5,3076.58,1845.95,1538.29
DUMMY_EX_766659_001965,Director,1981-07-01,2012-10-23,,330909.87,330909.87,330000.0,4,13236.39,9927.3,6618.2
DUMMY_EX_403222_001967,Analyst,1986-12-14,2016-02-15,,70414.09,70414.09,70414.09,4,2816.56,2112.42,1408.28
DUMMY_EX_181691_001968,Manager,1981-08-16,2013-09-23,,122180.85,122180.85,122180.85,0,0.0,3665.43,0.0
DUMMY_EX_418684_001969,Manager,1978-10-27,2019-07-29,,147351.17,147351.17,147351.17,10,14735.12,4420.54,4420.54
DUMMY_EX_802971_001970,Director,1983-03-14,2013-08-10,,355482.58,355482.58,330000.0,15,22500.0,10664.48,10664.48
DUMMY_EX_430309_001971,Manager,1964-04-02,2012-01-26,,187603.23,187603.23,187603.23,5,9380.16,5628.1,4690.08
DUMMY_EX_699850_001973,Manager,1989-01-17,2018-06-26,,119637.55,119637.55,119637.55,0,0.0,3589.13,0.0
DUMMY_EX_801473_001974,Manager,1980-10-09,2020-02-05,,111033.23,111033.23,111033.23,3,3331.0,3331.0,1665.5
DUMMY_EX_601446_001975,Analyst,1992-07-27,2017-01-07,,64120.33,64120.33,64120.33,0,0.0,1923.61,0.0
DUMMY_EX_524272_001978,Analyst,1985-01-28,2015-12-31,,66004.24,66004.24,66004.24,0,0.0,1980.13,0.0
DUMMY_EX_203400_001979,Manager,1994-10-03,2017-02-22,,89071.54,89071.54,89071.54,6,5344.29,2672.15,2672.14
DUMMY_EX_297539_001981,Manager,1983-09-04,2015-05-27,,85982.26,85982.26,85982.26,8,6878.58,2579.47,2579.47
DUMMY_EX_927001_001982,Analyst,1977-06-07,2015-01-07,,70701.26,70701.26,70701.26,1,707.01,2121.04,353.5
DUMMY_EX_579823_001983,Manager,1989-12-15,2012-06-19,,212255.05,212255.05,212255.05,4,8490.2,6367.65,4245.1
DUMMY_EX_679824_001986,Analyst,1963-07-11,2016-09-10,,94032.58,94032.58,94032.58,5,4701.63,2820.98,2350.82
DUMMY_EX_493502_001987,Director,1975-12-16,2013-11-17,,417242.66,417242.66,330000.0,2,8344.85,12517.28,4172.42
DUMMY_EX_950438_001988,Manager,1987-03-06,2014-09-11,,85829.69,85829.69,85829.69,6,5149.78,2574.89,2574.89
DUMMY_EX_516738_001989,Analyst,1986-07-08,2019-01-06,,66013.32,66013.32,66013.32,0,0.0,1980.4,0.0
DUMMY_EX_247173_001990,Manager,1988-08-19,2015-10-30,,190225.34,190225.34,190225.34,1,1902.25,5706.76,951.12
DUMMY_EX_919454_001991,Manager,1966-04-07,2010-12-29,,231166.84,231166.84,231166.84,2,4623.34,6935.01,2311.67
DUMMY_EX_358153_001992,Manager,1995-02-11,2018-02-21,,97756.35,97756.35,97756.35,4,3910.25,2932.69,1955.12
DUMMY_EX_283653_001993,Manager,1985-02-10,2016-03-07,,117867.61,117867.61,117867.61,10,11786.76,3536.03,3536.03
DUMMY_EX_226749_001994,Director,1992-04-21,2018-01-15,,385018.27,385018.27,330000.0,4,15400.73,11550.55,7700.36
DUMMY_EX_872055_001998,Analyst,1972-09-24,2020-10-31,,88720.12,88720.12,88720.12,7,6210.41,2661.6,2661.6
DUMMY_EX_785567_001999,Analyst,1980-12-13,2017-07-31,,76800.78,76800.78,76800.78,6,4608.05,2304.02,2304.02
DUMMY_EX_129370_002001,Analyst,1978-12-04,2017-07-02,,58870.5,58870.5,58870.5,6,3532.23,1766.12,1766.12
DUMMY_EX_228391_002002,Analyst,1989-02-25,2016-04-07,,65806.74,65806.74,65806.74,8,5264.54,1974.2,1974.2
DUMMY_EX_404426_002004,Analyst,1972-06-15,2016-04-16,,61708.49,61708.49,61708.49,5,3085.42,1851.25,1542.71
DUMMY_EX_652393_002005,Director,1982-05-01,2012-04-25,,272111.6,272111.6,272111.6,7,19047.81,8163.35,8163.35
DUMMY_EX_817134_002006,Manager,1977-06-24,2015-01-17,,142887.34,142887.34,142887.34,15,21433.1,4286.62,4286.62
DUMMY_EX_529822_002007,Director,1972-02-11,2013-08-29,,219789.97,219789.97,219789.97,3,6593.7,6593.7,3296.85
DUMMY_EX_104884_002008,Manager,1982-04-09,2013-10-30,,126540.21,126540.21,126540.21,3,3796.21,3796.21,1898.1
DUMMY_EX_764811_002009,Analyst,1981-06-17,2014-01-25,,69455.58,69455.58,69455.58,6,4167.33,2083.67,2083.66
DUMMY_EX_441685_002010,Manager,1975-11-14,2011-09-10,,148015.66,148015.66,148015.66,1,1480.16,4440.47,740.08
DUMMY_EX_957543_002011,Manager,1985-10-12,2015-09-09,,162652.27,162652.27,162652.27,5,8132.61,4879.57,4066.3
DUMMY_EX_654826_002012,Manager,1991-07-02,2017-05-14,,97749.5,97749.5,97749.5,8,7819.96,2932.48,2932.48
DUMMY_EX_773334_002013,Analyst,1971-07-12,2016-04-30,,105266.86,105266.86,105266.86,4,4210.67,3158.01,2105.34
DUMMY_EX_323039_002015,Manager,1985-08-17,2012-08-09,,105753.95,105753.95,105753.95,6,6345.24,3172.62,3172.62
DUMMY_EX_710063_002016,Analyst,1989-04-17,2015-12-12,,78102.21,78102.21,78102.21,4,3124.09,2343.07,1562.04
DUMMY_EX_171043_002019,Manager,1982-11-19,2015-04-25,,141933.27,141933.27,141933.27,12,17031.99,4258.0,4258.0
DUMMY_EX_125314_002020,Analyst,1964-12-22,2017-06-26,,59051.44,59051.44,59051.44,4,2362.06,1771.54,1181.03
DUMMY_EX_963968_002021,Analyst,1994-10-20,2020-12-30,,88988.22,88988.22,88988.22,4,3559.53,2669.65,1779.76
DUMMY_EX_722007_002023,Analyst,1986-02-24,2017-07-06,,67417.88,67417.88,67417.88,5,3370.89,2022.54,1685.44
DUMMY_EX_802129_002024,Manager,1965-08-09,2008-10-19,,131249.82,131249.82,131249.82,8,10499.99,3937.49,3937.5
DUMMY_EX_559974_002026,Director,1975-03-25,2016-12-14,,386186.14,386186.14,330000.0,1,3861.86,11585.58,1930.93
DUMMY_EX_780192_002027,Manager,1974-12-23,2010-11-10,,116873.53,116873.53,116873.53,5,5843.68,3506.21,2921.84
DUMMY_EX_801886_002028,Manager,1987-09-09,2010-12-12,,178506.39,178506.39,178506.39,15,22500.0,5355.19,5355.19
DUMMY_EX_388835_002029,Analyst,1977-03-25,2014-04-27,,92825.35,92825.35,92825.35,1,928.25,2784.76,464.12
DUMMY_EX_179110_002030,Analyst,1968-11-13,2015-09-18,,60744.27,60744.27,60744.27,3,1822.33,1822.33,911.16
DUMMY_EX_711869_002031,Manager,1973-10-26,2015-03-06,,175751.37,175751.37,175751.37,7,12302.6,5272.54,5272.54
DUMMY_EX_174972_002033,Manager,1994-10-03,2017-12-20,,184244.9,184244.9,184244.9,8,14739.59,5527.35,5527.34
DUMMY_EX_449543_002034,Analyst,1988-08-20,2016-10-08,,65684.54,65684.54,65684.54,5,3284.23,1970.54,1642.12
DUMMY_EX_185331_002035,Analyst,1992-12-21,2018-09-25,,71331.98,71331.98,71331.98,7,4993.24,2139.96,2139.96
DUMMY_EX_280178_002036,Analyst,1975-06-11,2011-12-19,,78585.77,78585.77,78585.77,10,7858.58,2357.57,2357.57
DUMMY_EX_612264_002037,Analyst,1978-09-21,2011-06-09,,95322.66,95322.66,95322.66,2,1906.45,2859.68,953.22
DUMMY_EX_143834_002038,Analyst,1994-04-12,2020-12-26,,68473.47,68473.47,68473.47,9,6162.61,2054.2,2054.2
DUMMY_EX_722009_002040,Manager,1977-10-16,2014-09-12,,147756.58,147756.58,147756.58,10,14775.66,4432.7,4432.7
DUMMY_EX_706789_002041,Manager,1976-04-09,2016-03-01,,111368.44,111368.44,111368.44,5,5568.42,3341.05,2784.21
DUMMY_EX_860156_002044,Analyst,1982-10-07,2012-05-03,,88542.7,88542.7,88542.7,15,13281.4,2656.28,2656.28
DUMMY_EX_244079_002045,Analyst,1978-12-01,2015-10-03,,68685.62,68685.62,68685.62,9,6181.71,2060.57,2060.57
DUMMY_EX_658641_002046,Analyst,1970-06-27,2007-12-06,,102986.54,102986.54,102986.54,15,15447.98,3089.6,3089.6
DUMMY_EX_846269_002047,Analyst,1995-06-20,2018-02-03,,58079.91,58079.91,58079.91,9,5227.19,1742.4,1742.4
DUMMY_EX_323564_002049,Manager,1993-01-21,2018-08-31,,101202.88,101202.88,101202.88,10,10120.29,3036.09,3036.08
DUMMY_EX_952042_002050,Analyst,1979-11-12,2017-10-15,,71531.83,71531.83,71531.83,10,7153.18,2145.95,2145.96
DUMMY_EX_800656_002051,Manager,1972-02-02,2018-11-18,,86985.63,86985.63,86985.63,4,3479.43,2609.57,1739.72
DUMMY_EX_364303_002052,Analyst,1992-05-15,2016-05-12,,79495.91,79495.91,79495.91,3,2384.88,2384.88,1192.44
DUMMY_EX_550615_002054,Analyst,1977-03-18,2018-08-12,,89075.27,89075.27,89075.27,5,4453.76,2672.26,2226.88
DUMMY_EX_559206_002055,Analyst,1992-12-18,2018-10-22,,72209.99,72209.99,72209.99,3,2166.3,2166.3,1083.15
DUMMY_EX_285051_002057,Analyst,1977-11-18,2009-11-25,,99714.67,99714.67,99714.67,8,7977.17,2991.44,2991.44
DUMMY_EX_953991_002058,Manager,1975-06-21,2015-08-29,,130201.04,130201.04,130201.04,3,3906.03,3906.03,1953.02
DUMMY_EX_190101_002061,Manager,1969-04-28,2015-03-03,,161414.9,161414.9,161414.9,6,9684.89,4842.45,4842.44
DUMMY_EX_230588_002063,Analyst,1979-01-25,2012-06-20,,94363.23,94363.23,94363.23,5,4718.16,2830.9,2359.08
DUMMY_EX_548755_002064,Analyst,1990-07-27,2019-03-10,,78697.49,78697.49,78697.49,1,786.97,2360.92,393.48
DUMMY_EX_317782_002066,Analyst,1954-04-27,2017-01-07,,73976.99,73976.99,73976.99,15,11096.55,2219.31,2219.31
DUMMY_EX_575069_002069,Analyst,1986-02-15,2014-05-27,,101667.53,101667.53,101667.53,5,5083.38,3050.03,2541.69
DUMMY_EX_213611_002070,Manager,1972-06-12,2009-01-10,,131558.54,131558.54,131558.54,0,0.0,3946.76,0.0
DUMMY_EX_305223_002072,Manager,1982-12-03,2019-01-01,,122205.58,122205.58,122205.58,5,6110.28,3666.17,3055.14
DUMMY_EX_594600_002073,Manager,1978-10-24,2015-09-29,,221854.43,221854.43,221854.43,1,2218.54,6655.63,1109.27
DUMMY_EX_747816_002074,Manager,1981-04-09,2010-06-11,,187517.17,187517.17,187517.17,5,9375.86,5625.52,4687.93
DUMMY_EX_611151_002075,Analyst,1967-12-16,2010-09-17,,59719.48,59719.48,59719.48,8,4777.56,1791.58,1791.58
DUMMY_EX_780311_002076,Analyst,1980-10-21,2008-05-17,,80646.31,80646.31,80646.31,3,2419.39,2419.39,1209.7
DUMMY_EX_618198_002077,Manager,1963-09-23,2013-02-11,,180246.73,180246.73,180246.73,1,1802.47,5407.4,901.24
DUMMY_EX_315699_002078,Manager,1983-08-23,2010-11-30,,134255.66,134255.66,134255.66,15,20138.35,4027.67,4027.67
DUMMY_EX_743692_002081,Analyst,1978-10-18,2017-08-12,,73426.82,73426.82,73426.82,3,2202.8,2202.8,1101.4
DUMMY_EX_280065_002082,Manager,1977-05-27,2009-07-24,,213764.87,213764.87,213764.87,0,0.0,6412.95,0.0
DUMMY_EX_800908_002083,Analyst,1984-06-20,2007-08-17,,77615.39,77615.39,77615.39,12,9313.85,2328.46,2328.46
DUMMY_EX_439715_002084,Analyst,1978-10-07,2015-11-18,,61759.89,61759.89,61759.89,10,6175.99,1852.8,1852.8
DUMMY_EX_743244_002085,Analyst,1978-03-06,2016-03-21,,69279.97,69279.97,69279.97,10,6928.0,2078.4,2078.4
DUMMY_EX_144593_002086,Analyst,1993-07-10,2016-02-11,,65035.54,65035.54,65035.54,5,3251.78,1951.07,1625.89
DUMMY_EX_250906_002087,Analyst,1980-03-22,2010-07-13,,73950.31,73950.31,73950.31,2,1479.01,2218.51,739.5
DUMMY_EX_545086_002088,Analyst,1981-04-27,2015-01-21,,111377.47,111377.47,111377.47,6,6682.65,3341.32,3341.32
DUMMY_EX_260704_002089,Manager,1989-03-14,2012-09-30,,116035.12,116035.12,116035.12,6,6962.11,3481.05,3481.06
DUMMY_EX_431330_002090,Analyst,1978-11-21,2014-01-11,,79387.34,79387.34,79387.34,4,3175.49,2381.62,1587.74
DUMMY_EX_597151_002091,Analyst,1982-08-05,2017-01-22,,57678.2,57678.2,57678.2,0,0.0,1730.35,0.0
DUMMY_EX_955491_002092,Analyst,1983-03-14,2016-11-18,,67602.75,67602.75,67602.75,0,0.0,2028.08,0.0
DUMMY_EX_983308_002093,Analyst,1992-01-28,2015-05-13,,83132.64,83132.64,83132.64,4,3325.31,2493.98,1662.66
DUMMY_EX_581418_002095,Analyst,1974-02-28,2016-09-17,,57624.5,57624.5,57624.5,4,2304.98,1728.74,1152.49
DUMMY_EX_526352_002096,Director,1985-05-06,2014-05-20,,281243.07,281243.07,281243.07,0,0.0,8437.29,0.0
DUMMY_EX_541171_002097,Analyst,1991-08-06,2015-11-15,,95335.65,95335.65,95335.65,10,9533.56,2860.07,2860.07
DUMMY_EX_245474_002098,Manager,1984-12-24,2014-07-26,,146171.6,146171.6,146171.6,6,8770.3,4385.15,4385.15
DUMMY_EX_141068_002099,Analyst,1993-12-09,2020-05-01,,74787.11,74787.11,74787.11,5,3739.36,2243.61,1869.68
DUMMY_EX_336693_002100,Analyst,1976-05-16,2018-05-13,,58687.24,58687.24,58687.24,3,1760.62,1760.62,880.31
DUMMY_EX_708630_002101,Analyst,1983-12-20,2014-06-30,,92323.24,92323.24,92323.24,4,3692.93,2769.7,1846.46
DUMMY_EX_371065_002103,Analyst,1975-03-09,2013-05-17,,62680.33,62680.33,62680.33,5,3134.02,1880.41,1567.01
DUMMY_EX_298566_002104,Analyst,1977-06-05,2011-02-03,,66049.57,66049.57,66049.57,0,0.0,1981.49,0.0
DUMMY_EX_912356_002106,Analyst,1982-06-02,2013-11-30,,108081.99,108081.99,108081.99,2,2161.64,3242.46,1080.82
DUMMY_EX_812698_002108,Analyst,1996-08-07,2019-08-31,,75599.36,75599.36,75599.36,6,4535.96,2267.98,2267.98
DUMMY_EX_548275_002110,Director,1985-02-02,2012-07-06,,412922.1,412922.1,330000.0,0,0.0,12387.66,0.0
DUMMY_EX_583604_002111,Manager,1966-12-15,2015-03-05,,166947.53,166947.53,166947.53,0,0.0,5008.43,0.0
DUMMY_EX_747194_002112,Manager,1970-09-07,2014-04-15,,154943.93,154943.93,154943.93,8,12395.51,4648.32,4648.32
DUMMY_EX_638153_002113,Manager,1974-04-01,2017-06-04,,153554.66,153554.66,153554.66,8,12284.37,4606.64,4606.64
DUMMY_EX_985381_002114,Analyst,1984-05-24,2012-10-05,,101838.88,101838.88,101838.88,0,0.0,3055.17,0.0
DUMMY_EX_668628_002115,Analyst,1982-06-09,2018-08-17,,64300.11,64300.11,64300.11,4,2572.0,1929.0,1286.0
DUMMY_EX_973654_002116,Director,1984-03-22,2010-10-27,,177770.26,177770.26,177770.26,0,0.0,5333.11,0.0
DUMMY_EX_361359_002117,Analyst,1979-05-15,2014-06-30,,59999.87,59999.87,59999.87,2,1200.0,1800.0,600.0
DUMMY_EX_237655_002118,Analyst,1975-07-26,2020-09-14,,75883.29,75883.29,75883.29,1,758.83,2276.5,379.42
DUMMY_EX_978128_002120,Analyst,1961-07-26,2006-01-16,,83310.77,83310.77,83310.77,10,8331.08,2499.32,2499.32
DUMMY_EX_154506_002121,Analyst,1976-09-26,2009-04-06,,72750.48,72750.48,72750.48,3,2182.51,2182.51,1091.26
DUMMY_EX_316861_002122,Analyst,1975-01-11,2012-07-18,,68600.99,68600.99,68600.99,0,0.0,2058.03,0.0
DUMMY_EX_302148_002123,Analyst,1966-01-23,2010-07-05,,115084.68,115084.68,115084.68,10,11508.47,3452.54,3452.54
DUMMY_EX_689515_002124,Manager,1988-06-23,2014-01-27,,112595.52,112595.52,112595.52,10,11259.55,3377.87,3377.86
DUMMY_EX_314853_002125,Analyst,1980-02-23,2015-08-09,,64498.16,64498.16,64498.16,0,0.0,1934.94,0.0
DUMMY_EX_874586_002126,Director,1980-03-18,2014-05-27,,276098.18,276098.18,276098.18,4,11043.93,8282.95,5521.96
DUMMY_EX_534314_002127,Analyst,1982-06-28,2015-04-04,,106772.65,106772.65,106772.65,2,2135.45,3203.18,1067.72
DUMMY_EX_299626_002128,Analyst,1993-08-07,2017-07-10,,75298.36,75298.36,75298.36,6,4517.9,2258.95,2258.95
DUMMY_EX_154262_002129,Manager,1981-02-15,2011-10-17,,128875.63,128875.63,128875.63,5,6443.78,3866.27,3221.89
