ssn,role,birth_date,hire_date,termination_date,gross_compensation,plan_year_compensation,capped_compensation,pre_tax_deferral_percentage,pre_tax_contributions,employer_non_elective_contribution,employer_match_contribution
DUMMY_EX_109220_001743,Director,1992-03-23,2016-06-15,,445556.38,445556.38,345000.0,7,23000.0,13366.69,11500.0
DUMMY_EX_571622_001744,Analyst,1975-09-08,2016-05-14,,85039.04,85039.04,85039.04,7,5952.73,2551.17,2551.17
DUMMY_EX_594970_001745,Analyst,1971-03-28,2008-05-22,,81043.06,81043.06,81043.06,5,4052.15,2431.29,2026.08
DUMMY_EX_189204_001747,Manager,1986-05-10,2015-02-27,,222273.74,222273.74,222273.74,4,8890.95,6668.21,4445.48
DUMMY_EX_566189_001748,Analyst,1975-11-24,2013-09-28,,71745.5,71745.5,71745.5,3,2152.36,2152.36,1076.18
DUMMY_EX_723470_001750,Manager,1983-11-21,2010-10-18,,146232.44,146232.44,146232.44,5,7311.62,4386.97,3655.81
DUMMY_EX_734990_001756,Director,1986-06-14,2019-09-02,,322119.49,322119.49,322119.49,0,0.0,9663.58,0.0
DUMMY_EX_259366_001757,Analyst,1974-03-03,2013-04-11,,92259.52,92259.52,92259.52,1,922.6,2767.79,461.3
DUMMY_EX_618868_001759,Analyst,1978-07-10,2017-02-25,,85653.61,85653.61,85653.61,9,7708.82,2569.61,2569.61
DUMMY_EX_660323_001760,Manager,1964-02-02,2016-05-10,,95219.08,95219.08,95219.08,5,4760.95,2856.57,2380.48
DUMMY_EX_416151_001763,Analyst,1980-03-04,2013-02-01,,77722.91,77722.91,77722.91,15,11658.44,2331.69,2331.68
DUMMY_EX_260761_001767,Analyst,1976-05-04,2015-08-18,,92764.44,92764.44,92764.44,6,5565.87,2782.93,2782.94
DUMMY_EX_414887_001769,Manager,1984-12-20,2015-04-05,,144343.14,144343.14,144343.14,5,7217.16,4330.29,3608.58
DUMMY_EX_407535_001773,Analyst,1985-02-10,2016-04-12,,66841.21,66841.21,66841.21,0,0.0,2005.24,0.0
DUMMY_EX_393756_001774,Analyst,1981-07-04,2010-03-22,,95674.13,95674.13,95674.13,0,0.0,2870.22,0.0
DUMMY_EX_844340_001776,Analyst,1975-02-23,2017-03-28,,103491.98,103491.98,103491.98,7,7244.44,3104.76,3104.76
DUMMY_EX_227865_001778,Analyst,1993-02-02,2017-02-09,,62566.37,62566.37,62566.37,6,3753.98,1876.99,1876.99
DUMMY_EX_244146_001779,Manager,1974-10-18,2011-01-25,,138601.33,138601.33,138601.33,5,6930.07,4158.04,3465.04
DUMMY_EX_232559_001780,Analyst,1971-11-27,2017-09-15,,97499.74,97499.74,97499.74,6,5849.98,2924.99,2924.99
DUMMY_EX_529876_001784,Analyst,1973-03-06,2015-05-21,,91651.48,91651.48,91651.48,10,9165.15,2749.54,2749.54
DUMMY_EX_789337_001785,Manager,1980-07-21,2016-02-04,,114780.7,114780.7,114780.7,4,4591.23,3443.42,2295.61
DUMMY_EX_397419_001786,Analyst,1976-12-16,2010-10-25,,84611.67,84611.67,84611.67,3,2538.35,2538.35,1269.18
DUMMY_EX_614919_001787,Analyst,1981-12-02,2018-03-17,,72176.25,72176.25,72176.25,10,7217.62,2165.29,2165.29
DUMMY_EX_791783_001791,Analyst,1974-01-24,2015-01-07,,71245.41,71245.41,71245.41,1,712.45,2137.36,356.22
DUMMY_EX_260288_001794,Analyst,1980-09-02,2015-07-05,,52941.24,52941.24,52941.24,0,0.0,1588.24,0.0
DUMMY_EX_296012_001795,Manager,1970-09-23,2013-08-05,,162360.41,162360.41,162360.41,10,16236.04,4870.81,4870.81
DUMMY_EX_707083_001796,Manager,1974-03-17,2014-04-30,,231379.29,231379.29,231379.29,6,13882.76,6941.38,6941.38
DUMMY_EX_963988_001798,Analyst,1970-02-02,2012-10-25,,70613.21,70613.21,70613.21,0,0.0,2118.4,0.0
DUMMY_EX_301736_001799,Analyst,1972-08-14,2012-08-09,,64859.6,64859.6,64859.6,2,1297.19,1945.79,648.6
DUMMY_EX_940737_001800,Analyst,1972-09-13,2016-04-15,,75903.39,75903.39,75903.39,2,1518.07,2277.1,759.04
DUMMY_EX_892928_001802,Analyst,1981-10-27,2019-04-28,,74570.93,74570.93,74570.93,4,2982.84,2237.13,1491.42
DUMMY_EX_162872_001803,Analyst,1971-09-24,2014-03-05,,139720.54,139720.54,139720.54,15,20958.08,4191.62,4191.62
DUMMY_EX_174858_001806,Director,1970-03-09,2016-08-04,,310281.1,310281.1,310281.1,9,27925.3,9308.43,9308.44
DUMMY_EX_237727_001808,Analyst,1976-11-20,2020-04-11,,91926.52,91926.52,91926.52,0,0.0,2757.8,0.0
DUMMY_EX_882731_001809,Director,1967-01-19,2016-10-01,,458094.87,458094.87,345000.0,5,22904.74,13742.85,11452.37
DUMMY_EX_840980_001810,Analyst,1991-01-19,2015-04-05,,86041.9,86041.9,86041.9,2,1720.84,2581.26,860.42
DUMMY_EX_120500_001812,Director,1986-11-12,2016-02-17,,248608.21,248608.21,248608.21,0,0.0,7458.25,0.0
DUMMY_EX_552503_001813,Analyst,1990-04-18,2019-03-07,,113865.06,113865.06,113865.06,5,5693.25,3415.95,2846.62
DUMMY_EX_657918_001816,Analyst,1984-03-10,2012-12-12,,78517.06,78517.06,78517.06,15,11777.56,2355.51,2355.51
DUMMY_EX_719566_001817,Manager,1978-05-02,2016-07-24,,196197.57,196197.57,196197.57,4,7847.9,5885.93,3923.95
DUMMY_EX_400034_001818,Director,1976-07-28,2015-01-25,,260458.62,260458.62,260458.62,1,2604.59,7813.76,1302.3
DUMMY_EX_110405_001819,Analyst,1983-07-03,2014-09-13,,102582.9,102582.9,102582.9,5,5129.15,3077.49,2564.57
DUMMY_EX_551511_001820,Analyst,1965-04-04,2013-06-16,,112959.31,112959.31,112959.31,3,3388.78,3388.78,1694.39
DUMMY_EX_419871_001821,Manager,1972-07-09,2008-09-07,,227587.27,227587.27,227587.27,0,0.0,6827.62,0.0
DUMMY_EX_924000_001823,Analyst,1987-07-07,2015-08-05,,76226.42,76226.42,76226.42,1,762.26,2286.79,381.13
DUMMY_EX_125703_001825,Director,1987-12-03,2017-10-29,,239060.34,239060.34,239060.34,0,0.0,7171.81,0.0
DUMMY_EX_474913_001826,Manager,1964-10-13,2016-01-12,,130525.41,130525.41,130525.41,9,11747.29,3915.76,3915.76
DUMMY_EX_864969_001828,Analyst,1992-09-07,2018-08-26,,70192.78,70192.78,70192.78,7,4913.49,2105.78,2105.78
DUMMY_EX_358056_001830,Manager,1975-11-12,2006-07-05,,270700.71,270700.71,270700.71,5,13535.04,8121.02,6767.52
DUMMY_EX_381255_001831,Manager,1988-01-14,2013-10-06,,108464.8,108464.8,108464.8,4,4338.59,3253.94,2169.3
DUMMY_EX_412179_001834,Analyst,1974-08-19,2020-05-12,,69778.32,69778.32,69778.32,10,6977.83,2093.35,2093.35
DUMMY_EX_182075_001835,Analyst,1974-03-06,2011-10-17,,67773.31,67773.31,67773.31,15,10166.0,2033.2,2033.2
DUMMY_EX_389980_001837,Analyst,1980-08-06,2011-06-18,,107316.45,107316.45,107316.45,0,0.0,3219.49,0.0
DUMMY_EX_775311_001839,Analyst,1976-01-26,2010-01-05,,86706.3,86706.3,86706.3,6,5202.38,2601.19,2601.19
DUMMY_EX_183375_001840,Manager,1985-06-26,2010-04-13,,220503.74,220503.74,220503.74,4,8820.15,6615.11,4410.08
DUMMY_EX_923295_001841,Manager,1968-11-07,2012-03-27,,164927.85,164927.85,164927.85,4,6597.11,4947.84,3298.56
DUMMY_EX_336845_001842,Analyst,1967-10-15,2013-02-02,,115311.65,115311.65,115311.65,6,6918.7,3459.35,3459.35
DUMMY_EX_879629_001843,Analyst,1986-08-24,2015-09-26,,83872.66,83872.66,83872.66,5,4193.63,2516.18,2096.82
DUMMY_EX_940376_001844,Analyst,1967-01-02,2013-10-17,,72500.21,72500.21,72500.21,12,8700.03,2175.01,2175.0
DUMMY_EX_223965_001846,Director,1987-12-17,2015-04-09,,441316.44,441316.44,345000.0,10,23000.0,13239.49,11500.0
DUMMY_EX_874871_001847,Director,1976-10-02,2019-03-31,,331789.56,331789.56,331789.56,0,0.0,9953.69,0.0
DUMMY_EX_414864_001848,Analyst,1980-07-11,2017-04-05,,87391.94,87391.94,87391.94,3,2621.76,2621.76,1310.88
DUMMY_EX_488397_001849,Manager,1979-09-14,2015-08-08,,152070.17,152070.17,152070.17,5,7603.51,4562.11,3801.76
DUMMY_EX_684682_001850,Analyst,1971-06-18,2010-10-13,,88179.57,88179.57,88179.57,7,6172.57,2645.39,2645.38
DUMMY_EX_530600_001852,Analyst,1970-06-08,2012-12-17,,85812.55,85812.55,85812.55,0,0.0,2574.38,0.0
DUMMY_EX_497052_001853,Manager,1981-02-28,2011-11-18,,159200.62,159200.62,159200.62,5,7960.03,4776.02,3980.02
DUMMY_EX_251985_001854,Manager,1967-08-22,2015-03-18,,132153.4,132153.4,132153.4,5,6607.67,3964.6,3303.84
DUMMY_EX_117783_001856,Manager,1973-07-25,2008-12-04,,102478.65,102478.65,102478.65,6,6148.72,3074.36,3074.36
DUMMY_EX_264195_001857,Analyst,1960-12-12,2017-07-29,,76110.68,76110.68,76110.68,10,7611.07,2283.32,2283.32
DUMMY_EX_705838_001859,Director,1980-12-21,2015-04-26,,913107.88,913107.88,345000.0,0,0.0,27393.24,0.0
DUMMY_EX_217059_001860,Analyst,1970-12-28,2015-12-16,,76836.57,76836.57,76836.57,9,6915.29,2305.1,2305.09
DUMMY_EX_479017_001862,Manager,1991-07-23,2017-09-21,,141151.65,141151.65,141151.65,10,14115.16,4234.55,4234.55
DUMMY_EX_677541_001863,Manager,1981-10-03,2014-10-06,,116932.03,116932.03,116932.03,5,5846.6,3507.96,2923.3
DUMMY_EX_207046_001864,Analyst,1983-10-04,2017-03-06,,74389.35,74389.35,74389.35,9,6695.04,2231.68,2231.68
DUMMY_EX_813775_001865,Analyst,1977-06-09,2010-08-10,,86398.86,86398.86,86398.86,10,8639.89,2591.97,2591.96
DUMMY_EX_275569_001866,Analyst,1986-05-07,2012-03-19,,107961.16,107961.16,107961.16,2,2159.22,3238.83,1079.61
DUMMY_EX_388903_001867,Analyst,1959-07-28,2016-01-26,,99278.62,99278.62,99278.62,0,0.0,2978.36,0.0
DUMMY_EX_598761_001868,Director,1972-08-09,2010-03-31,,262077.91,262077.91,262077.91,8,20966.23,7862.34,7862.34
DUMMY_EX_512994_001869,Manager,1974-02-14,2010-08-16,,170443.4,170443.4,170443.4,6,10226.6,5113.3,5113.3
DUMMY_EX_182460_001870,Manager,1987-10-11,2013-07-08,,236605.92,236605.92,236605.92,0,0.0,7098.18,0.0
DUMMY_EX_783916_001871,Manager,1975-07-14,2013-06-20,,178524.32,178524.32,178524.32,7,12496.7,5355.73,5355.73
DUMMY_EX_127125_001872,Analyst,1988-05-07,2015-01-19,,85188.95,85188.95,85188.95,5,4259.45,2555.67,2129.72
DUMMY_EX_520465_001874,Manager,1980-05-28,2020-11-23,,203911.1,203911.1,203911.1,10,20391.11,6117.33,6117.34
DUMMY_EX_547712_001875,Analyst,1975-02-28,2012-08-20,,68646.85,68646.85,68646.85,9,6178.22,2059.41,2059.41
DUMMY_EX_190998_001876,Analyst,1971-11-14,2015-04-17,,74902.77,74902.77,74902.77,4,2996.11,2247.08,1498.06
DUMMY_EX_380744_001877,Analyst,1983-06-18,2013-06-13,,96708.93,96708.93,96708.93,6,5802.54,2901.27,2901.27
DUMMY_EX_912890_001879,Analyst,1979-02-26,2018-02-13,,77685.29,77685.29,77685.29,3,2330.56,2330.56,1165.28
DUMMY_EX_428906_001882,Analyst,1983-02-21,2015-09-17,,63358.47,63358.47,63358.47,12,7603.02,1900.75,1900.76
DUMMY_EX_238361_001883,Analyst,1991-08-16,2015-06-23,,65176.48,65176.48,65176.48,7,4562.35,1955.29,1955.3
DUMMY_EX_493795_001884,Analyst,1968-02-15,2015-07-26,,82639.53,82639.53,82639.53,0,0.0,2479.19,0.0
DUMMY_EX_306435_001885,Analyst,1989-02-15,2018-04-22,,63096.66,63096.66,63096.66,4,2523.87,1892.9,1261.94
DUMMY_EX_313515_001886,Analyst,1980-12-22,2011-10-19,,72313.7,72313.7,72313.7,0,0.0,2169.41,0.0
DUMMY_EX_902311_001889,Analyst,1967-05-09,2013-06-08,,79429.54,79429.54,79429.54,9,7148.66,2382.89,2382.89
DUMMY_EX_760425_001890,Analyst,1979-09-01,2012-06-20,,89791.14,89791.14,89791.14,10,8979.11,2693.73,2693.74
DUMMY_EX_358346_001892,Analyst,1981-03-21,2011-04-06,,96044.64,96044.64,96044.64,3,2881.34,2881.34,1440.67
DUMMY_EX_946989_001895,Manager,1995-11-27,2018-04-12,,117576.86,117576.86,117576.86,10,11757.69,3527.31,3527.3
DUMMY_EX_375504_001896,Manager,1994-06-17,2019-02-14,,126761.62,126761.62,126761.62,3,3802.85,3802.85,1901.42
DUMMY_EX_523655_001897,Analyst,1980-08-23,2016-06-13,,73321.13,73321.13,73321.13,5,3666.06,2199.63,1833.03
DUMMY_EX_866445_001898,Analyst,1974-02-21,2013-04-03,,95660.84,95660.84,95660.84,6,5739.65,2869.83,2869.82
DUMMY_EX_613025_001901,Analyst,1978-12-23,2018-02-14,,91598.75,91598.75,91598.75,6,5495.92,2747.96,2747.96
DUMMY_EX_574800_001902,Analyst,1978-08-26,2018-09-16,,75885.38,75885.38,75885.38,5,3794.27,2276.56,1897.14
DUMMY_EX_904756_001903,Manager,1985-03-17,2017-05-14,,128561.67,128561.67,128561.67,4,5142.47,3856.85,2571.24
DUMMY_EX_824267_001905,Manager,1995-11-19,2020-08-07,,136782.78,136782.78,136782.78,5,6839.14,4103.48,3419.57
DUMMY_EX_106298_001907,Analyst,1982-03-03,2018-09-29,,57858.54,57858.54,57858.54,5,2892.93,1735.76,1446.46
DUMMY_EX_888055_001908,Manager,1971-08-18,2019-07-26,,159361.63,159361.63,159361.63,8,12748.93,4780.85,4780.85
DUMMY_EX_302483_001911,Director,1973-01-14,2013-02-15,,376661.91,376661.91,345000.0,1,3766.62,11299.86,1883.31
DUMMY_EX_586278_001912,Analyst,1981-09-18,2013-12-04,,75369.32,75369.32,75369.32,4,3014.77,2261.08,1507.38
DUMMY_EX_456901_001913,Analyst,1980-07-13,2017-10-18,,89986.8,89986.8,89986.8,6,5399.21,2699.6,2699.6
DUMMY_EX_226970_001915,Analyst,1980-02-14,2018-07-31,,60124.48,60124.48,60124.48,4,2404.98,1803.73,1202.49
DUMMY_EX_181078_001917,Analyst,1977-02-02,2011-01-10,,67775.61,67775.61,67775.61,9,6099.8,2033.27,2033.27
DUMMY_EX_312651_001922,Manager,1975-11-01,2014-12-01,,163546.12,163546.12,163546.12,2,3270.92,4906.38,1635.46
DUMMY_EX_173208_001924,Analyst,1964-11-20,2016-08-29,,80093.26,80093.26,80093.26,0,0.0,2402.8,0.0
DUMMY_EX_637894_001925,Manager,1984-11-28,2018-12-19,,124491.85,124491.85,124491.85,5,6224.59,3734.76,3112.3
DUMMY_EX_679412_001926,Director,1988-05-13,2013-11-12,,409593.41,409593.41,345000.0,12,23000.0,12287.8,11500.0
DUMMY_EX_346498_001927,Analyst,1973-10-15,2018-06-14,,83847.58,83847.58,83847.58,6,5030.85,2515.43,2515.43
DUMMY_EX_184889_001928,Director,1984-07-28,2016-11-08,,191154.31,191154.31,191154.31,5,9557.72,5734.63,4778.86
DUMMY_EX_617752_001929,Analyst,1986-03-12,2008-12-31,,99407.6,99407.6,99407.6,8,7952.61,2982.23,2982.23
DUMMY_EX_554418_001930,Analyst,1974-09-04,2019-02-18,,102264.08,102264.08,102264.08,5,5113.2,3067.92,2556.6
DUMMY_EX_165552_001931,Analyst,1975-10-10,2015-11-04,,94940.64,94940.64,94940.64,3,2848.22,2848.22,1424.11
DUMMY_EX_723909_001935,Analyst,1988-07-15,2013-03-23,,68504.12,68504.12,68504.12,9,6165.37,2055.12,2055.12
DUMMY_EX_509612_001938,Director,1963-11-12,2010-07-08,,427804.93,427804.93,345000.0,0,0.0,12834.15,0.0
DUMMY_EX_117409_001940,Analyst,1988-08-23,2015-07-19,,69350.2,69350.2,69350.2,4,2774.01,2080.51,1387.0
DUMMY_EX_149514_001941,Manager,1966-09-28,2019-03-25,,128885.83,128885.83,128885.83,4,5155.43,3866.57,2577.72
DUMMY_EX_175489_001942,Analyst,1996-05-19,2020-06-23,,74245.88,74245.88,74245.88,4,2969.84,2227.38,1484.92
DUMMY_EX_739215_001944,Director,1969-02-03,2013-02-14,,579132.66,579132.66,345000.0,4,23165.31,17373.98,11582.66
DUMMY_EX_718724_001945,Analyst,1988-06-28,2017-10-26,,75455.56,75455.56,75455.56,3,2263.67,2263.67,1131.84
DUMMY_EX_650719_001946,Analyst,1991-06-24,2015-05-30,,90210.86,90210.86,90210.86,4,3608.43,2706.33,1804.22
DUMMY_EX_464745_001947,Analyst,1985-05-03,2012-08-21,,83689.93,83689.93,83689.93,5,4184.5,2510.7,2092.25
DUMMY_EX_233423_001948,Manager,1973-01-02,2015-05-12,,141778.64,141778.64,141778.64,6,8506.72,4253.36,4253.36
DUMMY_EX_318787_001949,Manager,1972-12-14,2013-09-23,,112117.67,112117.67,112117.67,6,6727.06,3363.53,3363.53
DUMMY_EX_456403_001950,Director,1987-12-17,2010-11-22,,188527.55,188527.55,188527.55,0,0.0,5655.83,0.0
DUMMY_EX_472851_001951,Analyst,1977-11-04,2018-07-24,,109757.9,109757.9,109757.9,0,0.0,3292.74,0.0
DUMMY_EX_513713_001952,Manager,1979-02-09,2015-01-21,,172470.16,172470.16,172470.16,12,20696.42,5174.1,5174.1
DUMMY_EX_435421_001953,Manager,1980-05-07,2018-10-25,,129362.34,129362.34,129362.34,3,3880.87,3880.87,1940.44
DUMMY_EX_844656_001954,Analyst,1971-03-10,2005-12-20,,126009.13,126009.13,126009.13,6,7560.55,3780.27,3780.28
DUMMY_EX_749111_001955,Manager,1977-06-12,2015-05-05,,106661.69,106661.69,106661.69,0,0.0,3199.85,0.0
DUMMY_EX_686759_001956,Analyst,1967-05-22,2017-11-11,,100872.12,100872.12,100872.12,9,9078.49,3026.16,3026.16
DUMMY_EX_594924_001958,Director,1981-06-22,2015-07-16,,283249.91,283249.91,283249.91,6,16994.99,8497.5,8497.5
DUMMY_EX_821925_001959,Analyst,1980-11-06,2013-03-09,,81214.25,81214.25,81214.25,0,0.0,2436.43,0.0
DUMMY_EX_453152_001960,Manager,1993-07-01,2018-02-23,,133472.08,133472.08,133472.08,12,16016.65,4004.16,4004.16
DUMMY_EX_192954_001962,Analyst,1965-03-16,2014-05-26,,67258.92,67258.92,67258.92,1,672.59,2017.77,336.3
DUMMY_EX_930280_001963,Analyst,1968-03-04,2011-12-07,,63208.55,63208.55,63208.55,5,3160.43,1896.26,1580.22
DUMMY_EX_766659_001965,Director,1981-07-01,2012-10-23,,343831.2,343831.2,343831.2,4,13753.25,10314.94,6876.62
DUMMY_EX_181691_001968,Manager,1981-08-16,2013-09-23,,127773.2,127773.2,127773.2,0,0.0,3833.2,0.0
DUMMY_EX_418684_001969,Manager,1978-10-27,2019-07-29,,150829.45,150829.45,150829.45,10,15082.95,4524.88,4524.88
DUMMY_EX_802971_001970,Director,1983-03-14,2013-08-10,,364186.46,364186.46,345000.0,15,23000.0,10925.59,10925.6
DUMMY_EX_430309_001971,Manager,1964-04-02,2012-01-26,,193885.05,193885.05,193885.05,5,9694.25,5816.55,4847.12
DUMMY_EX_699850_001973,Manager,1989-01-17,2018-06-26,,123661.78,123661.78,123661.78,0,0.0,3709.85,0.0
DUMMY_EX_801473_001974,Manager,1980-10-09,2020-02-05,,116492.45,116492.45,116492.45,3,3494.77,3494.77,1747.38
DUMMY_EX_601446_001975,Analyst,1992-07-27,2017-01-07,,67239.51,67239.51,67239.51,0,0.0,2017.19,0.0
DUMMY_EX_524272_001978,Analyst,1985-01-28,2015-12-31,,68413.33,68413.33,68413.33,0,0.0,2052.4,0.0
DUMMY_EX_297539_001981,Manager,1983-09-04,2015-05-27,,89003.14,89003.14,89003.14,8,7120.25,2670.09,2670.1
DUMMY_EX_927001_001982,Analyst,1977-06-07,2015-01-07,,74783.28,74783.28,74783.28,1,747.83,2243.5,373.92
DUMMY_EX_579823_001983,Manager,1989-12-15,2012-06-19,,219553.3,219553.3,219553.3,4,8782.13,6586.6,4391.06
DUMMY_EX_679824_001986,Analyst,1963-07-11,2016-09-10,,99380.38,99380.38,99380.38,5,4969.02,2981.41,2484.51
DUMMY_EX_493502_001987,Director,1975-12-16,2013-11-17,,435672.19,435672.19,345000.0,2,8713.44,13070.17,4356.72
DUMMY_EX_950438_001988,Manager,1987-03-06,2014-09-11,,89417.09,89417.09,89417.09,6,5365.03,2682.51,2682.52
DUMMY_EX_516738_001989,Analyst,1986-07-08,2019-01-06,,68506.27,68506.27,68506.27,0,0.0,2055.19,0.0
DUMMY_EX_247173_001990,Manager,1988-08-19,2015-10-30,,196922.29,196922.29,196922.29,1,1969.22,5907.67,984.61
DUMMY_EX_919454_001991,Manager,1966-04-07,2010-12-29,,234612.95,234612.95,234612.95,2,4692.26,7038.39,2346.13
DUMMY_EX_358153_001992,Manager,1995-02-11,2018-02-21,,101732.83,101732.83,101732.83,4,4069.31,3051.98,2034.66
DUMMY_EX_283653_001993,Manager,1985-02-10,2016-03-07,,121002.11,121002.11,121002.11,10,12100.21,3630.06,3630.06
DUMMY_EX_226749_001994,Director,1992-04-21,2018-01-15,,397647.61,397647.61,345000.0,4,15905.9,11929.43,7952.95
DUMMY_EX_785567_001999,Analyst,1980-12-13,2017-07-31,,79501.27,79501.27,79501.27,6,4770.08,2385.04,2385.04
DUMMY_EX_129370_002001,Analyst,1978-12-04,2017-07-02,,61403.53,61403.53,61403.53,6,3684.21,1842.11,1842.1
DUMMY_EX_228391_002002,Analyst,1989-02-25,2016-04-07,,67664.71,67664.71,67664.71,8,5413.18,2029.94,2029.94
DUMMY_EX_404426_002004,Analyst,1972-06-15,2016-04-16,,62963.99,62963.99,62963.99,5,3148.2,1888.92,1574.1
DUMMY_EX_652393_002005,Director,1982-05-01,2012-04-25,,282983.32,282983.32,282983.32,7,19808.83,8489.5,8489.5
DUMMY_EX_817134_002006,Manager,1977-06-24,2015-01-17,,148402.74,148402.74,148402.74,15,22260.41,4452.08,4452.08
DUMMY_EX_529822_002007,Director,1972-02-11,2013-08-29,,223133.34,223133.34,223133.34,3,6694.0,6694.0,3347.0
DUMMY_EX_104884_002008,Manager,1982-04-09,2013-10-30,,128608.08,128608.08,128608.08,3,3858.24,3858.24,1929.12
DUMMY_EX_764811_002009,Analyst,1981-06-17,2014-01-25,,71470.6,71470.6,71470.6,6,4288.24,2144.12,2144.12
DUMMY_EX_441685_002010,Manager,1975-11-14,2011-09-10,,150431.28,150431.28,150431.28,1,1504.31,4512.94,752.16
DUMMY_EX_957543_002011,Manager,1985-10-12,2015-09-09,,167145.19,167145.19,167145.19,5,8357.26,5014.36,4178.63
DUMMY_EX_773334_002013,Analyst,1971-07-12,2016-04-30,,108093.87,108093.87,108093.87,4,4323.75,3242.82,2161.88
DUMMY_EX_323039_002015,Manager,1985-08-17,2012-08-09,,107938.83,107938.83,107938.83,6,6476.33,3238.16,3238.16
DUMMY_EX_710063_002016,Analyst,1989-04-17,2015-12-12,,81946.08,81946.08,81946.08,4,3277.84,2458.38,1638.92
DUMMY_EX_171043_002019,Manager,1982-11-19,2015-04-25,,145729.01,145729.01,145729.01,12,17487.48,4371.87,4371.87
DUMMY_EX_125314_002020,Analyst,1964-12-22,2017-06-26,,61549.82,61549.82,61549.82,4,2461.99,1846.49,1230.99
DUMMY_EX_963968_002021,Analyst,1994-10-20,2020-12-30,,92100.26,92100.26,92100.26,4,3684.01,2763.01,1842.0
DUMMY_EX_722007_002023,Analyst,1986-02-24,2017-07-06,,70114.02,70114.02,70114.02,5,3505.7,2103.42,1752.85
DUMMY_EX_802129_002024,Manager,1965-08-09,2008-10-19,,135792.1,135792.1,135792.1,8,10863.37,4073.76,4073.76
DUMMY_EX_780192_002027,Manager,1974-12-23,2010-11-10,,119935.7,119935.7,119935.7,5,5996.78,3598.07,2998.39
DUMMY_EX_388835_002029,Analyst,1977-03-25,2014-04-27,,95105.39,95105.39,95105.39,1,951.05,2853.16,475.52
DUMMY_EX_179110_002030,Analyst,1968-11-13,2015-09-18,,62656.34,62656.34,62656.34,3,1879.69,1879.69,939.84
DUMMY_EX_711869_002031,Manager,1973-10-26,2015-03-06,,181602.05,181602.05,181602.05,7,12712.14,5448.06,5448.06
DUMMY_EX_174972_002033,Manager,1994-10-03,2017-12-20,,190720.88,190720.88,190720.88,8,15257.67,5721.63,5721.62
DUMMY_EX_449543_002034,Analyst,1988-08-20,2016-10-08,,67665.77,67665.77,67665.77,5,3383.29,2029.97,1691.64
DUMMY_EX_185331_002035,Analyst,1992-12-21,2018-09-25,,73601.2,73601.2,73601.2,7,5152.08,2208.04,2208.04
DUMMY_EX_280178_002036,Analyst,1975-06-11,2011-12-19,,80698.19,80698.19,80698.19,10,8069.82,2420.95,2420.95
DUMMY_EX_612264_002037,Analyst,1978-09-21,2011-06-09,,97654.48,97654.48,97654.48,2,1953.09,2929.63,976.54
DUMMY_EX_143834_002038,Analyst,1994-04-12,2020-12-26,,69624.95,69624.95,69624.95,9,6266.25,2088.75,2088.75
DUMMY_EX_722009_002040,Manager,1977-10-16,2014-09-12,,149759.62,149759.62,149759.62,10,14975.96,4492.79,4492.79
DUMMY_EX_706789_002041,Manager,1976-04-09,2016-03-01,,115507.63,115507.63,115507.63,5,5775.38,3465.23,2887.69
DUMMY_EX_860156_002044,Analyst,1982-10-07,2012-05-03,,91866.09,91866.09,91866.09,15,13779.91,2755.98,2755.98
DUMMY_EX_244079_002045,Analyst,1978-12-01,2015-10-03,,71907.6,71907.6,71907.6,9,6471.68,2157.23,2157.23
DUMMY_EX_658641_002046,Analyst,1970-06-27,2007-12-06,,108877.93,108877.93,108877.93,15,16331.69,3266.34,3266.34
DUMMY_EX_846269_002047,Analyst,1995-06-20,2018-02-03,,60886.28,60886.28,60886.28,9,5479.77,1826.59,1826.59
DUMMY_EX_323564_002049,Manager,1993-01-21,2018-08-31,,104483.71,104483.71,104483.71,10,10448.37,3134.51,3134.51
DUMMY_EX_952042_002050,Analyst,1979-11-12,2017-10-15,,73423.32,73423.32,73423.32,10,7342.33,2202.7,2202.7
DUMMY_EX_800656_002051,Manager,1972-02-02,2018-11-18,,91291.53,91291.53,91291.53,4,3651.66,2738.75,1825.83
DUMMY_EX_364303_002052,Analyst,1992-05-15,2016-05-12,,82145.86,82145.86,82145.86,3,2464.38,2464.38,1232.19
DUMMY_EX_550615_002054,Analyst,1977-03-18,2018-08-12,,93195.39,93195.39,93195.39,5,4659.77,2795.86,2329.89
DUMMY_EX_559206_002055,Analyst,1992-12-18,2018-10-22,,74979.59,74979.59,74979.59,3,2249.39,2249.39,1124.7
DUMMY_EX_285051_002057,Analyst,1977-11-18,2009-11-25,,104749.3,104749.3,104749.3,8,8379.94,3142.48,3142.48
DUMMY_EX_190101_002061,Manager,1969-04-28,2015-03-03,,167959.04,167959.04,167959.04,6,10077.54,5038.77,5038.77
DUMMY_EX_230588_002063,Analyst,1979-01-25,2012-06-20,,96099.96,96099.96,96099.96,5,4805.0,2883.0,2402.5
DUMMY_EX_548755_002064,Analyst,1990-07-27,2019-03-10,,82175.44,82175.44,82175.44,1,821.75,2465.26,410.88
DUMMY_EX_317782_002066,Analyst,1954-04-27,2017-01-07,,76708.42,76708.42,76708.42,15,11506.26,2301.25,2301.26
DUMMY_EX_575069_002069,Analyst,1986-02-15,2014-05-27,,106619.54,106619.54,106619.54,5,5330.98,3198.59,2665.49
