ssn,role,birth_date,hire_date,termination_date,gross_compensation,plan_year_compensation,capped_compensation,pre_tax_deferral_percentage,pre_tax_contributions,employer_non_elective_contribution,employer_match_contribution
DUMMY_EX_882628_000588,Analyst,1971-12-06,2014-11-01,,66018.91,66018.91,66018.91,2,1320.38,1980.57,660.19
DUMMY_EX_428036_000589,Analyst,1980-12-10,2012-11-20,,78555.9,78555.9,78555.9,6,4713.35,2356.68,2356.68
DUMMY_EX_225945_000590,Analyst,1988-10-04,2016-02-21,,69406.66,69406.66,69406.66,5,3470.33,2082.2,1735.16
DUMMY_EX_766218_000591,Analyst,1981-10-10,2012-08-26,,74827.51,74827.51,74827.51,3,2244.83,2244.83,1122.42
DUMMY_EX_787226_000592,Analyst,1976-12-24,2011-01-31,,82596.2,82596.2,82596.2,2,1651.92,2477.89,825.96
DUMMY_EX_688107_000593,Manager,1988-04-20,2012-12-28,,114419.76,114419.76,114419.76,5,5720.99,3432.59,2860.5
DUMMY_EX_175279_000594,Manager,1967-02-07,2016-03-14,,146555.02,146555.02,146555.02,9,13189.95,4396.65,4396.65
DUMMY_EX_147576_000595,Analyst,1979-09-08,2016-12-13,,46930.29,46930.29,46930.29,0,0.0,1407.91,0.0
DUMMY_EX_895344_000596,Analyst,1988-08-15,2011-04-22,,59283.36,59283.36,59283.36,6,3557.0,1778.5,1778.5
DUMMY_EX_991836_000597,Analyst,1975-11-10,2013-03-28,,92171.91,92171.91,92171.91,8,7373.75,2765.16,2765.16
DUMMY_EX_635407_000598,Manager,1975-10-16,2014-12-27,,152764.75,152764.75,152764.75,5,7638.24,4582.94,3819.12
DUMMY_EX_686853_000599,Analyst,1984-12-10,2012-06-29,,67505.61,67505.61,67505.61,4,2700.22,2025.17,1350.11
DUMMY_EX_945295_000600,Manager,1985-02-26,2015-09-12,,122027.15,122027.15,122027.15,0,0.0,3660.81,0.0
DUMMY_EX_432955_000601,Analyst,1976-10-21,2009-08-09,,60665.65,60665.65,60665.65,0,0.0,1819.97,0.0
DUMMY_EX_703657_000602,Manager,1998-02-25,2020-12-31,,112272.89,306.76,306.76,10,30.68,9.2,9.2
DUMMY_EX_441386_000603,Manager,1974-11-02,2017-07-18,,92803.08,92803.08,92803.08,1,928.03,2784.09,464.02
DUMMY_EX_224795_000604,Analyst,1971-05-11,2011-04-03,,80407.66,80407.66,80407.66,7,5628.54,2412.23,2412.23
DUMMY_EX_747632_000605,Manager,1982-11-04,2018-01-22,,166271.72,166271.72,166271.72,5,8313.59,4988.15,4156.8
DUMMY_EX_303599_000606,Analyst,1994-06-21,2019-03-31,,47536.28,47536.28,47536.28,5,2376.81,1426.09,1188.4
DUMMY_EX_960598_000607,Manager,1966-03-01,2019-05-11,,137773.72,137773.72,137773.72,0,0.0,4133.21,0.0
DUMMY_EX_223040_000608,Analyst,1989-10-20,2015-12-23,,79219.5,79219.5,79219.5,0,0.0,2376.58,0.0
DUMMY_EX_699990_000609,Analyst,1986-05-20,2013-02-20,,86559.29,86559.29,86559.29,10,8655.93,2596.78,2596.78
DUMMY_EX_163664_000610,Analyst,1970-05-01,2014-09-17,,79159.43,79159.43,79159.43,0,0.0,2374.78,0.0
DUMMY_EX_357594_000611,Analyst,1970-03-05,2012-01-28,,71903.72,71903.72,71903.72,0,0.0,2157.11,0.0
DUMMY_EX_831134_000612,Analyst,1976-05-20,2008-12-02,,74101.07,74101.07,74101.07,9,6669.1,2223.03,2223.03
DUMMY_EX_529957_000613,Analyst,1970-10-15,2018-09-19,,114719.55,114719.55,114719.55,4,4588.78,3441.59,2294.39
DUMMY_EX_901061_000614,Analyst,1974-04-17,2013-03-06,,91336.97,91336.97,91336.97,0,0.0,2740.11,0.0
DUMMY_EX_662918_000615,Manager,1985-05-21,2012-04-04,,92213.02,92213.02,92213.02,3,2766.39,2766.39,1383.2
DUMMY_EX_853053_000616,Director,1984-05-13,2015-07-07,,286734.1,286734.1,285000.0,0,0.0,8602.02,0.0
DUMMY_EX_674390_000617,Analyst,1993-04-09,2016-06-13,,53867.65,53867.65,53867.65,10,5386.76,1616.03,1616.03
DUMMY_EX_552935_000618,Manager,1976-08-13,2013-11-02,,130828.78,130828.78,130828.78,0,0.0,3924.86,0.0
DUMMY_EX_536656_000619,Analyst,1973-02-11,2016-10-04,,63455.57,63455.57,63455.57,0,0.0,1903.67,0.0
DUMMY_EX_825467_000620,Analyst,1980-05-22,2015-08-13,,98829.13,98829.13,98829.13,5,4941.46,2964.87,2470.73
DUMMY_EX_492864_000621,Manager,1990-12-04,2015-11-24,,116456.01,116456.01,116456.01,15,17468.4,3493.68,3493.68
DUMMY_EX_685172_000622,Analyst,1981-01-18,2013-02-01,,90469.54,90469.54,90469.54,6,5428.17,2714.09,2714.08
DUMMY_EX_876840_000623,Manager,1983-06-17,2010-05-12,,115430.47,115430.47,115430.47,10,11543.05,3462.91,3462.92
DUMMY_EX_925968_000624,Analyst,1978-10-12,2015-08-25,,79457.44,79457.44,79457.44,9,7151.17,2383.72,2383.72
DUMMY_EX_264460_000625,Analyst,1961-10-13,2019-02-17,,74815.96,74815.96,74815.96,0,0.0,2244.48,0.0
DUMMY_EX_497758_000626,Analyst,1992-02-28,2020-03-29,,68418.62,51781.31,51781.31,4,2071.25,1553.44,1035.62
DUMMY_EX_888254_000627,Analyst,1968-12-16,2010-11-15,,79091.25,79091.25,79091.25,8,6327.3,2372.74,2372.74
DUMMY_EX_831243_000628,Analyst,1981-11-25,2014-06-24,,57049.09,57049.09,57049.09,7,3993.44,1711.47,1711.48
DUMMY_EX_294582_000629,Director,1989-06-22,2019-11-16,,201712.53,201712.53,201712.53,9,18154.13,6051.38,6051.38
DUMMY_EX_858559_000630,Director,1984-07-02,2012-11-24,,416724.35,416724.35,285000.0,6,19500.0,12501.73,9750.0
DUMMY_EX_681845_000631,Analyst,1981-03-11,2009-11-02,,73417.94,73417.94,73417.94,3,2202.54,2202.54,1101.27
DUMMY_EX_426508_000632,Analyst,1971-09-01,2014-09-19,,92931.81,92931.81,92931.81,10,9293.18,2787.95,2787.96
DUMMY_EX_513574_000633,Manager,1976-07-05,2016-12-25,,134518.15,134518.15,134518.15,2,2690.36,4035.54,1345.18
DUMMY_EX_610012_000634,Manager,1982-02-03,2020-06-13,,125872.3,69126.59,69126.59,2,1382.53,2073.8,691.26
DUMMY_EX_734404_000635,Manager,1987-10-13,2017-05-07,,108683.88,108683.88,108683.88,10,10868.39,3260.52,3260.52
DUMMY_EX_545489_000636,Analyst,1981-10-21,2013-01-02,,83775.4,83775.4,83775.4,7,5864.28,2513.26,2513.26
DUMMY_EX_796809_000637,Director,1982-07-25,2013-11-30,,238550.95,238550.95,238550.95,0,0.0,7156.53,0.0
DUMMY_EX_810262_000638,Manager,1982-05-05,2019-06-25,,100217.71,100217.71,100217.71,12,12026.13,3006.53,3006.53
DUMMY_EX_713186_000639,Manager,1980-08-11,2018-04-15,,148220.2,148220.2,148220.2,5,7411.01,4446.61,3705.5
DUMMY_EX_239534_000640,Analyst,1983-09-07,2016-03-28,,61979.44,61979.44,61979.44,4,2479.18,1859.38,1239.59
DUMMY_EX_459547_000641,Analyst,1979-06-17,2011-10-08,,67976.38,67976.38,67976.38,2,1359.53,2039.29,679.76
DUMMY_EX_218650_000642,Analyst,1973-12-09,2017-04-18,,47137.49,47137.49,47137.49,0,0.0,1414.12,0.0
DUMMY_EX_881152_000643,Manager,1986-05-07,2020-06-27,,89538.43,45747.78,45747.78,6,2744.87,1372.43,1372.44
DUMMY_EX_672198_000644,Analyst,1976-07-12,2016-12-13,,44723.56,44723.56,44723.56,6,2683.41,1341.71,1341.7
DUMMY_EX_198112_000645,Analyst,1987-08-07,2012-03-05,,83474.37,83474.37,83474.37,5,4173.72,2504.23,2086.86
DUMMY_EX_549472_000646,Manager,1975-05-04,2014-04-11,,126448.07,126448.07,126448.07,8,10115.85,3793.44,3793.44
DUMMY_EX_977554_000647,Manager,1984-10-19,2018-10-29,,112626.69,112626.69,112626.69,2,2252.53,3378.8,1126.27
DUMMY_EX_784579_000648,Analyst,1981-05-17,2017-02-12,,70746.23,70746.23,70746.23,0,0.0,2122.39,0.0
DUMMY_EX_720619_000649,Analyst,1963-04-21,2016-04-08,,88625.9,88625.9,88625.9,10,8862.59,2658.78,2658.78
DUMMY_EX_447614_000650,Manager,1980-01-19,2017-09-21,,88817.28,88817.28,88817.28,5,4440.86,2664.52,2220.43
DUMMY_EX_204983_000651,Analyst,1977-03-27,2018-10-14,,42648.0,42648.0,42648.0,5,2132.4,1279.44,1066.2
DUMMY_EX_772872_000652,Director,1984-03-01,2017-11-23,,320661.12,320661.12,285000.0,0,0.0,9619.83,0.0
DUMMY_EX_903112_000653,Analyst,1983-11-03,2007-12-16,,63541.73,63541.73,63541.73,9,5718.76,1906.25,1906.25
DUMMY_EX_877119_000654,Analyst,1981-09-07,2013-03-06,,61997.58,61997.58,61997.58,7,4339.83,1859.93,1859.92
DUMMY_EX_372846_000655,Manager,1977-01-12,2020-11-05,,112866.83,17269.24,17269.24,1,172.69,518.08,86.34
DUMMY_EX_570231_000656,Analyst,1970-01-10,2019-04-15,,54601.27,54601.27,54601.27,7,3822.09,1638.04,1638.04
DUMMY_EX_720220_000657,Analyst,1990-08-26,2015-12-06,,52400.71,52400.71,52400.71,0,0.0,1572.02,0.0
DUMMY_EX_907869_000658,Analyst,1995-04-11,2019-08-11,,68136.04,68136.04,68136.04,5,3406.8,2044.08,1703.4
DUMMY_EX_680876_000659,Manager,1968-10-20,2018-07-30,,128444.75,128444.75,128444.75,10,12844.48,3853.34,3853.34
DUMMY_EX_704525_000660,Analyst,1981-01-10,2020-08-10,,62010.92,24228.31,24228.31,5,1211.42,726.85,605.71
DUMMY_EX_998307_000661,Analyst,1986-06-09,2012-07-17,,66325.86,66325.86,66325.86,12,7959.1,1989.78,1989.78
DUMMY_EX_343248_000662,Analyst,1981-07-13,2020-11-22,,64357.01,6857.71,6857.71,0,0.0,205.73,0.0
DUMMY_EX_299265_000663,Analyst,1981-06-17,2015-12-01,,78913.22,78913.22,78913.22,9,7102.19,2367.4,2367.4
DUMMY_EX_335357_000664,Manager,1984-10-23,2014-12-07,,171178.9,171178.9,171178.9,5,8558.94,5135.37,4279.47
DUMMY_EX_918090_000665,Manager,1970-09-17,2010-03-11,,165120.34,165120.34,165120.34,0,0.0,4953.61,0.0
DUMMY_EX_590254_000666,Manager,1963-08-28,2013-12-01,,87390.5,87390.5,87390.5,6,5243.43,2621.71,2621.72
DUMMY_EX_840998_000667,Analyst,1975-08-10,2015-01-06,,114329.15,114329.15,114329.15,6,6859.75,3429.87,3429.88
DUMMY_EX_625987_000668,Manager,1979-03-07,2009-09-22,,127170.8,127170.8,127170.8,3,3815.12,3815.12,1907.56
DUMMY_EX_997543_000669,Analyst,1982-05-20,2018-08-08,,78571.87,78571.87,78571.87,5,3928.59,2357.16,1964.3
DUMMY_EX_754554_000670,Analyst,1978-03-12,2006-08-04,,59152.79,59152.79,59152.79,4,2366.11,1774.58,1183.06
DUMMY_EX_112470_000671,Director,1977-08-24,2017-01-15,,357583.23,357583.23,285000.0,4,14303.33,10727.5,7151.66
DUMMY_EX_702469_000672,Director,1982-07-24,2020-01-20,,165674.89,156621.62,156621.62,8,12529.73,4698.65,4698.65
DUMMY_EX_777172_000673,Analyst,1978-06-17,2014-01-14,,76456.52,76456.52,76456.52,7,5351.96,2293.7,2293.7
DUMMY_EX_658150_000674,Analyst,1976-06-13,2018-10-30,,64738.86,64738.86,64738.86,7,4531.72,1942.17,1942.16
DUMMY_EX_310575_000675,Analyst,1979-04-05,2017-02-01,,61164.88,61164.88,61164.88,8,4893.19,1834.95,1834.94
DUMMY_EX_608879_000676,Manager,1972-01-26,2019-03-29,,118995.51,118995.51,118995.51,4,4759.82,3569.87,2379.91
DUMMY_EX_397121_000677,Manager,1977-10-11,2018-02-16,,127734.37,127734.37,127734.37,6,7664.06,3832.03,3832.03
DUMMY_EX_283220_000678,Analyst,1972-07-21,2015-05-06,,55269.01,55269.01,55269.01,5,2763.45,1658.07,1381.72
DUMMY_EX_781738_000679,Analyst,1983-01-07,2018-05-29,,67081.05,67081.05,67081.05,0,0.0,2012.43,0.0
DUMMY_EX_786915_000680,Manager,1975-09-20,2020-02-20,,80410.61,69205.85,69205.85,9,6228.53,2076.18,2076.18
DUMMY_EX_777967_000681,Analyst,1986-05-15,2020-08-22,,62044.28,22207.11,22207.11,0,0.0,666.21,0.0
DUMMY_EX_954698_000682,Director,1952-06-25,2015-10-28,,413079.07,413079.07,285000.0,4,16523.16,12392.37,8261.58
DUMMY_EX_573287_000683,Director,1955-10-01,2018-05-28,,381952.02,381952.02,285000.0,6,22917.12,11458.56,11458.56
DUMMY_EX_997651_000684,Analyst,1960-09-10,2007-07-28,,89872.87,89872.87,89872.87,5,4493.64,2696.19,2246.82
DUMMY_EX_785890_000685,Analyst,1972-01-18,2016-07-05,,62769.36,62769.36,62769.36,0,0.0,1883.08,0.0
DUMMY_EX_243023_000686,Analyst,1990-01-23,2013-05-04,,68880.66,68880.66,68880.66,6,4132.84,2066.42,2066.42
DUMMY_EX_341533_000687,Director,1966-12-10,2013-08-14,,307451.0,307451.0,285000.0,0,0.0,9223.53,0.0
DUMMY_EX_414520_000688,Analyst,1996-09-24,2019-06-29,,95420.43,95420.43,95420.43,5,4771.02,2862.61,2385.51
DUMMY_EX_243890_000689,Analyst,1964-07-26,2017-09-08,,53818.55,53818.55,53818.55,2,1076.37,1614.56,538.18
DUMMY_EX_663980_000690,Manager,1975-07-08,2017-12-08,,131576.36,131576.36,131576.36,6,7894.58,3947.29,3947.29
DUMMY_EX_621834_000691,Analyst,1979-12-19,2009-08-10,,80887.76,80887.76,80887.76,5,4044.39,2426.63,2022.2
DUMMY_EX_568433_000692,Manager,1967-11-24,2011-09-10,,151249.49,151249.49,151249.49,6,9074.97,4537.48,4537.48
DUMMY_EX_662698_000693,Analyst,1976-10-22,2014-05-02,,102205.81,102205.81,102205.81,4,4088.23,3066.17,2044.12
DUMMY_EX_714469_000694,Manager,1966-11-06,2020-03-09,,89905.85,72956.39,72956.39,10,7295.64,2188.69,2188.69
DUMMY_EX_363247_000695,Analyst,1973-12-11,2007-07-25,,92868.09,92868.09,92868.09,10,9286.81,2786.04,2786.04
DUMMY_EX_115331_000696,Manager,1971-05-17,2017-09-03,,135376.36,135376.36,135376.36,3,4061.29,4061.29,2030.64
DUMMY_EX_134889_000697,Analyst,1986-04-26,2012-02-16,,92947.95,92947.95,92947.95,5,4647.4,2788.44,2323.7
DUMMY_EX_375435_000698,Manager,1978-06-26,2020-02-04,,168733.48,152597.76,152597.76,3,4577.93,4577.93,2288.96
DUMMY_EX_792196_000699,Analyst,1976-09-24,2020-01-11,,54697.06,53053.16,53053.16,4,2122.13,1591.59,1061.06
DUMMY_EX_706646_000700,Analyst,1983-05-09,2011-10-10,,82308.87,82308.87,82308.87,5,4115.44,2469.27,2057.72
DUMMY_EX_886371_000701,Analyst,1987-11-01,2012-10-19,,69209.06,69209.06,69209.06,7,4844.63,2076.27,2076.27
DUMMY_EX_411511_000702,Analyst,1985-09-05,2010-08-13,,72588.76,72588.76,72588.76,0,0.0,2177.66,0.0
DUMMY_EX_365896_000703,Director,1992-05-01,2016-04-18,,224536.01,224536.01,224536.01,4,8981.44,6736.08,4490.72
DUMMY_EX_750223_000704,Analyst,1991-05-08,2018-06-29,,75678.76,75678.76,75678.76,10,7567.88,2270.36,2270.36
DUMMY_EX_508389_000705,Analyst,1975-04-15,2016-01-03,,60068.34,60068.34,60068.34,8,4805.47,1802.05,1802.05
DUMMY_EX_467693_000706,Analyst,1983-12-07,2012-03-27,,98156.31,98156.31,98156.31,2,1963.13,2944.69,981.56
DUMMY_EX_821865_000707,Analyst,1975-03-17,2016-03-25,,53564.75,53564.75,53564.75,0,0.0,1606.94,0.0
DUMMY_EX_303835_000708,Analyst,1997-09-09,2020-06-05,,68164.96,38924.8,38924.8,4,1556.99,1167.74,778.5
DUMMY_EX_859754_000709,Manager,1988-03-16,2019-04-07,,101428.06,101428.06,101428.06,3,3042.84,3042.84,1521.42
DUMMY_EX_531457_000710,Analyst,1975-08-15,2016-09-23,,78433.32,78433.32,78433.32,6,4706.0,2353.0,2353.0
DUMMY_EX_243408_000711,Analyst,1975-05-23,2010-09-12,,76408.6,76408.6,76408.6,2,1528.17,2292.26,764.08
DUMMY_EX_749754_000712,Analyst,1971-04-17,2015-01-14,,76433.66,76433.66,76433.66,5,3821.68,2293.01,1910.84
DUMMY_EX_365362_000713,Manager,1966-02-19,2013-09-10,,137176.2,137176.2,137176.2,5,6858.81,4115.29,3429.4
DUMMY_EX_755491_000714,Analyst,1967-01-02,2017-11-14,,91166.8,91166.8,91166.8,0,0.0,2735.0,0.0
DUMMY_EX_653925_000715,Manager,1978-12-02,2014-01-20,,111704.95,111704.95,111704.95,10,11170.5,3351.15,3351.15
DUMMY_EX_728690_000716,Manager,1973-08-12,2016-11-07,,168215.74,168215.74,168215.74,10,16821.57,5046.47,5046.47
DUMMY_EX_891050_000717,Analyst,1954-01-16,2016-03-10,,61068.83,61068.83,61068.83,3,1832.06,1832.06,916.03
DUMMY_EX_487799_000718,Analyst,1960-11-06,2001-11-17,,90635.69,90635.69,90635.69,5,4531.78,2719.07,2265.89
DUMMY_EX_722916_000719,Director,1978-08-02,2014-03-14,,408486.9,408486.9,285000.0,15,19500.0,12254.61,9750.0
DUMMY_EX_527002_000720,Analyst,1976-04-21,2015-04-13,,71023.76,71023.76,71023.76,7,4971.66,2130.71,2130.72
DUMMY_EX_432333_000721,Analyst,1973-04-04,2017-01-26,,54498.69,54498.69,54498.69,5,2724.93,1634.96,1362.46
DUMMY_EX_470959_000722,Director,1992-12-03,2016-11-21,,245969.59,245969.59,245969.59,12,19500.0,7379.09,7379.09
DUMMY_EX_447536_000723,Analyst,1975-04-21,2014-07-17,,69763.79,69763.79,69763.79,4,2790.55,2092.91,1395.28
DUMMY_EX_275063_000724,Analyst,1974-09-19,2010-05-25,,75190.45,75190.45,75190.45,10,7519.04,2255.71,2255.72
DUMMY_EX_314015_000725,Director,1972-02-06,2011-09-29,,294834.67,294834.67,285000.0,4,11793.39,8845.04,5896.7
DUMMY_EX_933509_000726,Manager,1986-07-17,2018-09-12,,115004.96,115004.96,115004.96,3,3450.15,3450.15,1725.08
DUMMY_EX_536832_000727,Analyst,1983-12-27,2016-07-26,,74523.47,74523.47,74523.47,10,7452.35,2235.7,2235.7
DUMMY_EX_876758_000728,Manager,1977-12-06,2016-05-28,,164098.55,164098.55,164098.55,6,9845.91,4922.96,4922.96
DUMMY_EX_285755_000729,Analyst,1971-12-27,2019-06-01,,60001.95,60001.95,60001.95,0,0.0,1800.06,0.0
DUMMY_EX_600977_000730,Analyst,1981-07-02,2014-04-30,,71796.19,71796.19,71796.19,7,5025.73,2153.89,2153.89
DUMMY_EX_361018_000731,Analyst,1989-10-17,2018-07-16,,55868.42,55868.42,55868.42,4,2234.74,1676.05,1117.37
DUMMY_EX_513017_000732,Director,1979-05-05,2014-07-07,,302342.0,302342.0,285000.0,1,3023.42,9070.26,1511.71
DUMMY_EX_155353_000733,Analyst,1988-05-07,2013-11-03,,63743.11,63743.11,63743.11,10,6374.31,1912.29,1912.3
DUMMY_EX_837362_000734,Manager,1969-08-27,2020-03-09,,115467.12,93698.73,93698.73,0,0.0,2810.96,0.0
DUMMY_EX_285116_000735,Analyst,1982-03-23,2017-12-10,,69136.99,69136.99,69136.99,3,2074.11,2074.11,1037.06
DUMMY_EX_241381_000736,Analyst,1983-01-25,2011-05-23,,54639.88,54639.88,54639.88,2,1092.8,1639.2,546.4
DUMMY_EX_268621_000737,Analyst,1975-11-10,2018-12-27,,78748.04,78748.04,78748.04,2,1574.96,2362.44,787.48
DUMMY_EX_984606_000738,Analyst,1982-05-12,2016-07-05,,60738.5,60738.5,60738.5,9,5466.46,1822.16,1822.16
DUMMY_EX_500316_000739,Manager,1969-12-15,2009-11-02,,201673.42,201673.42,201673.42,5,10083.67,6050.2,5041.84
DUMMY_EX_531159_000740,Manager,1973-02-08,2011-06-28,,183029.15,183029.15,183029.15,10,18302.92,5490.87,5490.88
DUMMY_EX_780896_000741,Manager,1971-02-11,2009-10-08,,118406.41,118406.41,118406.41,9,10656.58,3552.19,3552.19
DUMMY_EX_791843_000742,Director,1988-06-14,2018-03-02,,172069.77,172069.77,172069.77,8,13765.58,5162.09,5162.1
DUMMY_EX_824035_000743,Analyst,1989-01-02,2018-06-29,,72393.52,72393.52,72393.52,8,5791.48,2171.81,2171.8
DUMMY_EX_602777_000744,Analyst,1984-07-25,2014-06-17,,88242.17,88242.17,88242.17,8,7059.37,2647.27,2647.26
DUMMY_EX_525562_000745,Analyst,1987-12-03,2012-12-03,,42027.27,42027.27,42027.27,4,1681.09,1260.82,840.54
DUMMY_EX_279124_000746,Analyst,1968-03-06,2017-10-09,,69577.08,69577.08,69577.08,0,0.0,2087.31,0.0
DUMMY_EX_642500_000747,Analyst,1984-08-09,2007-06-08,,77002.35,77002.35,77002.35,0,0.0,2310.07,0.0
DUMMY_EX_218884_000748,Analyst,1968-02-11,2013-05-06,,90089.61,90089.61,90089.61,1,900.9,2702.69,450.45
DUMMY_EX_183172_000749,Manager,1983-09-06,2017-04-09,,117725.53,117725.53,117725.53,10,11772.55,3531.77,3531.76
DUMMY_EX_833069_000750,Manager,1977-07-11,2014-11-12,,136517.53,136517.53,136517.53,0,0.0,4095.53,0.0
DUMMY_EX_189264_000751,Director,1982-05-02,2017-11-22,,210659.79,210659.79,210659.79,5,10532.99,6319.79,5266.5
DUMMY_EX_720177_000752,Director,1966-01-27,2018-04-03,,374882.69,374882.69,285000.0,0,0.0,11246.48,0.0
DUMMY_EX_875347_000753,Analyst,1954-04-26,2011-04-27,,66031.08,66031.08,66031.08,9,5942.8,1980.93,1980.93
DUMMY_EX_736889_000754,Analyst,1983-01-23,2009-11-04,,60424.49,60424.49,60424.49,6,3625.47,1812.73,1812.74
DUMMY_EX_127951_000755,Analyst,1961-10-05,2008-11-28,,124533.8,124533.8,124533.8,0,0.0,3736.01,0.0
DUMMY_EX_269526_000756,Manager,1978-12-18,2013-01-29,,122857.84,122857.84,122857.84,10,12285.78,3685.74,3685.74
DUMMY_EX_234693_000757,Manager,1977-10-14,2011-02-04,,174175.79,174175.79,174175.79,5,8708.79,5225.27,4354.4
DUMMY_EX_862984_000758,Analyst,1982-07-15,2020-03-02,,66249.94,55027.27,55027.27,0,0.0,1650.82,0.0
DUMMY_EX_733297_000759,Manager,1981-09-10,2010-05-03,,102477.04,102477.04,102477.04,1,1024.77,3074.31,512.38
DUMMY_EX_352377_000760,Analyst,1975-04-21,2018-09-02,,73046.23,73046.23,73046.23,10,7304.62,2191.39,2191.39
DUMMY_EX_706256_000761,Director,1967-09-18,2016-05-03,,211587.55,211587.55,211587.55,8,16927.0,6347.63,6347.62
DUMMY_EX_496831_000762,Analyst,1968-09-14,2016-07-27,,76781.29,76781.29,76781.29,4,3071.25,2303.44,1535.62
DUMMY_EX_247453_000763,Director,1983-02-25,2015-08-10,,225156.53,225156.53,225156.53,0,0.0,6754.7,0.0
DUMMY_EX_610785_000764,Analyst,1974-07-16,2014-04-26,,75616.54,75616.54,75616.54,3,2268.5,2268.5,1134.25
DUMMY_EX_439865_000765,Analyst,1972-02-07,2014-01-29,,65770.47,65770.47,65770.47,10,6577.05,1973.11,1973.12
DUMMY_EX_976177_000766,Director,1967-06-27,2018-12-14,,522507.1,522507.1,285000.0,5,26000.0,15675.21,13000.0
DUMMY_EX_614146_000767,Manager,1992-12-01,2019-02-14,,159431.19,159431.19,159431.19,12,19131.74,4782.94,4782.94
DUMMY_EX_170671_000768,Analyst,1970-10-09,2013-07-27,,70738.85,70738.85,70738.85,8,5659.11,2122.17,2122.16
DUMMY_EX_595744_000769,Analyst,1964-11-06,2012-10-19,,50527.69,50527.69,50527.69,4,2021.11,1515.83,1010.56
DUMMY_EX_568617_000770,Analyst,1989-05-07,2016-03-21,,69461.6,69461.6,69461.6,3,2083.85,2083.85,1041.92
DUMMY_EX_659076_000771,Analyst,1970-09-07,2016-07-27,,67775.71,67775.71,67775.71,5,3388.79,2033.27,1694.4
DUMMY_EX_798322_000772,Manager,1980-12-27,2010-04-15,,144362.1,144362.1,144362.1,12,17323.45,4330.86,4330.86
DUMMY_EX_262069_000773,Analyst,1995-03-03,2019-08-06,,73181.35,73181.35,73181.35,7,5122.69,2195.44,2195.44
DUMMY_EX_613207_000774,Analyst,1973-06-06,2017-03-24,,61999.67,61999.67,61999.67,10,6199.97,1859.99,1859.99
DUMMY_EX_511476_000775,Director,1977-09-16,2008-09-21,,205502.69,205502.69,205502.69,10,19500.0,6165.08,6165.08
DUMMY_EX_997343_000776,Analyst,1978-01-21,2018-12-10,,54342.42,54342.42,54342.42,5,2717.12,1630.27,1358.56
DUMMY_EX_420565_000777,Analyst,1987-07-16,2015-10-30,,71290.29,71290.29,71290.29,0,0.0,2138.71,0.0
DUMMY_EX_813428_000778,Analyst,1985-02-04,2016-07-14,,91993.54,91993.54,91993.54,0,0.0,2759.81,0.0
DUMMY_EX_787552_000779,Manager,1983-02-17,2018-11-01,,163061.76,163061.76,163061.76,5,8153.09,4891.85,4076.54
DUMMY_EX_316694_000780,Manager,1981-10-02,2015-08-23,,173694.66,173694.66,173694.66,4,6947.79,5210.84,3473.9
DUMMY_EX_289743_000781,Analyst,1991-05-01,2018-10-02,,50393.28,50393.28,50393.28,5,2519.66,1511.8,1259.83
DUMMY_EX_552224_000782,Analyst,1979-07-02,2013-01-15,,73287.67,73287.67,73287.67,5,3664.38,2198.63,1832.19
DUMMY_EX_727124_000783,Director,1962-10-13,2008-12-23,,249128.49,249128.49,249128.49,10,24912.85,7473.85,7473.86
DUMMY_EX_926306_000784,Analyst,1987-02-16,2015-01-04,,81558.26,81558.26,81558.26,6,4893.5,2446.75,2446.75
DUMMY_EX_887333_000785,Manager,1988-04-04,2011-05-22,,122387.7,122387.7,122387.7,0,0.0,3671.63,0.0
DUMMY_EX_322865_000786,Director,1985-09-05,2013-04-02,,262568.11,262568.11,262568.11,6,15754.09,7877.04,7877.04
DUMMY_EX_940774_000787,Director,1981-09-28,2008-10-15,,213051.88,213051.88,213051.88,15,19500.0,6391.56,6391.56
DUMMY_EX_166178_000788,Analyst,1986-09-06,2012-05-24,,71395.59,71395.59,71395.59,6,4283.74,2141.87,2141.87
DUMMY_EX_533223_000789,Manager,1975-05-17,2012-12-29,,167349.97,167349.97,167349.97,4,6694.0,5020.5,3347.0
DUMMY_EX_867754_000790,Analyst,1984-10-12,2016-03-30,,80088.94,80088.94,80088.94,6,4805.34,2402.67,2402.67
DUMMY_EX_752554_000791,Director,1966-03-27,2008-03-06,,401351.61,401351.61,285000.0,5,20067.58,12040.55,10033.79
DUMMY_EX_865033_000792,Analyst,1988-07-12,2013-02-15,,78623.95,78623.95,78623.95,4,3144.96,2358.72,1572.48
DUMMY_EX_102678_000793,Manager,1970-08-17,2017-03-16,,125219.97,125219.97,125219.97,5,6261.0,3756.6,3130.5
DUMMY_EX_655534_000794,Manager,1985-01-20,2014-10-09,,109138.57,109138.57,109138.57,6,6548.31,3274.16,3274.16
DUMMY_EX_891898_000795,Analyst,1990-08-16,2017-12-30,,65890.45,65890.45,65890.45,3,1976.71,1976.71,988.36
DUMMY_EX_108132_000796,Manager,1989-11-22,2013-11-01,,97171.94,97171.94,97171.94,1,971.72,2915.16,485.86
DUMMY_EX_178726_000797,Director,1983-10-17,2017-04-01,,202006.66,202006.66,202006.66,4,8080.27,6060.2,4040.14
