ssn,role,birth_date,hire_date,termination_date,gross_compensation,plan_year_compensation,capped_compensation,pre_tax_deferral_percentage,pre_tax_contributions,employer_non_elective_contribution,employer_match_contribution
DUMMY_EX_719560_001013,Analyst,1990-03-06,2016-10-24,,81481.85,81481.85,81481.85,7,5703.73,2444.46,2444.46
DUMMY_EX_438521_001014,Director,1973-03-22,2015-10-03,,374690.63,374690.63,305000.0,5,18734.53,11240.72,9367.26
DUMMY_EX_763876_001015,Manager,1988-02-22,2014-05-02,,102974.19,102974.19,102974.19,8,8237.94,3089.23,3089.22
DUMMY_EX_498214_001016,Manager,1986-03-07,2011-02-04,,95867.73,95867.73,95867.73,1,958.68,2876.03,479.34
DUMMY_EX_734153_001018,Manager,1972-02-19,2009-12-11,,130496.91,130496.91,130496.91,10,13049.69,3914.91,3914.9
DUMMY_EX_828594_001019,Analyst,1984-12-15,2010-08-31,,76602.25,76602.25,76602.25,0,0.0,2298.07,0.0
DUMMY_EX_156800_001020,Manager,1979-06-05,2017-05-05,,212146.9,212146.9,212146.9,12,20500.0,6364.41,6364.4
DUMMY_EX_520123_001021,Analyst,1987-09-13,2012-12-13,,67303.35,67303.35,67303.35,1,673.03,2019.1,336.52
DUMMY_EX_858670_001023,Analyst,1959-01-07,2012-01-11,,66538.73,66538.73,66538.73,3,1996.16,1996.16,998.08
DUMMY_EX_172743_001025,Manager,1978-07-10,2012-01-01,,129075.8,129075.8,129075.8,5,6453.79,3872.27,3226.9
DUMMY_EX_295389_001026,Manager,1981-02-18,2010-07-01,,152312.3,152312.3,152312.3,6,9138.74,4569.37,4569.37
DUMMY_EX_341312_001027,Analyst,1995-11-07,2018-11-29,,59909.25,59909.25,59909.25,0,0.0,1797.28,0.0
DUMMY_EX_368611_001028,Director,1982-09-12,2017-06-04,,234706.43,234706.43,234706.43,4,9388.26,7041.19,4694.13
DUMMY_EX_860300_001029,Manager,1993-02-21,2016-01-28,,126233.13,126233.13,126233.13,6,7573.99,3786.99,3787.0
DUMMY_EX_571326_001030,Analyst,1970-09-04,2010-06-28,,65463.77,65463.77,65463.77,7,4582.46,1963.91,1963.92
DUMMY_EX_322751_001031,Manager,1969-06-22,2012-12-13,,80286.4,80286.4,80286.4,2,1605.73,2408.59,802.86
DUMMY_EX_696033_001033,Director,1980-06-03,2017-10-16,,172900.01,172900.01,172900.01,15,20500.0,5187.0,5187.0
DUMMY_EX_276060_001034,Analyst,1969-04-17,2018-06-07,,60268.21,60268.21,60268.21,5,3013.41,1808.05,1506.7
DUMMY_EX_763783_001035,Analyst,1970-05-07,2011-06-10,,99505.19,99505.19,99505.19,5,4975.26,2985.16,2487.63
DUMMY_EX_552388_001036,Analyst,1968-11-15,2017-07-20,,64956.0,64956.0,64956.0,3,1948.68,1948.68,974.34
DUMMY_EX_208271_001037,Analyst,1987-12-01,2015-12-20,,92115.77,92115.77,92115.77,0,0.0,2763.47,0.0
DUMMY_EX_372946_001038,Manager,1985-11-21,2009-12-07,,143844.09,143844.09,143844.09,3,4315.32,4315.32,2157.66
DUMMY_EX_334987_001039,Analyst,1979-07-22,2013-06-13,,86496.26,86496.26,86496.26,8,6919.7,2594.89,2594.89
DUMMY_EX_415590_001040,Analyst,1981-01-26,2013-08-22,,53212.98,53212.98,53212.98,8,4257.04,1596.39,1596.39
DUMMY_EX_761974_001041,Analyst,1975-10-07,2018-11-12,,69071.29,69071.29,69071.29,0,0.0,2072.14,0.0
DUMMY_EX_906794_001042,Analyst,1979-10-10,2015-05-08,,89114.77,89114.77,89114.77,0,0.0,2673.44,0.0
DUMMY_EX_928053_001043,Manager,1985-08-18,2014-09-17,,102754.64,102754.64,102754.64,4,4110.19,3082.64,2055.09
DUMMY_EX_572919_001044,Analyst,1980-05-24,2014-11-04,,93424.26,93424.26,93424.26,0,0.0,2802.73,0.0
DUMMY_EX_599339_001045,Analyst,1980-06-22,2013-08-06,,83218.59,83218.59,83218.59,0,0.0,2496.56,0.0
DUMMY_EX_257322_001046,Manager,1979-09-01,2016-06-12,,178712.42,178712.42,178712.42,8,14296.99,5361.37,5361.38
DUMMY_EX_260581_001047,Analyst,1971-04-02,2013-08-25,,69083.18,69083.18,69083.18,2,1381.66,2072.5,690.83
DUMMY_EX_419928_001050,Manager,1974-08-24,2019-10-04,,166584.71,166584.71,166584.71,3,4997.54,4997.54,2498.77
DUMMY_EX_713717_001051,Analyst,1982-05-22,2015-08-04,,89028.57,89028.57,89028.57,5,4451.43,2670.86,2225.72
DUMMY_EX_499840_001052,Analyst,1966-04-19,2014-04-20,,80203.14,80203.14,80203.14,7,5614.22,2406.09,2406.09
DUMMY_EX_977831_001053,Director,1985-12-16,2015-04-29,,343947.8,343947.8,305000.0,0,0.0,10318.43,0.0
DUMMY_EX_524443_001054,Analyst,1987-05-06,2014-08-12,,68886.57,68886.57,68886.57,0,0.0,2066.6,0.0
DUMMY_EX_362687_001055,Director,1990-07-08,2020-10-11,,288546.62,288546.62,288546.62,0,0.0,8656.4,0.0
DUMMY_EX_419467_001056,Analyst,1979-04-06,2020-03-10,,92025.15,92025.15,92025.15,3,2760.75,2760.75,1380.38
DUMMY_EX_992822_001057,Analyst,1969-01-27,2017-10-12,,80599.22,80599.22,80599.22,8,6447.94,2417.98,2417.98
DUMMY_EX_571733_001058,Analyst,1964-03-27,2018-03-11,,67004.1,67004.1,67004.1,0,0.0,2010.12,0.0
DUMMY_EX_240606_001059,Manager,1978-01-22,2013-03-09,,131574.0,131574.0,131574.0,10,13157.4,3947.22,3947.22
DUMMY_EX_471710_001060,Analyst,1966-02-14,2019-08-03,,89491.15,89491.15,89491.15,5,4474.56,2684.73,2237.28
DUMMY_EX_376768_001061,Analyst,1978-05-01,2008-11-12,,79334.44,79334.44,79334.44,1,793.34,2380.03,396.67
DUMMY_EX_650374_001062,Analyst,1990-02-15,2017-10-19,,66473.85,66473.85,66473.85,1,664.74,1994.22,332.37
DUMMY_EX_467250_001063,Analyst,1978-05-13,2018-08-15,,71558.66,71558.66,71558.66,5,3577.93,2146.76,1788.96
DUMMY_EX_930341_001068,Analyst,1977-11-24,2018-10-01,,80797.27,80797.27,80797.27,9,7271.75,2423.92,2423.92
DUMMY_EX_952480_001069,Analyst,1973-06-19,2013-10-01,,70706.44,70706.44,70706.44,3,2121.19,2121.19,1060.6
DUMMY_EX_703556_001071,Manager,1991-07-09,2016-11-01,,112569.43,112569.43,112569.43,1,1125.69,3377.08,562.84
DUMMY_EX_642707_001072,Analyst,1979-08-22,2009-05-23,,68646.33,68646.33,68646.33,5,3432.32,2059.39,1716.16
DUMMY_EX_993750_001073,Director,1987-08-07,2013-02-19,,260840.49,260840.49,260840.49,5,13042.02,7825.21,6521.01
DUMMY_EX_666967_001075,Analyst,1961-09-25,2003-09-08,,112892.52,112892.52,112892.52,12,13547.1,3386.78,3386.78
DUMMY_EX_389213_001076,Analyst,1986-01-26,2019-03-05,,56462.57,56462.57,56462.57,8,4517.01,1693.88,1693.88
DUMMY_EX_166881_001077,Manager,1979-05-27,2016-12-08,,151028.09,151028.09,151028.09,5,7551.4,4530.84,3775.7
DUMMY_EX_316411_001079,Analyst,1981-07-26,2011-10-08,,68984.67,68984.67,68984.67,8,5518.77,2069.54,2069.54
DUMMY_EX_106784_001080,Analyst,1979-08-25,2014-06-29,,72499.42,72499.42,72499.42,1,724.99,2174.98,362.5
DUMMY_EX_820962_001081,Manager,1983-12-23,2018-12-31,,116811.98,116811.98,116811.98,10,11681.2,3504.36,3504.36
DUMMY_EX_320139_001082,Analyst,1980-03-04,2010-03-06,,86520.02,86520.02,86520.02,6,5191.2,2595.6,2595.6
DUMMY_EX_910249_001084,Analyst,1982-02-25,2014-08-14,,68864.73,68864.73,68864.73,7,4820.53,2065.94,2065.94
DUMMY_EX_513049_001085,Analyst,1987-01-02,2020-04-23,,65783.82,65783.82,65783.82,2,1315.68,1973.51,657.84
DUMMY_EX_625922_001086,Analyst,1994-02-27,2020-04-18,,102222.05,102222.05,102222.05,4,4088.88,3066.66,2044.44
DUMMY_EX_540981_001087,Analyst,1963-09-03,2017-12-06,,78676.4,78676.4,78676.4,2,1573.53,2360.29,786.76
DUMMY_EX_159457_001088,Analyst,1981-03-21,2016-10-14,,56825.28,56825.28,56825.28,5,2841.26,1704.76,1420.63
DUMMY_EX_543416_001090,Manager,1954-08-25,2012-10-02,,130180.75,130180.75,130180.75,0,0.0,3905.42,0.0
DUMMY_EX_576737_001092,Analyst,1975-04-05,2013-02-11,,85244.85,85244.85,85244.85,8,6819.59,2557.35,2557.34
DUMMY_EX_972101_001093,Analyst,1992-11-23,2016-09-23,,53785.6,53785.6,53785.6,9,4840.7,1613.57,1613.57
DUMMY_EX_729348_001094,Analyst,1993-09-22,2017-04-14,,84895.47,84895.47,84895.47,7,5942.68,2546.86,2546.86
DUMMY_EX_637039_001095,Analyst,1988-11-25,2014-01-05,,60415.06,60415.06,60415.06,5,3020.75,1812.45,1510.38
DUMMY_EX_354510_001098,Analyst,1955-02-17,2014-10-30,,82851.35,82851.35,82851.35,6,4971.08,2485.54,2485.54
DUMMY_EX_462799_001099,Analyst,1968-06-23,2015-11-02,,56369.81,56369.81,56369.81,1,563.7,1691.09,281.85
DUMMY_EX_557855_001100,Analyst,1984-06-09,2015-12-22,,75295.32,75295.32,75295.32,0,0.0,2258.86,0.0
DUMMY_EX_499981_001101,Analyst,1976-09-14,2016-04-22,,81551.85,81551.85,81551.85,0,0.0,2446.56,0.0
DUMMY_EX_210920_001102,Analyst,1979-10-28,2019-01-18,,82511.61,82511.61,82511.61,12,9901.39,2475.35,2475.35
DUMMY_EX_267027_001104,Analyst,1972-08-26,2016-01-07,,88646.47,88646.47,88646.47,3,2659.39,2659.39,1329.7
DUMMY_EX_356231_001107,Analyst,1983-07-07,2015-04-14,,69876.11,69876.11,69876.11,4,2795.04,2096.28,1397.52
DUMMY_EX_497105_001108,Analyst,1975-05-19,2013-08-04,,110028.67,110028.67,110028.67,10,11002.87,3300.86,3300.86
DUMMY_EX_964788_001111,Analyst,1988-11-09,2015-07-12,,59379.14,59379.14,59379.14,0,0.0,1781.37,0.0
DUMMY_EX_898619_001112,Analyst,1958-01-15,2015-04-05,,104302.16,104302.16,104302.16,10,10430.22,3129.06,3129.06
DUMMY_EX_371710_001113,Analyst,1968-01-19,2011-01-05,,69134.24,69134.24,69134.24,2,1382.68,2074.03,691.34
DUMMY_EX_952346_001115,Analyst,1989-09-02,2020-09-14,,75540.16,75540.16,75540.16,5,3777.01,2266.2,1888.5
DUMMY_EX_518290_001116,Analyst,1975-01-11,2016-09-29,,99219.89,99219.89,99219.89,4,3968.8,2976.6,1984.4
DUMMY_EX_653736_001117,Manager,1981-10-05,2013-12-29,,144879.57,144879.57,144879.57,0,0.0,4346.39,0.0
DUMMY_EX_407584_001118,Analyst,1992-09-03,2018-07-29,,49239.22,49239.22,49239.22,7,3446.75,1477.18,1477.18
DUMMY_EX_939382_001119,Manager,1988-05-26,2019-11-30,,98257.98,98257.98,98257.98,15,14738.7,2947.74,2947.74
DUMMY_EX_378203_001120,Manager,1972-02-04,2012-03-04,,139520.34,139520.34,139520.34,7,9766.42,4185.61,4185.61
DUMMY_EX_201141_001121,Manager,1986-03-24,2014-12-18,,141093.35,141093.35,141093.35,2,2821.87,4232.8,1410.94
DUMMY_EX_465833_001122,Manager,1969-01-03,2007-12-26,,187191.46,187191.46,187191.46,9,16847.23,5615.74,5615.74
DUMMY_EX_585588_001123,Analyst,1980-07-08,2015-02-05,,85737.87,85737.87,85737.87,5,4286.89,2572.14,2143.45
DUMMY_EX_544957_001125,Analyst,1977-04-09,2009-05-16,,73400.24,73400.24,73400.24,1,734.0,2202.01,367.0
DUMMY_EX_764090_001126,Analyst,1975-10-14,2018-10-04,,58810.86,58810.86,58810.86,1,588.11,1764.33,294.06
DUMMY_EX_120387_001127,Analyst,1994-04-11,2017-01-05,,60094.96,60094.96,60094.96,2,1201.9,1802.85,600.95
DUMMY_EX_949585_001128,Analyst,1973-03-01,2013-12-05,,83658.94,83658.94,83658.94,5,4182.95,2509.77,2091.48
DUMMY_EX_791297_001131,Manager,1966-10-01,2009-04-18,,134736.94,134736.94,134736.94,0,0.0,4042.11,0.0
DUMMY_EX_976139_001132,Analyst,1976-12-09,2011-07-21,,102290.25,102290.25,102290.25,5,5114.51,3068.71,2557.26
DUMMY_EX_205986_001133,Analyst,1983-04-21,2017-09-26,,68606.71,68606.71,68606.71,0,0.0,2058.2,0.0
DUMMY_EX_209983_001134,Analyst,1978-03-28,2019-05-06,,75326.23,75326.23,75326.23,5,3766.31,2259.79,1883.16
DUMMY_EX_409560_001135,Analyst,1989-11-06,2018-11-07,,61318.42,61318.42,61318.42,4,2452.74,1839.55,1226.37
DUMMY_EX_826367_001136,Analyst,1970-07-11,2013-12-18,,71020.13,71020.13,71020.13,3,2130.6,2130.6,1065.3
DUMMY_EX_433594_001137,Manager,1992-08-01,2016-07-08,,116795.63,116795.63,116795.63,10,11679.56,3503.87,3503.87
DUMMY_EX_620958_001139,Analyst,1975-12-23,2018-04-22,,97177.05,97177.05,97177.05,4,3887.08,2915.31,1943.54
DUMMY_EX_853848_001140,Analyst,1996-12-21,2019-06-26,,46569.96,46569.96,46569.96,2,931.4,1397.1,465.7
DUMMY_EX_152686_001141,Analyst,1994-08-19,2020-08-09,,73611.43,73611.43,73611.43,10,7361.14,2208.34,2208.34
DUMMY_EX_797830_001142,Analyst,1974-09-01,2012-01-01,,81727.85,81727.85,81727.85,3,2451.84,2451.84,1225.92
DUMMY_EX_108883_001143,Analyst,1988-12-20,2012-08-21,,77421.84,77421.84,77421.84,0,0.0,2322.66,0.0
DUMMY_EX_571760_001146,Manager,1974-11-14,2017-05-20,,157950.52,157950.52,157950.52,7,11056.54,4738.52,4738.52
DUMMY_EX_965731_001147,Analyst,1981-04-08,2013-02-21,,72408.22,72408.22,72408.22,2,1448.16,2172.25,724.08
DUMMY_EX_834514_001148,Analyst,1960-09-23,2015-06-06,,64653.54,64653.54,64653.54,5,3232.68,1939.61,1616.34
DUMMY_EX_423363_001149,Director,1985-04-27,2014-08-11,,204130.55,204130.55,204130.55,4,8165.22,6123.92,4082.61
DUMMY_EX_714844_001152,Analyst,1968-03-02,2014-01-24,,86877.64,86877.64,86877.64,8,6950.21,2606.33,2606.33
DUMMY_EX_695665_001153,Analyst,1979-10-01,2012-03-11,,94692.06,94692.06,94692.06,3,2840.76,2840.76,1420.38
DUMMY_EX_212545_001154,Director,1974-02-08,2015-02-16,,324525.92,324525.92,305000.0,12,20500.0,9735.78,9735.78
DUMMY_EX_643517_001156,Analyst,1967-09-01,2012-06-06,,84641.52,84641.52,84641.52,2,1692.83,2539.25,846.42
DUMMY_EX_158513_001158,Analyst,1989-03-03,2014-01-13,,88396.64,88396.64,88396.64,1,883.97,2651.9,441.98
DUMMY_EX_612559_001159,Analyst,1984-10-22,2014-01-23,,71562.13,71562.13,71562.13,9,6440.59,2146.86,2146.86
DUMMY_EX_858973_001160,Manager,1977-09-01,2014-10-14,,158309.6,158309.6,158309.6,6,9498.58,4749.29,4749.29
DUMMY_EX_439237_001161,Manager,1989-06-09,2016-12-28,,118023.11,118023.11,118023.11,3,3540.69,3540.69,1770.34
DUMMY_EX_175879_001164,Analyst,1988-04-11,2019-05-22,,74827.34,74827.34,74827.34,0,0.0,2244.82,0.0
DUMMY_EX_109830_001165,Manager,1992-11-15,2018-03-19,,131603.31,131603.31,131603.31,0,0.0,3948.1,0.0
DUMMY_EX_746760_001166,Analyst,1959-05-28,2015-04-26,,97001.94,97001.94,97001.94,4,3880.08,2910.06,1940.04
DUMMY_EX_664987_001167,Analyst,1991-09-04,2018-07-24,,78079.68,78079.68,78079.68,7,5465.58,2342.39,2342.39
DUMMY_EX_354095_001168,Analyst,1962-06-09,2014-01-30,,54839.45,54839.45,54839.45,5,2741.97,1645.18,1370.98
DUMMY_EX_464061_001169,Analyst,1971-09-03,2008-09-04,,83924.5,83924.5,83924.5,0,0.0,2517.74,0.0
DUMMY_EX_556140_001170,Analyst,1978-03-06,2014-07-08,,85722.78,85722.78,85722.78,9,7715.05,2571.68,2571.68
DUMMY_EX_239349_001171,Manager,1979-12-02,2008-06-23,,166413.82,166413.82,166413.82,5,8320.69,4992.41,4160.34
DUMMY_EX_922897_001172,Analyst,1981-08-04,2012-08-27,,69920.4,69920.4,69920.4,10,6992.04,2097.61,2097.61
DUMMY_EX_300642_001173,Analyst,1991-02-16,2015-04-28,,64387.74,64387.74,64387.74,0,0.0,1931.63,0.0
DUMMY_EX_299699_001174,Director,1990-04-19,2017-09-02,,302407.25,302407.25,302407.25,0,0.0,9072.22,0.0
DUMMY_EX_207402_001175,Analyst,1974-12-05,2019-07-09,,74666.06,74666.06,74666.06,6,4479.96,2239.98,2239.98
DUMMY_EX_776267_001176,Manager,1978-03-19,2013-03-04,,138882.02,138882.02,138882.02,4,5555.28,4166.46,2777.64
DUMMY_EX_916224_001177,Analyst,1985-07-22,2016-05-10,,52876.62,52876.62,52876.62,4,2115.06,1586.3,1057.53
DUMMY_EX_508886_001178,Director,1985-07-18,2016-08-20,,281563.1,281563.1,281563.1,0,0.0,8446.89,0.0
DUMMY_EX_508501_001179,Analyst,1970-07-26,2019-01-15,,102392.36,102392.36,102392.36,12,12287.08,3071.77,3071.77
DUMMY_EX_701062_001180,Analyst,1980-08-14,2011-08-21,,68405.78,68405.78,68405.78,0,0.0,2052.17,0.0
DUMMY_EX_867284_001181,Analyst,1989-12-19,2016-11-25,,67404.44,67404.44,67404.44,2,1348.09,2022.13,674.04
DUMMY_EX_841116_001183,Analyst,1989-03-08,2013-08-04,,79230.67,79230.67,79230.67,8,6338.45,2376.92,2376.92
DUMMY_EX_809471_001184,Analyst,1981-10-15,2013-03-25,,79264.55,79264.55,79264.55,5,3963.23,2377.94,1981.62
DUMMY_EX_644468_001185,Manager,1984-11-11,2013-04-28,,154315.49,154315.49,154315.49,0,0.0,4629.46,0.0
DUMMY_EX_330707_001186,Director,1978-09-05,2019-04-03,,227643.49,227643.49,227643.49,9,20487.91,6829.3,6829.3
DUMMY_EX_759668_001187,Analyst,1982-09-09,2019-04-22,,74629.04,74629.04,74629.04,4,2985.16,2238.87,1492.58
DUMMY_EX_416569_001189,Manager,1973-07-03,2015-10-04,,158454.36,158454.36,158454.36,6,9507.26,4753.63,4753.63
DUMMY_EX_747452_001190,Manager,1966-03-26,2019-07-08,,138652.52,138652.52,138652.52,10,13865.25,4159.58,4159.58
DUMMY_EX_223591_001191,Manager,1992-11-24,2015-04-06,,90723.38,90723.38,90723.38,7,6350.64,2721.7,2721.7
DUMMY_EX_309707_001193,Analyst,1978-09-07,2016-09-25,,68245.87,68245.87,68245.87,5,3412.29,2047.38,1706.14
DUMMY_EX_369837_001194,Manager,1979-10-05,2018-11-28,,94103.6,94103.6,94103.6,8,7528.29,2823.11,2823.11
DUMMY_EX_588802_001195,Analyst,1964-10-20,2015-04-04,,109343.51,109343.51,109343.51,7,7654.05,3280.31,3280.3
DUMMY_EX_898893_001196,Manager,1980-11-15,2016-05-14,,113337.95,113337.95,113337.95,4,4533.52,3400.14,2266.76
DUMMY_EX_592427_001197,Analyst,1974-06-09,2015-07-07,,78408.74,78408.74,78408.74,15,11761.31,2352.26,2352.26
DUMMY_EX_179750_001198,Analyst,1980-01-13,2006-01-26,,76804.36,76804.36,76804.36,0,0.0,2304.13,0.0
DUMMY_EX_935943_001199,Analyst,1992-09-17,2019-08-18,,68750.1,68750.1,68750.1,2,1375.0,2062.5,687.5
DUMMY_EX_315730_001200,Analyst,1972-09-04,2008-08-08,,115664.23,115664.23,115664.23,15,17349.63,3469.93,3469.92
DUMMY_EX_442188_001201,Analyst,1971-04-07,2014-12-07,,90396.58,90396.58,90396.58,0,0.0,2711.9,0.0
DUMMY_EX_545983_001202,Analyst,1971-02-17,2017-07-19,,77810.73,77810.73,77810.73,0,0.0,2334.32,0.0
DUMMY_EX_540955_001203,Manager,1967-07-15,2020-02-18,,163314.18,163314.18,163314.18,6,9798.85,4899.43,4899.42
DUMMY_EX_284303_001205,Manager,1971-09-19,2010-08-04,,165760.94,165760.94,165760.94,9,14918.48,4972.83,4972.83
DUMMY_EX_479693_001206,Analyst,1992-09-17,2015-10-30,,82541.49,82541.49,82541.49,5,4127.07,2476.24,2063.54
DUMMY_EX_350530_001207,Manager,1969-03-20,2020-07-14,,161877.06,161877.06,161877.06,0,0.0,4856.31,0.0
DUMMY_EX_925655_001208,Analyst,1984-02-11,2014-04-25,,70454.62,70454.62,70454.62,7,4931.82,2113.64,2113.64
DUMMY_EX_379091_001209,Manager,1974-06-15,2009-05-12,,218362.71,218362.71,218362.71,12,20500.0,6550.88,6550.88
DUMMY_EX_913707_001210,Analyst,1980-08-20,2011-11-25,,49275.02,49275.02,49275.02,1,492.75,1478.25,246.38
DUMMY_EX_545623_001211,Analyst,1984-02-13,2016-08-10,,61722.39,61722.39,61722.39,4,2468.9,1851.67,1234.45
DUMMY_EX_536876_001212,Analyst,1986-05-18,2010-10-02,,106541.2,106541.2,106541.2,5,5327.06,3196.24,2663.53
DUMMY_EX_872949_001213,Analyst,1986-02-11,2010-09-10,,49176.83,49176.83,49176.83,7,3442.38,1475.3,1475.3
DUMMY_EX_291936_001214,Manager,1972-12-03,2018-01-26,,153001.44,153001.44,153001.44,4,6120.06,4590.04,3060.03
DUMMY_EX_962726_001215,Manager,1985-08-19,2016-09-04,,106874.21,106874.21,106874.21,9,9618.68,3206.23,3206.22
DUMMY_EX_446243_001216,Analyst,1972-09-20,2010-02-25,,59987.57,59987.57,59987.57,9,5398.88,1799.63,1799.62
DUMMY_EX_187662_001217,Analyst,1975-02-16,2015-11-28,,56733.84,56733.84,56733.84,0,0.0,1702.02,0.0
DUMMY_EX_852133_001218,Manager,1971-09-16,2016-08-26,,149281.9,149281.9,149281.9,5,7464.1,4478.46,3732.05
DUMMY_EX_297745_001219,Analyst,1997-11-28,2020-08-05,,74238.9,74238.9,74238.9,2,1484.78,2227.17,742.39
DUMMY_EX_968407_001220,Manager,1984-02-03,2020-11-13,,78096.61,78096.61,78096.61,10,7809.66,2342.9,2342.9
DUMMY_EX_361448_001221,Manager,1977-09-17,2017-04-20,,144703.13,144703.13,144703.13,2,2894.06,4341.09,1447.03
DUMMY_EX_513077_001222,Manager,1976-04-11,2018-09-28,,101595.96,101595.96,101595.96,5,5079.8,3047.88,2539.9
DUMMY_EX_628115_001223,Manager,1981-09-28,2020-03-12,,162059.98,162059.98,162059.98,8,12964.8,4861.8,4861.8
DUMMY_EX_758774_001224,Analyst,1986-09-26,2016-01-09,,90923.2,90923.2,90923.2,10,9092.32,2727.7,2727.7
DUMMY_EX_205847_001225,Analyst,1978-10-05,2012-05-07,,75179.13,75179.13,75179.13,4,3007.17,2255.37,1503.58
DUMMY_EX_508081_001226,Director,1993-10-10,2017-03-29,,140431.99,140431.99,140431.99,3,4212.96,4212.96,2106.48
DUMMY_EX_154248_001228,Analyst,1989-01-17,2012-05-08,,59940.05,59940.05,59940.05,10,5994.01,1798.2,1798.2
DUMMY_EX_401154_001229,Director,1971-11-01,2013-03-09,,429249.21,429249.21,305000.0,0,0.0,12877.48,0.0
DUMMY_EX_902504_001230,Analyst,1972-12-15,2012-10-19,,75601.01,75601.01,75601.01,12,9072.12,2268.03,2268.03
DUMMY_EX_187073_001232,Analyst,1975-10-08,2014-11-09,,73845.47,73845.47,73845.47,0,0.0,2215.36,0.0
DUMMY_EX_181963_001233,Manager,1977-07-05,2019-12-12,,240344.97,240344.97,240344.97,0,0.0,7210.35,0.0
DUMMY_EX_270680_001235,Director,1971-07-21,2019-11-21,,544530.49,544530.49,305000.0,2,10890.61,16335.91,5445.3
DUMMY_EX_750225_001236,Manager,1976-12-28,2012-11-10,,136096.71,136096.71,136096.71,6,8165.8,4082.9,4082.9
DUMMY_EX_603000_001237,Analyst,1996-09-19,2019-11-05,,106090.97,106090.97,106090.97,4,4243.64,3182.73,2121.82
DUMMY_EX_170215_001238,Manager,1992-10-07,2019-07-27,,132455.49,132455.49,132455.49,10,13245.55,3973.66,3973.66
DUMMY_EX_499348_001239,Director,1983-11-19,2013-07-09,,218547.75,218547.75,218547.75,5,10927.39,6556.43,5463.7
DUMMY_EX_210393_001240,Analyst,1968-08-19,2017-03-20,,87686.39,87686.39,87686.39,2,1753.73,2630.59,876.86
DUMMY_EX_120102_001242,Analyst,1981-07-12,2014-01-15,,83799.86,83799.86,83799.86,8,6703.99,2514.0,2514.0
DUMMY_EX_264837_001243,Analyst,1990-12-20,2013-02-17,,63083.91,63083.91,63083.91,3,1892.52,1892.52,946.26
DUMMY_EX_957809_001244,Manager,1986-07-23,2019-10-23,,91961.84,91961.84,91961.84,10,9196.18,2758.86,2758.86
DUMMY_EX_560789_001245,Analyst,1978-05-15,2010-10-31,,97155.4,97155.4,97155.4,4,3886.22,2914.66,1943.11
DUMMY_EX_669687_001247,Analyst,1985-05-09,2014-11-20,,80405.05,80405.05,80405.05,0,0.0,2412.15,0.0
DUMMY_EX_142180_001248,Analyst,1985-02-02,2012-01-20,,62288.26,62288.26,62288.26,6,3737.3,1868.65,1868.65
DUMMY_EX_252059_001249,Manager,1979-12-10,2019-10-14,,163780.1,163780.1,163780.1,10,16378.01,4913.4,4913.4
DUMMY_EX_591395_001251,Analyst,1982-12-18,2013-05-03,,63812.82,63812.82,63812.82,0,0.0,1914.38,0.0
DUMMY_EX_664095_001252,Analyst,1985-10-02,2012-05-05,,90765.54,90765.54,90765.54,4,3630.62,2722.97,1815.31
DUMMY_EX_550529_001254,Analyst,1973-11-06,2016-12-11,,86564.48,86564.48,86564.48,9,7790.8,2596.93,2596.94
DUMMY_EX_539270_001255,Analyst,1990-08-27,2016-09-28,,70237.23,70237.23,70237.23,9,6321.35,2107.12,2107.11
DUMMY_EX_319515_001257,Analyst,1986-10-14,2010-03-24,,72489.52,72489.52,72489.52,9,6524.06,2174.69,2174.68
DUMMY_EX_813967_001258,Manager,1973-08-17,2013-09-08,,130862.28,130862.28,130862.28,0,0.0,3925.87,0.0
DUMMY_EX_415789_001259,Manager,1980-12-09,2017-06-12,,135756.83,135756.83,135756.83,10,13575.68,4072.7,4072.7
DUMMY_EX_315522_001260,Manager,1987-12-04,2017-04-28,,170274.15,170274.15,170274.15,4,6810.97,5108.22,3405.48
DUMMY_EX_306761_001262,Director,1986-08-11,2016-04-09,,285188.56,285188.56,285188.56,5,14259.43,8555.66,7129.72
DUMMY_EX_822383_001263,Manager,1967-02-21,2010-05-04,,178202.37,178202.37,178202.37,6,10692.14,5346.07,5346.07
DUMMY_EX_298054_001266,Analyst,1976-09-21,2016-02-16,,70030.63,70030.63,70030.63,10,7003.06,2100.92,2100.92
DUMMY_EX_458946_001268,Manager,1971-09-02,2013-03-17,,92683.08,92683.08,92683.08,5,4634.15,2780.49,2317.07
DUMMY_EX_273255_001269,Director,1973-12-07,2005-11-17,,324580.88,324580.88,305000.0,0,0.0,9737.43,0.0
DUMMY_EX_988131_001270,Manager,1976-03-23,2018-11-07,,192545.44,192545.44,192545.44,10,19254.54,5776.36,5776.36
DUMMY_EX_495795_001271,Analyst,1975-01-19,2006-08-11,,70816.58,70816.58,70816.58,15,10622.49,2124.5,2124.5
DUMMY_EX_529143_001272,Director,1972-03-25,2015-05-09,,457163.97,457163.97,305000.0,3,13714.92,13714.92,6857.46
DUMMY_EX_351910_001273,Analyst,1994-02-11,2018-07-17,,72934.73,72934.73,72934.73,4,2917.39,2188.04,1458.7
DUMMY_EX_600210_001274,Director,1989-02-23,2017-12-05,,243333.04,243333.04,243333.04,2,4866.66,7299.99,2433.33
